Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	TColor	TShape	DColor	DShape	Distractors	Channel1	Channel2	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
3.0.1	2019_Mar_11_1029	s	s	6	4	Capacity	1	1_1	1	1	2	1	23_2_1	1	0	1	0	1.13748788834	296.0	11.0	285.0	16.0	1
3.0.1	2019_Mar_11_1029	s	s	6	4	Capacity	2	ABS	0	0	4	1	24_4_1	NA	NA	0	1	1.75174403191	None	None	None	None	1
3.0.1	2019_Mar_11_1029	s	s	6	4	Capacity	3	ABS	0	0	1	1	24_1_1	NA	NA	0	1	2.06935501099	None	None	None	None	1
3.0.1	2019_Mar_11_1029	s	s	6	4	Capacity	4	ABS	0	0	3	1	24_3_1	NA	NA	0	1	2.82205200195	None	None	None	None	1
3.0.1	2019_Mar_11_1029	s	s	6	4	Capacity	5	2_1	2	1	3	1	23_3_1	1	0	1	0	0.505457162857	250.0	-187.0	255.0	-181.0	1
3.0.1	2019_Mar_11_1029	s	s	6	4	Capacity	6	ABS	0	0	4	1	24_4_1	NA	NA	0	1	2.22213196754	None	None	None	None	1
3.0.1	2019_Mar_11_1029	s	s	6	4	Capacity	7	3_1	3	1	1	1	23_1_1	2	0	1	0	0.458039045334	252.0	-251.0	249.0	-253.0	1
3.0.1	2019_Mar_11_1029	s	s	6	4	Capacity	8	ABS	0	0	3	1	24_3_1	NA	NA	0	1	1.67492389679	None	None	None	None	1
3.0.1	2019_Mar_11_1029	s	s	6	4	Capacity	9	2_1	2	1	4	1	23_4_1	2	0	1	0	0.369061946869	215.0	367.0	214.0	361.0	1
3.0.1	2019_Mar_11_1029	s	s	6	4	Capacity	10	ABS	0	0	2	1	24_2_1	NA	NA	0	1	2.18697476387	None	None	None	None	1
3.0.1	2019_Mar_11_1029	s	s	6	4	Capacity	11	ABS	0	0	2	1	24_2_1	NA	NA	0	1	1.75176882744	None	None	None	None	1
3.0.1	2019_Mar_11_1029	s	s	6	4	Capacity	12	ABS	0	0	1	1	24_1_1	NA	NA	0	1	2.50444293022	None	None	None	None	1
3.0.1	2019_Mar_11_1029	s	s	6	4	Capacity	13	1_1	1	1	4	1	23_4_1	3	0	1	0	0.325870990753	-49.0	67.0	-45.0	56.0	1
3.0.1	2019_Mar_11_1029	s	s	6	4	Capacity	14	ABS	0	0	1	1	24_1_1	NA	NA	0	1	2.0692949295	None	None	None	None	1
3.0.1	2019_Mar_11_1029	s	s	6	4	Capacity	15	4_1	4	1	3	1	23_3_1	1	0	1	0	0.346263170242	374.0	-335.0	368.0	-338.0	1
3.0.1	2019_Mar_11_1029	s	s	6	4	Capacity	16	3_1	3	1	4	1	23_4_1	-1	0	1	0	0.378585100174	151.0	-183.0	158.0	-183.0	1
3.0.1	2019_Mar_11_1029	s	s	6	4	Capacity	17	ABS	0	0	2	1	24_2_1	NA	NA	0	1	2.01691198349	None	None	None	None	1
3.0.1	2019_Mar_11_1029	s	s	6	4	Capacity	18	3_1	3	1	2	1	23_2_1	1	0	1	0	0.428594112396	-248.0	-398.0	-247.0	-397.0	1
3.0.1	2019_Mar_11_1029	s	s	6	4	Capacity	19	1_1	1	1	3	1	23_3_1	2	0	1	0	0.469766139984	73.0	288.0	83.0	298.0	1
3.0.1	2019_Mar_11_1029	s	s	6	4	Capacity	20	4_1	4	1	1	1	23_1_1	3	0	1	0	0.357084989548	-319.0	-225.0	-319.0	-233.0	1
3.0.1	2019_Mar_11_1029	s	s	6	4	Capacity	21	2_1	2	1	1	1	23_1_1	-1	0	0	1	1.99879908562	234.0	-376.0	None	None	0
3.0.1	2019_Mar_11_1029	s	s	6	4	Capacity	22	ABS	0	0	4	1	24_4_1	NA	NA	0	1	2.14271020889	None	None	None	None	1
3.0.1	2019_Mar_11_1029	s	s	6	4	Capacity	23	4_1	4	1	2	1	23_2_1	2	0	1	0	0.422785997391	-202.0	-35.0	-193.0	-30.0	1
3.0.1	2019_Mar_11_1029	s	s	6	4	Capacity	24	ABS	0	0	3	1	24_3_1	NA	NA	0	1	2.16329503059	None	None	None	None	1
3.0.1	2019_Mar_11_1029	s	s	6	4	Capacity	25	ABS	0	0	1	1	24_1_1	NA	NA	0	1	2.30984115601	None	None	None	None	1
3.0.1	2019_Mar_11_1029	s	s	6	4	Capacity	26	4_1	4	1	2	1	23_2_1	2	0	1	0	0.370615005493	-479.0	120.0	-478.0	117.0	1
3.0.1	2019_Mar_11_1029	s	s	6	4	Capacity	27	4_1	4	1	3	1	23_3_1	1	0	1	0	0.363966941833	378.0	26.0	380.0	25.0	1
3.0.1	2019_Mar_11_1029	s	s	6	4	Capacity	28	3_1	3	1	4	1	23_4_1	-1	0	1	0	0.333727121353	66.0	-196.0	65.0	-186.0	1
3.0.1	2019_Mar_11_1029	s	s	6	4	Capacity	29	ABS	0	0	2	1	24_2_1	NA	NA	0	1	1.98036909103	None	None	None	None	1
3.0.1	2019_Mar_11_1029	s	s	6	4	Capacity	30	1_1	1	1	4	1	23_4_1	3	0	1	0	0.340394973755	468.0	-304.0	470.0	-308.0	1
3.0.1	2019_Mar_11_1029	s	s	6	4	Capacity	31	ABS	0	0	1	1	24_1_1	NA	NA	0	1	1.86935901642	None	None	None	None	1
