Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	TColor	TShape	DColor	DShape	Distractors	Channel1	Channel2	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
3.0.1	2019_Mar_08_0844	s	s	12	1	Capacity	1	1_1	1	1	4	1	23_4_1	3	0	1	0	0.787353992462	-6.0	-98.0	-16.0	-90.0	1
3.0.1	2019_Mar_08_0844	s	s	12	1	Capacity	2	4_1	4	1	1	1	23_1_1	3	0	1	0	0.849010229111	150.0	96.0	156.0	90.0	1
3.0.1	2019_Mar_08_0844	s	s	12	1	Capacity	3	2_1	2	1	3	1	23_3_1	1	0	1	0	0.785474061966	-28.0	-279.0	-21.0	-273.0	1
3.0.1	2019_Mar_08_0844	s	s	12	1	Capacity	4	ABS	0	0	3	1	24_3_1	NA	NA	0	1	1.01079010963	None	None	None	None	1
3.0.1	2019_Mar_08_0844	s	s	12	1	Capacity	5	3_1	3	1	1	1	23_1_1	2	0	1	0	0.634449005127	123.0	-29.0	124.0	-30.0	1
3.0.1	2019_Mar_08_0844	s	s	12	1	Capacity	6	2_1	2	1	4	1	23_4_1	2	0	1	0	0.592262983322	-106.0	-178.0	-108.0	-179.0	1
3.0.1	2019_Mar_08_0844	s	s	12	1	Capacity	7	4_1	4	1	2	1	23_2_1	2	0	1	0	0.575635910034	-157.0	-131.0	-161.0	-140.0	1
3.0.1	2019_Mar_08_0844	s	s	12	1	Capacity	8	ABS	0	0	4	1	24_4_1	NA	NA	0	1	1.03115200996	None	None	None	None	1
3.0.1	2019_Mar_08_0844	s	s	12	1	Capacity	9	ABS	0	0	3	1	24_3_1	NA	NA	0	1	1.04098701477	None	None	None	None	1
3.0.1	2019_Mar_08_0844	s	s	12	1	Capacity	10	ABS	0	0	3	1	24_3_1	NA	NA	0	1	0.874043941498	None	None	None	None	1
3.0.1	2019_Mar_08_0844	s	s	12	1	Capacity	11	ABS	0	0	2	1	24_2_1	NA	NA	0	1	1.44247984886	None	None	None	None	1
3.0.1	2019_Mar_08_0844	s	s	12	1	Capacity	12	ABS	0	0	1	1	24_1_1	NA	NA	0	1	0.672555923462	None	None	None	None	1
3.0.1	2019_Mar_08_0844	s	s	12	1	Capacity	13	4_1	4	1	3	1	23_3_1	1	0	1	0	0.737084150314	-460.0	-361.0	-469.0	-359.0	1
3.0.1	2019_Mar_08_0844	s	s	12	1	Capacity	14	ABS	0	0	2	1	24_2_1	NA	NA	0	1	1.28121805191	None	None	None	None	1
3.0.1	2019_Mar_08_0844	s	s	12	1	Capacity	15	3_1	3	1	2	1	23_2_1	1	0	1	0	0.822546005249	-202.0	213.0	-196.0	221.0	1
3.0.1	2019_Mar_08_0844	s	s	12	1	Capacity	16	ABS	0	0	1	1	24_1_1	NA	NA	0	1	0.857836961746	None	None	None	None	1
