Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	TColor	TShape	DColor	DShape	Distractors	Channel1	Channel2	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
3.0.1	2019_Mar_07_1203	s	s	14	2	Capacity	1	ABS	0	0	1	1	24_1_1	NA	NA	1	0	1.58711385727	None	None	-185.0	233.0	0
3.0.1	2019_Mar_07_1203	s	s	14	2	Capacity	2	ABS	0	0	3	1	24_3_1	NA	NA	1	0	3.76783108711	None	None	-74.0	142.0	0
3.0.1	2019_Mar_07_1203	s	s	14	2	Capacity	3	1_1	1	1	3	1	23_3_1	2	0	1	0	0.740304946899	50.0	10.0	46.0	4.0	1
3.0.1	2019_Mar_07_1203	s	s	14	2	Capacity	4	ABS	0	0	1	1	24_1_1	NA	NA	1	0	1.74283504486	None	None	19.0	-23.0	0
3.0.1	2019_Mar_07_1203	s	s	14	2	Capacity	5	ABS	0	0	3	1	24_3_1	NA	NA	0	1	1.22247004509	None	None	None	None	1
3.0.1	2019_Mar_07_1203	s	s	14	2	Capacity	6	ABS	0	0	3	1	24_3_1	NA	NA	0	1	2.35157608986	None	None	None	None	1
3.0.1	2019_Mar_07_1203	s	s	14	2	Capacity	7	ABS	0	0	4	1	24_4_1	NA	NA	0	1	2.23393201828	None	None	None	None	1
3.0.1	2019_Mar_07_1203	s	s	14	2	Capacity	8	4_1	4	1	2	1	23_2_1	2	0	1	0	0.592751026154	374.0	313.0	370.0	316.0	1
3.0.1	2019_Mar_07_1203	s	s	14	2	Capacity	9	1_1	1	1	4	1	23_4_1	3	0	1	0	0.475547075272	-264.0	-189.0	-258.0	-185.0	1
3.0.1	2019_Mar_07_1203	s	s	14	2	Capacity	10	1_1	1	1	2	1	23_2_1	1	0	1	0	1.07247805595	-184.0	219.0	-187.0	218.0	1
3.0.1	2019_Mar_07_1203	s	s	14	2	Capacity	11	2_1	2	1	3	1	23_3_1	1	0	1	0	0.980901002884	523.0	-335.0	529.0	-335.0	1
3.0.1	2019_Mar_07_1203	s	s	14	2	Capacity	12	4_1	4	1	3	1	23_3_1	1	0	1	0	0.575531005859	469.0	87.0	469.0	88.0	1
3.0.1	2019_Mar_07_1203	s	s	14	2	Capacity	13	3_1	3	1	1	1	23_1_1	2	0	1	0	0.452250957489	-165.0	-74.0	-167.0	-67.0	1
3.0.1	2019_Mar_07_1203	s	s	14	2	Capacity	14	ABS	0	0	2	1	24_2_1	NA	NA	0	1	2.32804512978	None	None	None	None	1
