Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	TColor	TShape	DColor	DShape	Distractors	Channel1	Channel2	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
3.0.1	2019_Mar_06_1732	s	s	7	3	Capacity	1	3_1	3	1	1	1	23_1_1	2	0	1	0	1.26960992813	-495.0	-285.0	-494.0	-293.0	1
3.0.1	2019_Mar_06_1732	s	s	7	3	Capacity	2	ABS	0	0	1	1	24_1_1	NA	NA	0	1	1.7221801281	None	None	None	None	1
3.0.1	2019_Mar_06_1732	s	s	7	3	Capacity	3	2_1	2	1	3	1	23_3_1	1	0	1	0	1.05118584633	384.0	99.0	385.0	97.0	1
3.0.1	2019_Mar_06_1732	s	s	7	3	Capacity	4	4_1	4	1	2	1	23_2_1	2	0	1	0	0.599249839783	-105.0	51.0	-101.0	49.0	1
3.0.1	2019_Mar_06_1732	s	s	7	3	Capacity	5	ABS	0	0	3	1	24_3_1	NA	NA	0	1	1.65782904625	None	None	None	None	1
3.0.1	2019_Mar_06_1732	s	s	7	3	Capacity	6	3_1	3	1	4	1	23_4_1	-1	0	1	0	0.546933889389	-115.0	-386.0	-117.0	-383.0	1
3.0.1	2019_Mar_06_1732	s	s	7	3	Capacity	7	3_1	3	1	2	1	23_2_1	1	0	1	0	1.16858100891	-168.0	348.0	-174.0	340.0	1
3.0.1	2019_Mar_06_1732	s	s	7	3	Capacity	8	ABS	0	0	4	1	24_4_1	NA	NA	0	1	1.43044996262	None	None	None	None	1
3.0.1	2019_Mar_06_1732	s	s	7	3	Capacity	9	2_1	2	1	4	1	23_4_1	2	0	1	0	0.634632110596	515.0	62.0	512.0	54.0	1
3.0.1	2019_Mar_06_1732	s	s	7	3	Capacity	10	1_1	1	1	2	1	23_2_1	1	0	1	0	3.31884813309	183.0	113.0	189.0	122.0	1
3.0.1	2019_Mar_06_1732	s	s	7	3	Capacity	11	ABS	0	0	3	1	24_3_1	NA	NA	0	1	1.76346588135	None	None	None	None	1
3.0.1	2019_Mar_06_1732	s	s	7	3	Capacity	12	ABS	0	0	2	1	24_2_1	NA	NA	0	1	2.7796061039	None	None	None	None	1
3.0.1	2019_Mar_06_1732	s	s	7	3	Capacity	13	ABS	0	0	4	1	24_4_1	NA	NA	0	1	1.79597496986	None	None	None	None	1
3.0.1	2019_Mar_06_1732	s	s	7	3	Capacity	14	ABS	0	0	2	1	24_2_1	NA	NA	0	1	4.03845596313	None	None	None	None	1
3.0.1	2019_Mar_06_1732	s	s	7	3	Capacity	15	ABS	0	0	3	1	24_3_1	NA	NA	0	1	1.95174598694	None	None	None	None	1
3.0.1	2019_Mar_06_1732	s	s	7	3	Capacity	16	2_1	2	1	1	1	23_1_1	-1	0	0	1	2.66024398804	-174.0	-11.0	None	None	0
