Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	TColor	TShape	DColor	DShape	Distractors	Channel1	Channel2	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
3.0.1	2019_Mar_09_0956	s	s	6	3	Capacity	1	1_1	1	1	2	1	23_2_1	1	0	0	1	1.72842502594	72.0	-136.0	None	None	0
3.0.1	2019_Mar_09_0956	s	s	6	3	Capacity	2	ABS	0	0	3	1	24_3_1	NA	NA	0	1	2.19176292419	None	None	None	None	1
3.0.1	2019_Mar_09_0956	s	s	6	3	Capacity	3	ABS	0	0	1	1	24_1_1	NA	NA	0	1	2.22217392921	None	None	None	None	1
3.0.1	2019_Mar_09_0956	s	s	6	3	Capacity	4	ABS	0	0	4	1	24_4_1	NA	NA	0	1	2.38332390785	None	None	None	None	1
3.0.1	2019_Mar_09_0956	s	s	6	3	Capacity	5	2_1	2	1	3	1	23_3_1	1	0	1	0	0.5755879879	405.0	-129.0	400.0	-120.0	1
3.0.1	2019_Mar_09_0956	s	s	6	3	Capacity	6	3_1	3	1	2	1	23_2_1	1	0	1	0	0.50498509407	46.0	-229.0	46.0	-233.0	1
3.0.1	2019_Mar_09_0956	s	s	6	3	Capacity	7	2_1	2	1	1	1	23_1_1	-1	0	1	0	2.21436405182	-296.0	-324.0	-290.0	-324.0	1
3.0.1	2019_Mar_09_0956	s	s	6	3	Capacity	8	1_1	1	1	4	1	23_4_1	3	0	1	0	0.391588926315	-520.0	-187.0	-522.0	-198.0	1
3.0.1	2019_Mar_09_0956	s	s	6	3	Capacity	9	4_1	4	1	2	1	23_2_1	2	0	1	0	0.352108955383	-430.0	184.0	-427.0	185.0	1
3.0.1	2019_Mar_09_0956	s	s	6	3	Capacity	10	ABS	0	0	1	1	24_1_1	NA	NA	0	1	2.75128102303	None	None	None	None	1
3.0.1	2019_Mar_09_0956	s	s	6	3	Capacity	11	ABS	0	0	3	1	24_3_1	NA	NA	0	1	1.97286891937	None	None	None	None	1
3.0.1	2019_Mar_09_0956	s	s	6	3	Capacity	12	ABS	0	0	4	1	24_4_1	NA	NA	0	1	2.48792505264	None	None	None	None	1
3.0.1	2019_Mar_09_0956	s	s	6	3	Capacity	13	ABS	0	0	3	1	24_3_1	NA	NA	0	1	2.01087617874	None	None	None	None	1
3.0.1	2019_Mar_09_0956	s	s	6	3	Capacity	14	2_1	2	1	4	1	23_4_1	2	0	1	0	0.36422085762	-280.0	-129.0	-285.0	-134.0	1
3.0.1	2019_Mar_09_0956	s	s	6	3	Capacity	15	ABS	0	0	2	1	24_2_1	NA	NA	0	1	2.10459184647	None	None	None	None	1
3.0.1	2019_Mar_09_0956	s	s	6	3	Capacity	16	4_1	4	1	3	1	23_3_1	1	0	1	0	0.457987070084	32.0	-273.0	33.0	-284.0	1
3.0.1	2019_Mar_09_0956	s	s	6	3	Capacity	17	ABS	0	0	4	1	24_4_1	NA	NA	0	1	1.61565303802	None	None	None	None	1
