Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	TColor	TShape	DColor	DShape	Distractors	Channel1	Channel2	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	1	1_1	1	1	1	4	23_1_4	0	3	1	0	0.616030931473	-88.0	14.0	-94.0	16.0	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	2	ABS	0	0	1	3	24_1_3	NA	NA	0	1	2.42243790627	None	None	None	None	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	3	1_3	1	3	1	4	23_1_4	0	-1	1	0	0.575580120087	-478.0	65.0	-486.0	67.0	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	4	ABS	0	0	1	2	24_1_2	NA	NA	0	1	1.98695993423	None	None	None	None	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	5	1_4	1	4	1	2	23_1_2	0	2	1	0	1.07253813744	-196.0	316.0	-190.0	314.0	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	6	1_2	1	2	1	4	23_1_4	0	2	1	0	0.783569097519	56.0	375.0	53.0	383.0	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	7	1_2	1	2	1	1	23_1_1	0	-1	0	1	1.07248401642	-145.0	-340.0	None	None	0
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	8	1_3	1	3	1	2	23_1_2	0	1	1	0	3.93251895905	-78.0	-339.0	-69.0	-338.0	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	9	ABS	0	0	1	3	24_1_3	NA	NA	0	1	3.46205687523	None	None	None	None	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	10	ABS	0	0	1	1	24_1_1	NA	NA	0	1	1.12844109535	None	None	None	None	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	11	ABS	0	0	1	4	24_1_4	NA	NA	0	1	1.22758603096	None	None	None	None	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	12	ABS	0	0	1	1	24_1_1	NA	NA	0	1	2.36339116096	None	None	None	None	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	13	ABS	0	0	1	4	24_1_4	NA	NA	0	1	1.19254899025	None	None	None	None	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	14	ABS	0	0	1	3	24_1_3	NA	NA	0	1	1.99275708199	None	None	None	None	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	15	ABS	0	0	1	4	24_1_4	NA	NA	0	1	1.64583110809	None	None	None	None	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	16	1_2	1	2	1	3	23_1_3	0	1	1	0	1.41068005562	404.0	-182.0	408.0	-183.0	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	17	ABS	0	0	1	1	24_1_1	NA	NA	0	1	1.92814707756	None	None	None	None	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	18	1_1	1	1	1	3	23_1_3	0	2	1	0	1.1520152092	-88.0	-40.0	-95.0	-40.0	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	19	ABS	0	0	1	2	24_1_2	NA	NA	0	1	2.67195081711	None	None	None	None	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	20	1_4	1	4	1	3	23_1_3	0	1	1	0	2.19319295883	-403.0	-325.0	-405.0	-334.0	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	21	1_1	1	1	1	2	23_1_2	0	1	1	0	1.29289603233	201.0	28.0	190.0	37.0	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	22	ABS	0	0	1	2	24_1_2	NA	NA	0	1	3.76778292656	None	None	None	None	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	23	1_3	1	3	1	1	23_1_1	0	2	1	0	1.72151899338	-155.0	109.0	-147.0	117.0	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	24	1_4	1	4	1	1	23_1_1	0	3	1	0	0.657975912094	-232.0	80.0	-220.0	81.0	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	25	ABS	0	0	1	2	24_1_2	NA	NA	0	1	3.25000095367	None	None	None	None	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	26	1_3	1	3	1	2	23_1_2	0	1	1	0	2.9683740139	87.0	-208.0	91.0	-200.0	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	27	ABS	0	0	1	2	24_1_2	NA	NA	0	1	2.67196297646	None	None	None	None	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	28	1_1	1	1	1	4	23_1_4	0	3	1	0	0.543281793594	22.0	87.0	24.0	85.0	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	29	1_3	1	3	1	1	23_1_1	0	2	0	1	1.10481286049	377.0	363.0	None	None	0
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	30	1_2	1	2	1	4	23_1_4	0	2	1	0	0.65286397934	-86.0	174.0	-91.0	175.0	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	31	ABS	0	0	1	4	24_1_4	NA	NA	0	1	2.47400808334	None	None	None	None	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	32	ABS	0	0	1	4	24_1_4	NA	NA	0	1	4.33919286728	None	None	None	None	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	33	1_2	1	2	1	3	23_1_3	0	1	1	0	4.15099596977	-500.0	-243.0	-492.0	-237.0	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	34	1_1	1	1	1	2	23_1_2	0	1	1	0	1.67593002319	-84.0	-61.0	-75.0	-54.0	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	35	1_2	1	2	1	1	23_1_1	0	-1	0	1	1.20865893364	63.0	-370.0	None	None	0
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	36	ABS	0	0	1	3	24_1_3	NA	NA	0	1	5.22129297256	None	None	None	None	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	37	1_4	1	4	1	3	23_1_3	0	1	1	0	1.51643300056	-530.0	310.0	-539.0	308.0	1
3.0.1	2019_Mar_09_1112	s	s	12	2	Capacity	38	1_4	1	4	1	2	23_1_2	0	2	1	0	1.35181999207	-504.0	276.0	-504.0	271.0	1
