Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	TColor	TShape	DColor	DShape	Distractors	Channel1	Channel2	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
3.0.1	2019_Mar_02_0945	s	s	2	2	Capacity	1	1_4	1	4	1	2	23_1_2	0	2	1	0	0.575917005539	-124.0	-21.0	-117.0	-21.0	1
3.0.1	2019_Mar_02_0945	s	s	2	2	Capacity	2	ABS	0	0	1	4	24_1_4	NA	NA	0	1	1.48128986359	None	None	None	None	1
3.0.1	2019_Mar_02_0945	s	s	2	2	Capacity	3	ABS	0	0	1	2	24_1_2	NA	NA	0	1	3.01536083221	None	None	None	None	1
3.0.1	2019_Mar_02_0945	s	s	2	2	Capacity	4	ABS	0	0	1	1	24_1_1	NA	NA	0	1	2.46916103363	None	None	None	None	1
3.0.1	2019_Mar_02_0945	s	s	2	2	Capacity	5	1_4	1	4	1	3	23_1_3	0	1	1	0	1.08526802063	206.0	382.0	205.0	384.0	1
3.0.1	2019_Mar_02_0945	s	s	2	2	Capacity	6	ABS	0	0	1	2	24_1_2	NA	NA	0	1	3.64533400536	None	None	None	None	1
3.0.1	2019_Mar_02_0945	s	s	2	2	Capacity	7	ABS	0	0	1	4	24_1_4	NA	NA	0	1	1.74000501633	None	None	None	None	1
3.0.1	2019_Mar_02_0945	s	s	2	2	Capacity	8	1_1	1	1	1	3	23_1_3	0	2	1	0	1.14311289787	-316.0	260.0	-319.0	260.0	1
3.0.1	2019_Mar_02_0945	s	s	2	2	Capacity	9	1_3	1	3	1	4	23_1_4	0	-1	1	0	0.913250923157	-468.0	-62.0	-459.0	-61.0	1
3.0.1	2019_Mar_02_0945	s	s	2	2	Capacity	10	1_1	1	1	1	4	23_1_4	0	3	1	0	0.780629873276	-291.0	-406.0	-293.0	-416.0	1
3.0.1	2019_Mar_02_0945	s	s	2	2	Capacity	11	1_3	1	3	1	2	23_1_2	0	1	1	0	2.94405007362	-282.0	-166.0	-277.0	-170.0	1
3.0.1	2019_Mar_02_0945	s	s	2	2	Capacity	12	ABS	0	0	1	3	24_1_3	NA	NA	0	1	4.6279540062	None	None	None	None	1
3.0.1	2019_Mar_02_0945	s	s	2	2	Capacity	13	ABS	0	0	1	2	24_1_2	NA	NA	0	1	2.02730512619	None	None	None	None	1
3.0.1	2019_Mar_02_0945	s	s	2	2	Capacity	14	ABS	0	0	1	3	24_1_3	NA	NA	0	1	3.06222581863	None	None	None	None	1
3.0.1	2019_Mar_02_0945	s	s	2	2	Capacity	15	1_2	1	2	1	3	23_1_3	0	1	1	0	2.37798094749	-216.0	-70.0	-216.0	-73.0	1
3.0.1	2019_Mar_02_0945	s	s	2	2	Capacity	16	ABS	0	0	1	4	24_1_4	NA	NA	0	1	2.92238116264	None	None	None	None	1
3.0.1	2019_Mar_02_0945	s	s	2	2	Capacity	17	ABS	0	0	1	1	24_1_1	NA	NA	0	1	3.35135889053	None	None	None	None	1
3.0.1	2019_Mar_02_0945	s	s	2	2	Capacity	18	1_1	1	1	1	2	23_1_2	0	1	1	0	4.57444882393	-96.0	-397.0	-92.0	-401.0	1
3.0.1	2019_Mar_02_0945	s	s	2	2	Capacity	19	1_3	1	3	1	1	23_1_1	0	2	1	0	1.45779490471	-510.0	263.0	-510.0	261.0	1
3.0.1	2019_Mar_02_0945	s	s	2	2	Capacity	20	ABS	0	0	1	1	24_1_1	NA	NA	0	1	2.05756497383	None	None	None	None	1
3.0.1	2019_Mar_02_0945	s	s	2	2	Capacity	21	1_2	1	2	1	1	23_1_1	0	-1	1	0	2.37794423103	-426.0	-180.0	-432.0	-179.0	1
3.0.1	2019_Mar_02_0945	s	s	2	2	Capacity	22	1_4	1	4	1	1	23_1_1	0	3	1	0	0.580966949463	246.0	83.0	250.0	86.0	1
