Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	TColor	TShape	DColor	DShape	Distractors	Channel1	Channel2	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
3.0.1	2019_Mar_04_1328	s	s	5	1	Capacity	1	2_1	2	1	4	1	23_4_1	2	0	1	0	0.579128026962	-339.0	-198.0	-338.0	-210.0	1
3.0.1	2019_Mar_04_1328	s	s	5	1	Capacity	2	2_1	2	1	3	1	23_3_1	1	0	1	0	0.849097013474	359.0	303.0	363.0	297.0	1
3.0.1	2019_Mar_04_1328	s	s	5	1	Capacity	3	ABS	0	0	4	1	24_4_1	NA	NA	0	1	1.41068291664	None	None	None	None	1
3.0.1	2019_Mar_04_1328	s	s	5	1	Capacity	4	3_1	3	1	1	1	23_1_1	2	0	1	0	0.599201202393	199.0	244.0	200.0	242.0	1
3.0.1	2019_Mar_04_1328	s	s	5	1	Capacity	5	ABS	0	0	1	1	24_1_1	NA	NA	0	1	0.823077917099	None	None	None	None	1
3.0.1	2019_Mar_04_1328	s	s	5	1	Capacity	6	3_1	3	1	4	1	23_4_1	-1	0	1	0	0.486616134644	-272.0	-108.0	-277.0	-110.0	1
3.0.1	2019_Mar_04_1328	s	s	5	1	Capacity	7	ABS	0	0	3	1	24_3_1	NA	NA	0	1	0.796696901321	None	None	None	None	1
3.0.1	2019_Mar_04_1328	s	s	5	1	Capacity	8	4_1	4	1	2	1	23_2_1	2	0	1	0	0.443619012833	213.0	158.0	211.0	157.0	1
3.0.1	2019_Mar_04_1328	s	s	5	1	Capacity	9	ABS	0	0	2	1	24_2_1	NA	NA	0	1	1.1563179493	None	None	None	None	1
3.0.1	2019_Mar_04_1328	s	s	5	1	Capacity	10	ABS	0	0	2	1	24_2_1	NA	NA	1	0	1.31655311584	None	None	-140.0	9.0	0
3.0.1	2019_Mar_04_1328	s	s	5	1	Capacity	11	4_1	4	1	1	1	23_1_1	3	0	1	0	0.505140066147	-276.0	-308.0	-273.0	-303.0	1
3.0.1	2019_Mar_04_1328	s	s	5	1	Capacity	12	4_1	4	1	3	1	23_3_1	1	0	1	0	0.569125890732	-178.0	-207.0	-182.0	-213.0	1
3.0.1	2019_Mar_04_1328	s	s	5	1	Capacity	13	ABS	0	0	1	1	24_1_1	NA	NA	0	1	0.82262301445	None	None	None	None	1
3.0.1	2019_Mar_04_1328	s	s	5	1	Capacity	14	1_1	1	1	4	1	23_4_1	3	0	1	0	0.599159955978	188.0	-288.0	192.0	-293.0	1
3.0.1	2019_Mar_04_1328	s	s	5	1	Capacity	15	2_1	2	1	1	1	23_1_1	-1	0	0	1	0.613816022873	-330.0	-14.0	None	None	0
3.0.1	2019_Mar_04_1328	s	s	5	1	Capacity	16	3_1	3	1	2	1	23_2_1	1	0	1	0	0.51686000824	207.0	284.0	203.0	288.0	1
3.0.1	2019_Mar_04_1328	s	s	5	1	Capacity	17	1_1	1	1	3	1	23_3_1	2	0	1	0	0.634882211685	251.0	393.0	251.0	390.0	1
3.0.1	2019_Mar_04_1328	s	s	5	1	Capacity	18	1_1	1	1	2	1	23_2_1	1	0	0	1	0.829056978226	205.0	-34.0	None	None	0
3.0.1	2019_Mar_04_1328	s	s	5	1	Capacity	19	ABS	0	0	3	1	24_3_1	NA	NA	0	1	0.622718095779	None	None	None	None	1
3.0.1	2019_Mar_04_1328	s	s	5	1	Capacity	20	ABS	0	0	1	1	24_1_1	NA	NA	0	1	0.969447135925	None	None	None	None	1
3.0.1	2019_Mar_04_1328	s	s	5	1	Capacity	21	ABS	0	0	4	1	24_4_1	NA	NA	1	0	1.30498695374	None	None	265.0	-147.0	0
3.0.1	2019_Mar_04_1328	s	s	5	1	Capacity	22	ABS	0	0	2	1	24_2_1	NA	NA	0	1	1.10483813286	None	None	None	None	1
3.0.1	2019_Mar_04_1328	s	s	5	1	Capacity	23	ABS	0	0	4	1	24_4_1	NA	NA	0	1	1.21601986885	None	None	None	None	1
3.0.1	2019_Mar_04_1328	s	s	5	1	Capacity	24	ABS	0	0	3	1	24_3_1	NA	NA	0	1	0.681522846222	None	None	None	None	1
3.0.1	2019_Mar_04_1328	s	s	5	1	Capacity	25	3_1	3	1	4	1	23_4_1	-1	0	1	0	0.469820022583	156.0	135.0	154.0	135.0	1
3.0.1	2019_Mar_04_1328	s	s	5	1	Capacity	26	2_1	2	1	4	1	23_4_1	2	0	1	0	0.592091083527	10.0	-35.0	14.0	-33.0	1
3.0.1	2019_Mar_04_1328	s	s	5	1	Capacity	27	ABS	0	0	1	1	24_1_1	NA	NA	0	1	0.85813498497	None	None	None	None	1
