Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	TColor	TShape	DColor	DShape	Distractors	Channel1	Channel2	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	1	1_2	1	2	1	3	23_1_3	0	1	1	0	3.62718176842	-213.0	-247.0	-203.0	-244.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	2	1_1	1	1	1	3	23_1_3	0	2	1	0	1.13477993011	-13.0	278.0	-20.0	279.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	3	1_4	1	4	1	1	23_1_1	0	3	1	0	0.0933411121368	-452.0	395.0	-71.0	32.0	0
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	4	ABS	0	0	1	1	24_1_1	NA	NA	0	1	5.16238808632	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	5	ABS	0	0	1	2	24_1_2	NA	NA	0	1	9.3663918972	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	6	ABS	0	0	1	2	24_1_2	NA	NA	0	1	8.70114207268	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	7	ABS	0	0	1	3	24_1_3	NA	NA	0	1	11.9019939899	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	8	1_2	1	2	1	4	23_1_4	0	2	1	0	0.757263183594	358.0	404.0	368.0	413.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	9	1_3	1	3	1	4	23_1_4	0	-1	1	0	0.587373971939	138.0	-33.0	134.0	-29.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	10	ABS	0	0	1	3	24_1_3	NA	NA	0	1	9.97800087929	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	11	1_2	1	2	1	1	23_1_1	0	-1	0	1	4.76685214043	-273.0	-382.0	None	None	0
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	12	ABS	0	0	1	4	24_1_4	NA	NA	0	1	3.7629430294	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	13	1_4	1	4	1	3	23_1_3	0	1	1	0	0.780886888504	225.0	153.0	226.0	151.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	14	ABS	0	0	1	3	24_1_3	NA	NA	0	1	13.7883300781	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	15	1_1	1	1	1	2	23_1_2	0	1	1	0	6.37883210182	407.0	244.0	412.0	233.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	16	1_1	1	1	1	4	23_1_4	0	3	1	0	0.733550071716	129.0	-288.0	128.0	-290.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	17	ABS	0	0	1	4	24_1_4	NA	NA	0	1	6.37133288383	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	18	ABS	0	0	1	2	24_1_2	NA	NA	0	1	10.5138309002	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	19	ABS	0	0	1	4	24_1_4	NA	NA	0	1	2.74455118179	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	20	ABS	0	0	1	1	24_1_1	NA	NA	0	1	2.29276394844	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	21	1_4	1	4	1	2	23_1_2	0	2	1	0	0.555037021637	114.0	48.0	117.0	51.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	22	1_3	1	3	1	2	23_1_2	0	1	1	0	5.67987990379	-359.0	-391.0	-365.0	-394.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	23	1_3	1	3	1	1	23_1_1	0	2	1	0	1.14872908592	-403.0	376.0	-402.0	381.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	24	ABS	0	0	1	1	24_1_1	NA	NA	0	1	7.23241710663	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	25	1_3	1	3	1	2	23_1_2	0	1	1	0	2.26446294785	180.0	356.0	185.0	352.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	26	1_1	1	1	1	2	23_1_2	0	1	1	0	1.09971690178	-471.0	-142.0	-467.0	-149.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	27	1_3	1	3	1	4	23_1_4	0	-1	1	0	1.12839794159	78.0	124.0	83.0	120.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	28	1_2	1	2	1	1	23_1_1	0	-1	0	1	3.69268298149	-201.0	392.0	None	None	0
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	29	ABS	0	0	1	3	24_1_3	NA	NA	0	1	9.70772385597	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	30	1_2	1	2	1	4	23_1_4	0	2	1	0	0.803823947906	433.0	44.0	427.0	38.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	31	ABS	0	0	1	1	24_1_1	NA	NA	0	1	5.36769485474	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	32	ABS	0	0	1	2	24_1_2	NA	NA	0	1	9.67875003815	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	33	ABS	0	0	1	4	24_1_4	NA	NA	0	1	6.61202287674	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	34	1_3	1	3	1	1	23_1_1	0	2	1	0	1.20190596581	231.0	-163.0	230.0	-168.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	35	ABS	0	0	1	1	24_1_1	NA	NA	0	1	5.16775798798	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	36	1_1	1	1	1	3	23_1_3	0	2	1	0	1.28126311302	121.0	149.0	118.0	140.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	37	ABS	0	0	1	2	24_1_2	NA	NA	0	1	11.9936790466	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	38	1_4	1	4	1	3	23_1_3	0	1	1	0	1.19014978409	44.0	-273.0	39.0	-264.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	39	ABS	0	0	1	3	24_1_3	NA	NA	0	1	8.04670286179	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	40	ABS	0	0	1	1	24_1_1	NA	NA	0	1	3.97461414337	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	41	1_4	1	4	1	1	23_1_1	0	3	1	0	0.5873670578	-129.0	181.0	-128.0	184.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	42	1_1	1	1	1	4	23_1_4	0	3	1	0	0.672589063644	56.0	156.0	63.0	155.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	43	ABS	0	0	1	4	24_1_4	NA	NA	0	1	2.27467799187	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	44	1_4	1	4	1	2	23_1_2	0	2	1	0	0.548195838928	-259.0	163.0	-252.0	161.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	45	ABS	0	0	1	2	24_1_2	NA	NA	0	1	12.7533659935	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	46	1_2	1	2	1	3	23_1_3	0	1	1	0	6.47978305817	-497.0	-69.0	-501.0	-72.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	47	ABS	0	0	1	3	24_1_3	NA	NA	0	1	9.00182700157	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	48	ABS	0	0	1	4	24_1_4	NA	NA	0	1	4.68026900291	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	49	1_1	1	1	1	3	23_1_3	0	2	1	0	2.06934809685	-292.0	-276.0	-284.0	-275.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	50	ABS	0	0	1	3	24_1_3	NA	NA	0	1	15.5285198689	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	51	1_1	1	1	1	2	23_1_2	0	1	1	0	2.26213097572	-354.0	-68.0	-357.0	-67.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	52	ABS	0	0	1	1	24_1_1	NA	NA	0	1	2.11486387253	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	53	ABS	0	0	1	1	24_1_1	NA	NA	0	1	2.26038002968	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	54	ABS	0	0	1	4	24_1_4	NA	NA	0	1	2.2339220047	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	55	1_3	1	3	1	2	23_1_2	0	1	1	0	1.97518897057	-515.0	-126.0	-503.0	-125.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	56	1_3	1	3	1	4	23_1_4	0	-1	1	0	2.23848819733	393.0	92.0	398.0	85.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	57	ABS	0	0	1	3	24_1_3	NA	NA	0	1	12.6763539314	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	58	1_2	1	2	1	3	23_1_3	0	1	1	0	2.17518186569	33.0	295.0	38.0	288.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	59	1_4	1	4	1	1	23_1_1	0	3	1	0	0.69323015213	170.0	153.0	166.0	150.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	60	ABS	0	0	1	3	24_1_3	NA	NA	0	1	8.00319099426	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	61	ABS	0	0	1	1	24_1_1	NA	NA	0	1	2.76695108414	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	62	ABS	0	0	1	2	24_1_2	NA	NA	0	1	8.02039599419	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	63	1_2	1	2	1	4	23_1_4	0	2	1	0	0.840584993362	-198.0	-214.0	-194.0	-213.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	64	1_3	1	3	1	1	23_1_1	0	2	1	0	1.45254993439	357.0	100.0	360.0	103.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	65	1_2	1	2	1	1	23_1_1	0	-1	1	0	1.12156796455	-261.0	-102.0	-260.0	-106.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	66	ABS	0	0	1	4	24_1_4	NA	NA	0	1	2.70440602303	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	67	1_1	1	1	1	4	23_1_4	0	3	1	0	0.687533855438	-363.0	360.0	-363.0	353.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	68	ABS	0	0	1	2	24_1_2	NA	NA	0	1	10.4313530922	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	69	ABS	0	0	1	2	24_1_2	NA	NA	0	1	9.3142080307	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	70	ABS	0	0	1	4	24_1_4	NA	NA	0	1	3.11608505249	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	71	1_4	1	4	1	2	23_1_2	0	2	1	0	0.605011224747	-353.0	359.0	-358.0	358.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	72	1_4	1	4	1	3	23_1_3	0	1	1	0	1.27445888519	-208.0	-87.0	-207.0	-98.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	73	1_1	1	1	1	4	23_1_4	0	3	1	0	0.677290916443	80.0	90.0	85.0	89.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	74	ABS	0	0	1	3	24_1_3	NA	NA	0	1	13.2710249424	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	75	1_1	1	1	1	2	23_1_2	0	1	1	0	1.90752220154	-245.0	-189.0	-241.0	-190.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	76	ABS	0	0	1	4	24_1_4	NA	NA	0	1	8.166670084	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	77	ABS	0	0	1	4	24_1_4	NA	NA	0	1	3.49787712097	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	78	1_3	1	3	1	4	23_1_4	0	-1	1	0	0.716773986816	-296.0	-244.0	-292.0	-240.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	79	1_1	1	1	1	3	23_1_3	0	2	1	0	2.68498015404	342.0	369.0	354.0	370.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	80	ABS	0	0	1	3	24_1_3	NA	NA	0	1	9.77281785011	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	81	ABS	0	0	1	4	24_1_4	NA	NA	0	1	4.62578892708	None	None	None	None	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	82	1_4	1	4	1	3	23_1_3	0	1	1	0	0.775608062744	189.0	-49.0	182.0	-50.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	83	1_2	1	2	1	3	23_1_3	0	1	1	0	3.60461711884	-491.0	-373.0	-487.0	-373.0	1
3.0.1	2019_Mar_03_1648	s	s	4	2	Capacity	84	1_2	1	2	1	4	23_1_4	0	2	1	0	0.587357997894	-406.0	113.0	-405.0	112.0	1
