Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	TColor	TShape	DColor	DShape	Distractors	Channel1	Channel2	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	1	2_1	2	1	1	1	23_1_1	-1	0	1	0	1.07448911667	-363.0	-32.0	-361.0	-31.0	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	2	3_1	3	1	2	1	23_2_1	1	0	1	0	0.44483089447	-463.0	-187.0	-466.0	-189.0	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	3	4_1	4	1	3	1	23_3_1	1	0	1	0	0.716797113419	521.0	63.0	531.0	65.0	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	4	4_1	4	1	1	1	23_1_1	3	0	1	0	0.496215105057	458.0	-263.0	466.0	-267.0	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	5	4_1	4	1	2	1	23_2_1	2	0	1	0	0.387460947037	111.0	396.0	125.0	406.0	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	6	1_1	1	1	2	1	23_2_1	1	0	0	1	2.49557900429	427.0	-5.0	None	None	0
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	7	3_1	3	1	1	1	23_1_1	2	0	1	0	0.393089056015	-93.0	21.0	-91.0	11.0	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	8	2_1	2	1	3	1	23_3_1	1	0	1	0	0.672602891922	6.0	369.0	3.0	367.0	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	9	ABS	0	0	2	1	24_2_1	NA	NA	0	1	7.20008015633	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	10	1_1	1	1	3	1	23_3_1	2	0	1	0	0.545328855515	368.0	361.0	364.0	352.0	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	11	1_1	1	1	4	1	23_4_1	3	0	1	0	0.378592967987	-437.0	373.0	-435.0	379.0	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	12	ABS	0	0	3	1	24_3_1	NA	NA	0	1	6.89637899399	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	13	ABS	0	0	2	1	24_2_1	NA	NA	0	1	4.08038902283	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	14	2_1	2	1	4	1	23_4_1	2	0	1	0	0.446310997009	-359.0	334.0	-363.0	339.0	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	15	ABS	0	0	4	1	24_4_1	NA	NA	0	1	3.30426502228	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	16	ABS	0	0	3	1	24_3_1	NA	NA	0	1	4.37449288368	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	17	ABS	0	0	2	1	24_2_1	NA	NA	0	1	4.6450009346	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	18	3_1	3	1	4	1	23_4_1	-1	0	1	0	0.533665180206	-359.0	-307.0	-362.0	-315.0	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	19	ABS	0	0	1	1	24_1_1	NA	NA	0	1	2.51613402367	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	20	ABS	0	0	1	1	24_1_1	NA	NA	0	1	4.09228014946	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	21	ABS	0	0	3	1	24_3_1	NA	NA	0	1	4.14223885536	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	22	ABS	0	0	4	1	24_4_1	NA	NA	0	1	2.37838888168	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	23	ABS	0	0	4	1	24_4_1	NA	NA	0	1	4.20983505249	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	24	ABS	0	0	1	1	24_1_1	NA	NA	0	1	4.6802008152	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	25	ABS	0	0	3	1	24_3_1	NA	NA	0	1	3.0735669136	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	26	4_1	4	1	1	1	23_1_1	3	0	1	0	0.443789958954	-369.0	310.0	-366.0	309.0	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	27	ABS	0	0	4	1	24_4_1	NA	NA	0	1	2.36773991585	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	28	1_1	1	1	4	1	23_4_1	3	0	1	0	0.439602136612	264.0	26.0	272.0	26.0	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	29	1_1	1	1	3	1	23_3_1	2	0	1	0	0.505125999451	326.0	-384.0	329.0	-386.0	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	30	ABS	0	0	3	1	24_3_1	NA	NA	0	1	1.50967001915	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	31	ABS	0	0	4	1	24_4_1	NA	NA	0	1	1.76348590851	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	32	4_1	4	1	3	1	23_3_1	1	0	1	0	0.451946020126	322.0	378.0	329.0	374.0	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	33	ABS	0	0	1	1	24_1_1	NA	NA	0	1	2.53976106644	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	34	ABS	0	0	1	1	24_1_1	NA	NA	0	1	2.41631412506	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	35	3_1	3	1	1	1	23_1_1	2	0	1	0	0.437411785126	-268.0	-188.0	-270.0	-188.0	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	36	ABS	0	0	2	1	24_2_1	NA	NA	0	1	3.18007493019	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	37	ABS	0	0	1	1	24_1_1	NA	NA	0	1	2.47566413879	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	38	2_1	2	1	1	1	23_1_1	-1	0	0	1	3.49235296249	236.0	347.0	None	None	0
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	39	4_1	4	1	2	1	23_2_1	2	0	1	0	0.434506893158	-48.0	-49.0	-53.0	-49.0	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	40	2_1	2	1	3	1	23_3_1	1	0	1	0	0.469789981842	305.0	342.0	312.0	342.0	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	41	ABS	0	0	4	1	24_4_1	NA	NA	0	1	0.975511074066	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	42	1_1	1	1	2	1	23_2_1	1	0	1	0	1.12842583656	-382.0	50.0	-379.0	44.0	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	43	ABS	0	0	3	1	24_3_1	NA	NA	0	1	2.18695187569	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	44	2_1	2	1	4	1	23_4_1	2	0	1	0	0.370099067688	-444.0	-274.0	-446.0	-276.0	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	45	3_1	3	1	2	1	23_2_1	1	0	1	0	0.481628894806	8.0	260.0	15.0	259.0	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	46	3_1	3	1	4	1	23_4_1	-1	0	1	0	0.402421951294	-427.0	20.0	-427.0	14.0	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	47	ABS	0	0	2	1	24_2_1	NA	NA	0	1	2.99834084511	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	48	ABS	0	0	2	1	24_2_1	NA	NA	0	1	1.86971902847	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	49	ABS	0	0	1	1	24_1_1	NA	NA	0	1	3.1748290062	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	50	2_1	2	1	3	1	23_3_1	1	0	1	0	0.446295022964	507.0	-27.0	507.0	-25.0	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	51	ABS	0	0	4	1	24_4_1	NA	NA	0	1	2.22223091125	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	52	ABS	0	0	2	1	24_2_1	NA	NA	0	1	1.74678277969	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	53	4_1	4	1	3	1	23_3_1	1	0	1	0	0.392513990402	343.0	-188.0	344.0	-199.0	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	54	2_1	2	1	4	1	23_4_1	2	0	1	0	0.343244791031	-97.0	-29.0	-95.0	-36.0	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	55	ABS	0	0	3	1	24_3_1	NA	NA	0	1	1.17966294289	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	56	ABS	0	0	3	1	24_3_1	NA	NA	0	1	1.19248485565	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	57	3_1	3	1	4	1	23_4_1	-1	0	1	0	0.36399102211	-306.0	370.0	-315.0	376.0	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	58	ABS	0	0	3	1	24_3_1	NA	NA	0	1	1.02551293373	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	59	3_1	3	1	2	1	23_2_1	1	0	1	0	0.497173070908	519.0	119.0	523.0	121.0	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	60	ABS	0	0	4	1	24_4_1	NA	NA	0	1	0.763761043549	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	61	1_1	1	1	4	1	23_4_1	3	0	1	0	0.429067850113	-251.0	-127.0	-247.0	-132.0	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	62	ABS	0	0	1	1	24_1_1	NA	NA	0	1	1.88627910614	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	63	ABS	0	0	4	1	24_4_1	NA	NA	0	1	0.908222913742	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	64	1_1	1	1	3	1	23_3_1	2	0	1	0	0.790359973907	285.0	-108.0	288.0	-117.0	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	65	ABS	0	0	1	1	24_1_1	NA	NA	0	1	2.88078403473	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	66	1_1	1	1	2	1	23_2_1	1	0	1	0	1.85471105576	63.0	-388.0	69.0	-385.0	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	67	ABS	0	0	2	1	24_2_1	NA	NA	0	1	2.92259716988	None	None	None	None	1
3.0.1	2019_Mar_05_1401	s	s	4	3	Capacity	68	4_1	4	1	1	1	23_1_1	3	0	1	0	0.36395406723	158.0	-235.0	154.0	-233.0	1
