Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	TColor	TShape	DColor	DShape	Distractors	Channel1	Channel2	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	1	ABS	0	0	3	1	24_3_1	NA	NA	0	1	0.696829080582	None	None	None	None	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	2	ABS	0	0	1	1	24_1_1	NA	NA	0	1	1.17540884018	None	None	None	None	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	3	1_1	1	1	4	1	23_4_1	3	0	1	0	0.462924957275	129.0	-84.0	118.0	-83.0	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	4	ABS	0	0	2	1	24_2_1	NA	NA	0	1	1.04645109177	None	None	None	None	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	5	ABS	0	0	4	1	24_4_1	NA	NA	0	1	0.664206981659	None	None	None	None	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	6	4_1	4	1	2	1	23_2_1	2	0	1	0	0.579232931137	-222.0	-284.0	-227.0	-285.0	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	7	4_1	4	1	1	1	23_1_1	3	0	1	0	0.496263027191	-4.0	-170.0	5.0	-169.0	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	8	2_1	2	1	3	1	23_3_1	1	0	1	0	0.88164305687	-324.0	82.0	-332.0	80.0	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	9	ABS	0	0	2	1	24_2_1	NA	NA	0	1	0.893160820007	None	None	None	None	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	10	1_1	1	1	3	1	23_3_1	2	0	1	0	0.556942939758	366.0	156.0	371.0	158.0	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	11	3_1	3	1	4	1	23_4_1	-1	0	1	0	0.540322065353	-322.0	-102.0	-318.0	-113.0	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	12	ABS	0	0	1	1	24_1_1	NA	NA	0	1	0.672601938248	None	None	None	None	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	13	4_1	4	1	3	1	23_3_1	1	0	1	0	0.450636863708	-101.0	-161.0	-96.0	-162.0	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	14	2_1	2	1	4	1	23_4_1	2	0	1	0	0.481487989426	461.0	28.0	461.0	26.0	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	15	ABS	0	0	3	1	24_3_1	NA	NA	0	1	0.745382070541	None	None	None	None	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	16	ABS	0	0	2	1	24_2_1	NA	NA	0	1	0.672602176666	None	None	None	None	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	17	ABS	0	0	1	1	24_1_1	NA	NA	0	1	0.657949924469	None	None	None	None	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	18	ABS	0	0	4	1	24_4_1	NA	NA	0	1	0.657936096191	None	None	None	None	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	19	3_1	3	1	2	1	23_2_1	1	0	1	0	0.496154069901	-24.0	-103.0	-16.0	-101.0	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	20	ABS	0	0	4	1	24_4_1	NA	NA	0	1	0.763831853867	None	None	None	None	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	21	1_1	1	1	2	1	23_2_1	1	0	0	1	0.587466955185	-330.0	-292.0	None	None	0
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	22	3_1	3	1	1	1	23_1_1	2	0	1	0	0.544998168945	-241.0	-292.0	-241.0	-288.0	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	23	ABS	0	0	3	1	24_3_1	NA	NA	0	1	0.619275808334	None	None	None	None	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	24	2_1	2	1	1	1	23_1_1	-1	0	0	1	0.657965898514	97.0	66.0	None	None	0
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	25	ABS	0	0	4	1	24_4_1	NA	NA	0	1	0.634371995926	None	None	None	None	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	26	ABS	0	0	2	1	24_2_1	NA	NA	0	1	0.662839889526	None	None	None	None	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	27	4_1	4	1	1	1	23_1_1	3	0	1	0	0.540375947952	64.0	15.0	67.0	19.0	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	28	ABS	0	0	1	1	24_1_1	NA	NA	0	1	0.764070034027	None	None	None	None	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	29	ABS	0	0	4	1	24_4_1	NA	NA	0	1	0.563905954361	None	None	None	None	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	30	3_1	3	1	4	1	23_4_1	-1	0	1	0	0.516764879227	156.0	24.0	150.0	17.0	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	31	ABS	0	0	3	1	24_3_1	NA	NA	0	1	0.711390018463	None	None	None	None	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	32	1_1	1	1	2	1	23_2_1	1	0	0	1	0.731485128403	-167.0	92.0	None	None	0
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	33	ABS	0	0	2	1	24_2_1	NA	NA	0	1	0.625953197479	None	None	None	None	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	34	2_1	2	1	4	1	23_4_1	2	0	1	0	0.475947141647	499.0	157.0	505.0	154.0	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	35	3_1	3	1	1	1	23_1_1	2	0	1	0	0.554901123047	249.0	-251.0	256.0	-252.0	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	36	ABS	0	0	4	1	24_4_1	NA	NA	0	1	0.554775953293	None	None	None	None	1
3.0.1	2019_Mar_14_1006	s	s	15	4	Capacity	37	1_1	1	1	3	1	23_3_1	2	0	1	0	0.731399774551	140.0	43.0	134.0	43.0	1
