Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	TColor	TShape	DColor	DShape	Distractors	Channel1	Channel2	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	1	ABS	0	0	4	1	24_4_1	NA	NA	0	1	1.38712716103	None	None	None	None	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	2	2_1	2	1	3	1	23_3_1	1	0	1	0	0.446228981018	2.0	-37.0	1.0	-45.0	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	3	3_1	3	1	4	1	23_4_1	-1	0	1	0	0.566828012466	90.0	-105.0	95.0	-106.0	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	4	ABS	0	0	4	1	24_4_1	NA	NA	0	1	1.04058003426	None	None	None	None	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	5	ABS	0	0	2	1	24_2_1	NA	NA	0	1	1.59886097908	None	None	None	None	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	6	ABS	0	0	3	1	24_3_1	NA	NA	0	1	1.63700914383	None	None	None	None	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	7	ABS	0	0	1	1	24_1_1	NA	NA	0	1	1.96632504463	None	None	None	None	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	8	3_1	3	1	1	1	23_1_1	2	0	1	0	0.481537818909	168.0	284.0	165.0	281.0	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	9	ABS	0	0	3	1	24_3_1	NA	NA	0	1	2.01450490952	None	None	None	None	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	10	4_1	4	1	2	1	23_2_1	2	0	1	0	0.385062932968	-531.0	63.0	-538.0	63.0	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	11	ABS	0	0	2	1	24_2_1	NA	NA	0	1	2.03916192055	None	None	None	None	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	12	2_1	2	1	4	1	23_4_1	2	0	1	0	0.380892038345	217.0	-252.0	205.0	-251.0	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	13	1_1	1	1	3	1	23_3_1	2	0	1	0	0.637355089188	-383.0	350.0	-383.0	357.0	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	14	4_1	4	1	3	1	23_3_1	1	0	1	0	0.375602960587	-488.0	361.0	-479.0	359.0	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	15	1_1	1	1	4	1	23_4_1	3	0	1	0	0.381088018417	189.0	-79.0	187.0	-81.0	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	16	ABS	0	0	1	1	24_1_1	NA	NA	0	1	1.16758179665	None	None	None	None	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	17	ABS	0	0	4	1	24_4_1	NA	NA	0	1	1.22242689133	None	None	None	None	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	18	2_1	2	1	1	1	23_1_1	-1	0	1	0	2.64549398422	-443.0	-215.0	-440.0	-216.0	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	19	ABS	0	0	1	1	24_1_1	NA	NA	0	1	2.05746603012	None	None	None	None	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	20	ABS	0	0	3	1	24_3_1	NA	NA	0	1	2.37511491776	None	None	None	None	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	21	4_1	4	1	1	1	23_1_1	3	0	1	0	0.498421192169	-13.0	-408.0	-6.0	-406.0	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	22	3_1	3	1	2	1	23_2_1	1	0	1	0	0.439164876938	-48.0	-146.0	-53.0	-148.0	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	23	ABS	0	0	2	1	24_2_1	NA	NA	0	1	1.97807908058	None	None	None	None	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	24	1_1	1	1	2	1	23_2_1	1	0	0	1	1.86050701141	-422.0	-251.0	None	None	0
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	25	ABS	0	0	1	1	24_1_1	NA	NA	0	1	3.25717186928	None	None	None	None	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	26	1_1	1	1	2	1	23_2_1	1	0	1	0	2.57501077652	-488.0	352.0	-492.0	351.0	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	27	ABS	0	0	4	1	24_4_1	NA	NA	0	1	1.51639580727	None	None	None	None	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	28	ABS	0	0	4	1	24_4_1	NA	NA	0	1	1.72823500633	None	None	None	None	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	29	2_1	2	1	4	1	23_4_1	2	0	1	0	0.407058000565	266.0	-162.0	257.0	-160.0	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	30	ABS	0	0	3	1	24_3_1	NA	NA	0	1	2.56218194962	None	None	None	None	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	31	3_1	3	1	2	1	23_2_1	1	0	1	0	0.496185064316	-124.0	175.0	-125.0	177.0	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	32	2_1	2	1	3	1	23_3_1	1	0	1	0	0.540333986282	350.0	332.0	354.0	338.0	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	33	ABS	0	0	4	1	24_4_1	NA	NA	0	1	1.77523517609	None	None	None	None	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	34	ABS	0	0	3	1	24_3_1	NA	NA	0	1	2.8342089653	None	None	None	None	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	35	4_1	4	1	2	1	23_2_1	2	0	1	0	0.432015895844	-537.0	-301.0	-545.0	-298.0	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	36	3_1	3	1	4	1	23_4_1	-1	0	1	0	0.427139997482	302.0	-60.0	300.0	-59.0	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	37	4_1	4	1	1	1	23_1_1	3	0	1	0	0.415036201477	-493.0	323.0	-496.0	327.0	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	38	ABS	0	0	2	1	24_2_1	NA	NA	0	1	2.79351902008	None	None	None	None	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	39	ABS	0	0	3	1	24_3_1	NA	NA	0	1	2.56318497658	None	None	None	None	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	40	2_1	2	1	1	1	23_1_1	-1	0	1	0	0.85714507103	54.0	74.0	56.0	76.0	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	41	4_1	4	1	3	1	23_3_1	1	0	1	0	0.469786882401	68.0	234.0	66.0	229.0	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	42	1_1	1	1	4	1	23_4_1	3	0	1	0	0.437359809875	-524.0	-281.0	-526.0	-281.0	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	43	ABS	0	0	2	1	24_2_1	NA	NA	0	1	3.25711202621	None	None	None	None	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	44	ABS	0	0	2	1	24_2_1	NA	NA	0	1	1.90789008141	None	None	None	None	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	45	ABS	0	0	1	1	24_1_1	NA	NA	0	1	2.15462899208	None	None	None	None	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	46	3_1	3	1	1	1	23_1_1	2	0	1	0	0.4373691082	-493.0	306.0	-492.0	298.0	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	47	1_1	1	1	3	1	23_3_1	2	0	1	0	0.49617099762	-294.0	208.0	-293.0	209.0	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	48	ABS	0	0	1	1	24_1_1	NA	NA	0	1	1.70465493202	None	None	None	None	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	49	4_1	4	1	2	1	23_2_1	2	0	1	0	0.40404009819	-58.0	-15.0	-56.0	-14.0	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	50	ABS	0	0	4	1	24_4_1	NA	NA	0	1	1.56657099724	None	None	None	None	1
3.0.1	2019_Mar_04_1228	s	s	2	4	Capacity	51	ABS	0	0	2	1	24_2_1	NA	NA	0	1	1.91065883636	None	None	None	None	1
