Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	TColor	TShape	DColor	DShape	Distractors	Channel1	Channel2	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
3.0.1	2019_Mar_09_1458	s	s	5	3	Capacity	1	ABS	0	0	1	1	24_1_1	NA	NA	0	1	1.64967012405	None	None	None	None	1
3.0.1	2019_Mar_09_1458	s	s	5	3	Capacity	2	ABS	0	0	1	1	24_1_1	NA	NA	0	1	2.01714897156	None	None	None	None	1
3.0.1	2019_Mar_09_1458	s	s	5	3	Capacity	3	1_1	1	1	1	2	23_1_2	0	1	1	0	1.59237599373	207.0	-127.0	210.0	-127.0	1
3.0.1	2019_Mar_09_1458	s	s	5	3	Capacity	4	1_4	1	4	1	1	23_1_1	0	3	1	0	0.544937133789	102.0	237.0	102.0	239.0	1
3.0.1	2019_Mar_09_1458	s	s	5	3	Capacity	5	ABS	0	0	1	2	24_1_2	NA	NA	0	1	3.65697312355	None	None	None	None	1
3.0.1	2019_Mar_09_1458	s	s	5	3	Capacity	6	1_1	1	1	1	3	23_1_3	0	2	1	0	1.1520011425	-2.0	-144.0	0.0	-141.0	1
3.0.1	2019_Mar_09_1458	s	s	5	3	Capacity	7	1_4	1	4	1	2	23_1_2	0	2	1	0	0.657985925674	461.0	65.0	461.0	65.0	1
3.0.1	2019_Mar_09_1458	s	s	5	3	Capacity	8	ABS	0	0	1	4	24_1_4	NA	NA	0	1	1.77528095245	None	None	None	None	1
3.0.1	2019_Mar_09_1458	s	s	5	3	Capacity	9	1_2	1	2	1	1	23_1_1	0	-1	0	1	2.0575709343	-29.0	375.0	None	None	0
3.0.1	2019_Mar_09_1458	s	s	5	3	Capacity	10	1_4	1	4	1	3	23_1_3	0	1	1	0	0.804190158844	-88.0	-281.0	-87.0	-276.0	1
3.0.1	2019_Mar_09_1458	s	s	5	3	Capacity	11	ABS	0	0	1	3	24_1_3	NA	NA	0	1	4.22569489479	None	None	None	None	1
3.0.1	2019_Mar_09_1458	s	s	5	3	Capacity	12	1_2	1	2	1	4	23_1_4	0	2	1	0	0.484797954559	110.0	-209.0	104.0	-211.0	1
3.0.1	2019_Mar_09_1458	s	s	5	3	Capacity	13	ABS	0	0	1	4	24_1_4	NA	NA	0	1	1.34001803398	None	None	None	None	1
3.0.1	2019_Mar_09_1458	s	s	5	3	Capacity	14	ABS	0	0	1	1	24_1_1	NA	NA	0	1	1.38737607002	None	None	None	None	1
3.0.1	2019_Mar_09_1458	s	s	5	3	Capacity	15	1_3	1	3	1	4	23_1_4	0	-1	1	0	0.61891913414	-187.0	38.0	-179.0	41.0	1
3.0.1	2019_Mar_09_1458	s	s	5	3	Capacity	16	1_1	1	1	1	4	23_1_4	0	3	1	0	0.516742944717	-350.0	157.0	-348.0	153.0	1
3.0.1	2019_Mar_09_1458	s	s	5	3	Capacity	17	1_3	1	3	1	1	23_1_1	0	2	1	0	0.637219905853	45.0	182.0	51.0	179.0	1
3.0.1	2019_Mar_09_1458	s	s	5	3	Capacity	18	1_3	1	3	1	2	23_1_2	0	1	1	0	2.12368416786	-280.0	-225.0	-278.0	-225.0	1
3.0.1	2019_Mar_09_1458	s	s	5	3	Capacity	19	ABS	0	0	1	2	24_1_2	NA	NA	0	1	5.69797110558	None	None	None	None	1
3.0.1	2019_Mar_09_1458	s	s	5	3	Capacity	20	ABS	0	0	1	2	24_1_2	NA	NA	0	1	2.74465298653	None	None	None	None	1
3.0.1	2019_Mar_09_1458	s	s	5	3	Capacity	21	ABS	0	0	1	3	24_1_3	NA	NA	0	1	3.76285791397	None	None	None	None	1
3.0.1	2019_Mar_09_1458	s	s	5	3	Capacity	22	1_2	1	2	1	3	23_1_3	0	1	1	0	1.38712596893	-522.0	276.0	-525.0	275.0	1
3.0.1	2019_Mar_09_1458	s	s	5	3	Capacity	23	ABS	0	0	1	3	24_1_3	NA	NA	0	1	3.23408198357	None	None	None	None	1
3.0.1	2019_Mar_09_1458	s	s	5	3	Capacity	24	ABS	0	0	1	4	24_1_4	NA	NA	0	1	1.48618102074	None	None	None	None	1
3.0.1	2019_Mar_09_1458	s	s	5	3	Capacity	25	ABS	0	0	1	3	24_1_3	NA	NA	0	1	3.83859801292	None	None	None	None	1
3.0.1	2019_Mar_09_1458	s	s	5	3	Capacity	26	1_2	1	2	1	3	23_1_3	0	1	1	0	4.5273900032	-357.0	-192.0	-350.0	-196.0	1
3.0.1	2019_Mar_09_1458	s	s	5	3	Capacity	27	ABS	0	0	1	3	24_1_3	NA	NA	0	1	4.10405397415	None	None	None	None	1
