Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	TColor	TShape	DColor	DShape	Distractors	Channel1	Channel2	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
3.0.1	2019_Mar_05_1014	s	s	6	1	Capacity	1	2_1	2	1	4	1	23_4_1	2	0	1	0	0.763828992844	-95.0	-383.0	-91.0	-387.0	1
3.0.1	2019_Mar_05_1014	s	s	6	1	Capacity	2	ABS	0	0	2	1	24_2_1	NA	NA	0	1	1.16377687454	None	None	None	None	1
3.0.1	2019_Mar_05_1014	s	s	6	1	Capacity	3	ABS	0	0	3	1	24_3_1	NA	NA	0	1	1.35684299469	None	None	None	None	1
3.0.1	2019_Mar_05_1014	s	s	6	1	Capacity	4	ABS	0	0	1	1	24_1_1	NA	NA	0	1	1.35186100006	None	None	None	None	1
3.0.1	2019_Mar_05_1014	s	s	6	1	Capacity	5	4_1	4	1	2	1	23_2_1	2	0	1	0	0.620146989822	420.0	38.0	422.0	38.0	1
3.0.1	2019_Mar_05_1014	s	s	6	1	Capacity	6	4_1	4	1	3	1	23_3_1	1	0	1	0	0.422728061676	362.0	-24.0	361.0	-28.0	1
3.0.1	2019_Mar_05_1014	s	s	6	1	Capacity	7	ABS	0	0	2	1	24_2_1	NA	NA	0	1	1.01582193375	None	None	None	None	1
3.0.1	2019_Mar_05_1014	s	s	6	1	Capacity	8	ABS	0	0	1	1	24_1_1	NA	NA	0	1	1.09314894676	None	None	None	None	1
3.0.1	2019_Mar_05_1014	s	s	6	1	Capacity	9	ABS	0	0	4	1	24_4_1	NA	NA	0	1	1.39884901047	None	None	None	None	1
3.0.1	2019_Mar_05_1014	s	s	6	1	Capacity	10	ABS	0	0	2	1	24_2_1	NA	NA	0	1	2.00387310982	None	None	None	None	1
3.0.1	2019_Mar_05_1014	s	s	6	1	Capacity	11	1_1	1	1	4	1	23_4_1	3	0	1	0	0.622694015503	-124.0	113.0	-119.0	107.0	1
3.0.1	2019_Mar_05_1014	s	s	6	1	Capacity	12	4_1	4	1	1	1	23_1_1	3	0	1	0	0.752075910568	386.0	-94.0	392.0	-95.0	1
3.0.1	2019_Mar_05_1014	s	s	6	1	Capacity	13	3_1	3	1	4	1	23_4_1	-1	0	1	0	0.509956121445	-153.0	210.0	-156.0	207.0	1
3.0.1	2019_Mar_05_1014	s	s	6	1	Capacity	14	ABS	0	0	3	1	24_3_1	NA	NA	0	1	1.35707616806	None	None	None	None	1
3.0.1	2019_Mar_05_1014	s	s	6	1	Capacity	15	3_1	3	1	2	1	23_2_1	1	0	1	0	0.540457010269	-223.0	-252.0	-223.0	-256.0	1
3.0.1	2019_Mar_05_1014	s	s	6	1	Capacity	16	ABS	0	0	4	1	24_4_1	NA	NA	0	1	1.29306817055	None	None	None	None	1
