Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	TColor	TShape	DColor	DShape	Distractors	Channel1	Channel2	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	1	ABS	0	0	1	2	24_1_2	NA	NA	0	1	3.29783201218	None	None	None	None	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	2	1_2	1	2	1	1	23_1_1	0	-1	1	0	1.78743600845	513.0	347.0	514.0	348.0	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	3	ABS	0	0	1	1	24_1_1	NA	NA	0	1	2.70440101624	None	None	None	None	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	4	1_4	1	4	1	3	23_1_3	0	1	1	0	2.03844499588	433.0	-286.0	430.0	-285.0	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	5	ABS	0	0	1	3	24_1_3	NA	NA	0	1	3.32552313805	None	None	None	None	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	6	ABS	0	0	1	3	24_1_3	NA	NA	0	1	3.11602687836	None	None	None	None	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	7	ABS	0	0	1	2	24_1_2	NA	NA	0	1	4.39113402367	None	None	None	None	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	8	1_2	1	2	1	3	23_1_3	0	1	1	0	2.85041499138	-253.0	-235.0	-254.0	-236.0	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	9	1_1	1	1	1	4	23_1_4	0	3	1	0	0.728554964066	-375.0	230.0	-376.0	226.0	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	10	1_3	1	3	1	4	23_1_4	0	-1	1	0	1.63691115379	491.0	-322.0	494.0	-320.0	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	11	1_2	1	2	1	4	23_1_4	0	2	1	0	0.581387042999	-102.0	309.0	-102.0	314.0	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	12	1_1	1	1	1	3	23_1_3	0	2	1	0	0.681474924088	-174.0	398.0	-177.0	396.0	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	13	1_4	1	4	1	2	23_1_2	0	2	1	0	1.3521270752	105.0	-404.0	105.0	-403.0	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	14	ABS	0	0	1	3	24_1_3	NA	NA	0	1	2.95177698135	None	None	None	None	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	15	ABS	0	0	1	1	24_1_1	NA	NA	0	1	2.35467410088	None	None	None	None	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	16	ABS	0	0	1	4	24_1_4	NA	NA	0	1	1.39392209053	None	None	None	None	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	17	1_3	1	3	1	1	23_1_1	0	2	1	0	1.05775094032	421.0	131.0	428.0	130.0	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	18	1_4	1	4	1	1	23_1_1	0	3	1	0	0.646151065826	442.0	11.0	451.0	13.0	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	19	ABS	0	0	1	2	24_1_2	NA	NA	0	1	3.83813619614	None	None	None	None	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	20	ABS	0	0	1	4	24_1_4	NA	NA	0	1	1.99872708321	None	None	None	None	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	21	1_1	1	1	1	2	23_1_2	0	1	1	0	1.61450815201	238.0	211.0	232.0	217.0	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	22	ABS	0	0	1	4	24_1_4	NA	NA	0	1	2.00357604027	None	None	None	None	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	23	1_3	1	3	1	2	23_1_2	0	1	0	1	3.85012698174	-38.0	-215.0	None	None	0
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	24	ABS	0	0	1	1	24_1_1	NA	NA	0	1	2.49779510498	None	None	None	None	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	25	1_4	1	4	1	1	23_1_1	0	3	1	0	0.62041592598	142.0	127.0	135.0	132.0	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	26	ABS	0	0	1	3	24_1_3	NA	NA	0	1	2.80134701729	None	None	None	None	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	27	ABS	0	0	1	3	24_1_3	NA	NA	0	1	2.41582417488	None	None	None	None	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	28	1_1	1	1	1	3	23_1_3	0	2	1	0	1.88763999939	276.0	-243.0	276.0	-248.0	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	29	1_4	1	4	1	3	23_1_3	0	1	1	0	0.782337903976	-524.0	266.0	-527.0	266.0	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	30	1_3	1	3	1	2	23_1_2	0	1	1	0	1.7520339489	242.0	-138.0	247.0	-136.0	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	31	1_3	1	3	1	4	23_1_4	0	-1	1	0	0.639183998108	-154.0	264.0	-150.0	261.0	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	32	1_3	1	3	1	1	23_1_1	0	2	1	0	1.07479286194	-41.0	62.0	-41.0	56.0	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	33	1_1	1	1	1	2	23_1_2	0	1	1	0	3.06900286674	36.0	-313.0	26.0	-314.0	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	34	1_2	1	2	1	3	23_1_3	0	1	1	0	2.89261198044	154.0	-320.0	153.0	-319.0	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	35	ABS	0	0	1	1	24_1_1	NA	NA	0	1	2.06963801384	None	None	None	None	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	36	ABS	0	0	1	2	24_1_2	NA	NA	0	1	4.98605012894	None	None	None	None	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	37	1_4	1	4	1	2	23_1_2	0	2	1	0	0.560611009598	-112.0	235.0	-116.0	236.0	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	38	ABS	0	0	1	1	24_1_1	NA	NA	0	1	2.41025090218	None	None	None	None	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	39	1_1	1	1	1	4	23_1_4	0	3	1	0	0.757143974304	-503.0	199.0	-501.0	202.0	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	40	1_2	1	2	1	1	23_1_1	0	-1	0	1	1.95824885368	92.0	192.0	None	None	0
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	41	ABS	0	0	1	3	24_1_3	NA	NA	0	1	2.50970387459	None	None	None	None	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	42	ABS	0	0	1	4	24_1_4	NA	NA	0	1	1.65764403343	None	None	None	None	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	43	ABS	0	0	1	2	24_1_2	NA	NA	0	1	4.44500398636	None	None	None	None	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	44	ABS	0	0	1	2	24_1_2	NA	NA	0	1	4.29633593559	None	None	None	None	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	45	ABS	0	0	1	1	24_1_1	NA	NA	0	1	2.29799604416	None	None	None	None	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	46	ABS	0	0	1	4	24_1_4	NA	NA	0	1	1.26957607269	None	None	None	None	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	47	1_2	1	2	1	4	23_1_4	0	2	1	0	1.17543196678	38.0	-292.0	37.0	-300.0	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	48	ABS	0	0	1	4	24_1_4	NA	NA	0	1	2.17513298988	None	None	None	None	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	49	1_1	1	1	1	4	23_1_4	0	3	1	0	0.746845960617	-378.0	-252.0	-379.0	-252.0	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	50	1_3	1	3	1	2	23_1_2	0	1	1	0	3.10423278809	-194.0	-381.0	-190.0	-385.0	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	51	1_4	1	4	1	1	23_1_1	0	3	1	0	0.627124071121	-35.0	-324.0	-36.0	-328.0	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	52	1_1	1	1	1	3	23_1_3	0	2	1	0	3.04542303085	6.0	-338.0	11.0	-346.0	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	53	ABS	0	0	1	3	24_1_3	NA	NA	0	1	3.71048903465	None	None	None	None	1
3.0.1	2019_Mar_06_1110	s	s	9	2	Capacity	54	1_2	1	2	1	3	23_1_3	0	1	1	0	1.07451987267	-126.0	-17.0	-127.0	-21.0	1
