Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	TColor	TShape	DColor	DShape	Distractors	Channel1	Channel2	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	1	ABS	0	0	4	1	24_4_1	NA	NA	0	1	0.599272966385	None	None	None	None	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	2	ABS	0	0	3	1	24_3_1	NA	NA	0	1	0.764218091965	None	None	None	None	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	3	2_1	2	1	1	1	23_1_1	-1	0	0	1	0.763746976852	-367.0	410.0	None	None	0
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	4	ABS	0	0	3	1	24_3_1	NA	NA	0	1	0.763731956482	None	None	None	None	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	5	1_1	1	1	4	1	23_4_1	3	0	1	0	0.505032062531	-59.0	-14.0	-58.0	-9.0	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	6	ABS	0	0	1	1	24_1_1	NA	NA	0	1	0.575531959534	None	None	None	None	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	7	ABS	0	0	2	1	24_2_1	NA	NA	0	1	0.75200510025	None	None	None	None	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	8	3_1	3	1	1	1	23_1_1	2	0	1	0	0.70977306366	406.0	-339.0	406.0	-332.0	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	9	4_1	4	1	3	1	23_3_1	1	0	1	0	0.681804895401	477.0	-304.0	483.0	-300.0	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	10	4_1	4	1	2	1	23_2_1	2	0	1	0	0.528528928757	-25.0	-304.0	-22.0	-294.0	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	11	1_1	1	1	3	1	23_3_1	2	0	1	0	0.5167491436	196.0	12.0	197.0	18.0	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	12	1_1	1	1	2	1	23_2_1	1	0	0	1	0.610828876495	-58.0	385.0	None	None	0
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	13	ABS	0	0	2	1	24_2_1	NA	NA	0	1	0.693117141724	None	None	None	None	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	14	2_1	2	1	3	1	23_3_1	1	0	1	0	0.956670999527	-532.0	-345.0	-529.0	-343.0	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	15	3_1	3	1	4	1	23_4_1	-1	0	1	0	0.641113996506	88.0	-372.0	86.0	-374.0	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	16	ABS	0	0	1	1	24_1_1	NA	NA	0	1	0.619604110718	None	None	None	None	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	17	ABS	0	0	3	1	24_3_1	NA	NA	0	1	0.898334026337	None	None	None	None	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	18	2_1	2	1	4	1	23_4_1	2	0	1	0	0.559342861176	38.0	-217.0	34.0	-218.0	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	19	ABS	0	0	4	1	24_4_1	NA	NA	0	1	0.672935009003	None	None	None	None	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	20	4_1	4	1	1	1	23_1_1	3	0	1	0	0.563803911209	87.0	-330.0	90.0	-322.0	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	21	3_1	3	1	2	1	23_2_1	1	0	1	0	0.569021940231	-389.0	-333.0	-387.0	-324.0	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	22	ABS	0	0	4	1	24_4_1	NA	NA	0	1	0.570178031921	None	None	None	None	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	23	ABS	0	0	2	1	24_2_1	NA	NA	0	1	0.634318828583	None	None	None	None	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	24	ABS	0	0	1	1	24_1_1	NA	NA	0	1	0.606029033661	None	None	None	None	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	25	ABS	0	0	4	1	24_4_1	NA	NA	0	1	0.563790082932	None	None	None	None	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	26	1_1	1	1	2	1	23_2_1	1	0	0	1	0.540353059769	384.0	43.0	None	None	0
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	27	1_1	1	1	3	1	23_3_1	2	0	1	0	0.474366188049	63.0	270.0	61.0	272.0	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	28	ABS	0	0	1	1	24_1_1	NA	NA	0	1	0.606514930725	None	None	None	None	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	29	ABS	0	0	2	1	24_2_1	NA	NA	0	1	0.587299823761	None	None	None	None	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	30	ABS	0	0	4	1	24_4_1	NA	NA	0	1	0.579842090607	None	None	None	None	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	31	3_1	3	1	1	1	23_1_1	2	0	1	0	0.651201963425	308.0	-356.0	308.0	-350.0	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	32	ABS	0	0	3	1	24_3_1	NA	NA	0	1	0.736656904221	None	None	None	None	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	33	ABS	0	0	3	1	24_3_1	NA	NA	0	1	0.606084108353	None	None	None	None	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	34	3_1	3	1	2	1	23_2_1	1	0	1	0	0.709641933441	354.0	-319.0	352.0	-324.0	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	35	4_1	4	1	3	1	23_3_1	1	0	1	0	0.500434160233	-72.0	397.0	-66.0	398.0	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	36	4_1	4	1	1	1	23_1_1	3	0	1	0	0.481492996216	-404.0	254.0	-404.0	260.0	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	37	ABS	0	0	2	1	24_2_1	NA	NA	0	1	0.613746166229	None	None	None	None	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	38	ABS	0	0	4	1	24_4_1	NA	NA	0	1	0.663021087646	None	None	None	None	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	39	2_1	2	1	1	1	23_1_1	-1	0	0	1	0.693117856979	-287.0	113.0	None	None	0
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	40	ABS	0	0	3	1	24_3_1	NA	NA	0	1	0.790162086487	None	None	None	None	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	41	4_1	4	1	2	1	23_2_1	2	0	1	0	0.449192047119	-121.0	-216.0	-116.0	-213.0	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	42	2_1	2	1	3	1	23_3_1	1	0	1	0	0.964108943939	351.0	253.0	342.0	255.0	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	43	ABS	0	0	1	1	24_1_1	NA	NA	0	1	0.575577974319	None	None	None	None	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	44	3_1	3	1	4	1	23_4_1	-1	0	1	0	0.782300949097	466.0	297.0	472.0	297.0	1
3.0.1	2019_Mar_10_1408	s	s	11	4	Capacity	45	ABS	0	0	2	1	24_2_1	NA	NA	0	1	1.16363811493	None	None	None	None	1
