Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	TColor	TShape	DColor	DShape	Distractors	Channel1	Channel2	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	1	ABS	0	0	1	1	24_1_1	NA	NA	0	1	0.709597110748	None	None	None	None	1
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	2	2_1	2	1	4	1	23_4_1	2	0	1	0	0.469770908356	-379.0	24.0	-370.0	33.0	1
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	3	3_1	3	1	1	1	23_1_1	2	0	1	0	0.746457099915	-416.0	-64.0	-409.0	-55.0	1
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	4	ABS	0	0	2	1	24_2_1	NA	NA	0	1	0.651458978653	None	None	None	None	1
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	5	ABS	0	0	1	1	24_1_1	NA	NA	0	1	0.619738101959	None	None	None	None	1
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	6	3_1	3	1	2	1	23_2_1	1	0	1	0	0.599146127701	-81.0	-209.0	-81.0	-204.0	1
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	7	ABS	0	0	1	1	24_1_1	NA	NA	0	1	0.622573852539	None	None	None	None	1
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	8	ABS	0	0	3	1	24_3_1	NA	NA	0	1	0.619777202606	None	None	None	None	1
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	9	4_1	4	1	2	1	23_2_1	2	0	1	0	0.442581892014	-236.0	-200.0	-233.0	-206.0	1
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	10	ABS	0	0	2	1	24_2_1	NA	NA	0	1	0.686654090881	None	None	None	None	1
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	11	ABS	0	0	4	1	24_4_1	NA	NA	0	1	0.509989976883	None	None	None	None	1
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	12	1_1	1	1	2	1	23_2_1	1	0	0	1	0.5755879879	2.0	232.0	None	None	0
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	13	3_1	3	1	4	1	23_4_1	-1	0	1	0	0.646193027496	209.0	4.0	199.0	7.0	1
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	14	2_1	2	1	3	1	23_3_1	1	0	1	0	1.34006881714	-91.0	199.0	-98.0	204.0	1
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	15	ABS	0	0	3	1	24_3_1	NA	NA	0	1	0.639994859695	None	None	None	None	1
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	16	ABS	0	0	2	1	24_2_1	NA	NA	0	1	0.704977989197	None	None	None	None	1
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	17	2_1	2	1	1	1	23_1_1	-1	0	0	1	0.638655185699	218.0	-297.0	None	None	0
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	18	1_1	1	1	3	1	23_3_1	2	0	0	1	0.696820020676	-475.0	-288.0	None	None	0
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	19	ABS	0	0	4	1	24_4_1	NA	NA	0	1	0.587414979935	None	None	None	None	1
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	20	4_1	4	1	3	1	23_3_1	1	0	1	0	0.48166012764	398.0	106.0	405.0	103.0	1
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	21	ABS	0	0	3	1	24_3_1	NA	NA	0	1	0.646098136902	None	None	None	None	1
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	22	ABS	0	0	4	1	24_4_1	NA	NA	0	1	0.528566122055	None	None	None	None	1
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	23	1_1	1	1	4	1	23_4_1	3	0	1	0	0.556861162186	176.0	348.0	178.0	358.0	1
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	24	4_1	4	1	1	1	23_1_1	3	0	1	0	0.855848073959	-375.0	-117.0	-373.0	-121.0	1
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	25	3_1	3	1	2	1	23_2_1	1	0	0	1	0.59251999855	258.0	319.0	None	None	0
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	26	ABS	0	0	2	1	24_2_1	NA	NA	0	1	1.39881491661	None	None	None	None	1
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	27	ABS	0	0	4	1	24_4_1	NA	NA	0	1	0.736491918564	None	None	None	None	1
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	28	ABS	0	0	1	1	24_1_1	NA	NA	0	1	0.554994821548	None	None	None	None	1
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	29	4_1	4	1	3	1	23_3_1	1	0	1	0	0.434499979019	148.0	229.0	144.0	231.0	1
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	30	1_1	1	1	4	1	23_4_1	3	0	1	0	0.634421110153	467.0	303.0	467.0	297.0	1
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	31	1_1	1	1	2	1	23_2_1	1	0	0	1	0.893233060837	98.0	-330.0	None	None	0
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	32	ABS	0	0	2	1	24_2_1	NA	NA	0	1	0.658008813858	None	None	None	None	1
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	33	2_1	2	1	1	1	23_1_1	-1	0	0	1	0.752063035965	-27.0	-246.0	None	None	0
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	34	ABS	0	0	4	1	24_4_1	NA	NA	0	1	0.613780975342	None	None	None	None	1
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	35	2_1	2	1	4	1	23_4_1	2	0	1	0	0.59151506424	495.0	-306.0	500.0	-309.0	1
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	36	4_1	4	1	1	1	23_1_1	3	0	1	0	0.628055095673	439.0	111.0	436.0	108.0	1
3.0.1	2019_Mar_03_1802	s	s	3	1	Capacity	37	ABS	0	0	4	1	24_4_1	NA	NA	0	1	0.627370834351	None	None	None	None	1
