Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	TColor	TShape	DColor	DShape	Distractors	Channel1	Channel2	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	1	4_1	4	1	1	1	23_1_1	3	0	1	0	0.411357164383	-267.0	-224.0	-258.0	-221.0	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	2	ABS	0	0	3	1	24_3_1	NA	NA	0	1	2.01836800575	None	None	None	None	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	3	ABS	0	0	4	1	24_4_1	NA	NA	0	1	2.3045809269	None	None	None	None	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	4	2_1	2	1	3	1	23_3_1	1	0	1	0	0.540374040604	429.0	89.0	436.0	91.0	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	5	3_1	3	1	4	1	23_4_1	-1	0	1	0	0.505425930023	330.0	-201.0	338.0	-205.0	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	6	ABS	0	0	4	1	24_4_1	NA	NA	0	1	5.05659198761	None	None	None	None	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	7	1_1	1	1	4	1	23_4_1	3	0	1	0	0.411012887955	-486.0	-122.0	-493.0	-122.0	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	8	4_1	4	1	3	1	23_3_1	1	0	1	0	0.427885055542	382.0	-231.0	387.0	-225.0	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	9	1_1	1	1	3	1	23_3_1	2	0	1	0	0.393612861633	-445.0	32.0	-453.0	28.0	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	10	4_1	4	1	2	1	23_2_1	2	0	1	0	0.366765022278	106.0	-163.0	118.0	-159.0	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	11	3_1	3	1	2	1	23_2_1	1	0	1	0	0.446218967438	-113.0	161.0	-118.0	157.0	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	12	ABS	0	0	2	1	24_2_1	NA	NA	0	1	3.52756905556	None	None	None	None	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	13	ABS	0	0	1	1	24_1_1	NA	NA	0	1	4.15700912476	None	None	None	None	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	14	2_1	2	1	4	1	23_4_1	2	0	1	0	0.378983020782	-38.0	-152.0	-31.0	-147.0	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	15	1_1	1	1	2	1	23_2_1	1	0	1	0	2.12807488441	-528.0	-378.0	-533.0	-379.0	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	16	ABS	0	0	4	1	24_4_1	NA	NA	0	1	3.96922516823	None	None	None	None	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	17	ABS	0	0	3	1	24_3_1	NA	NA	0	1	3.56625199318	None	None	None	None	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	18	ABS	0	0	3	1	24_3_1	NA	NA	0	1	4.56278991699	None	None	None	None	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	19	2_1	2	1	1	1	23_1_1	-1	0	0	1	3.78921985626	104.0	405.0	None	None	0
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	20	ABS	0	0	1	1	24_1_1	NA	NA	0	1	4.63325595856	None	None	None	None	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	21	ABS	0	0	1	1	24_1_1	NA	NA	0	1	4.50379800797	None	None	None	None	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	22	ABS	0	0	2	1	24_2_1	NA	NA	0	1	5.15070104599	None	None	None	None	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	23	ABS	0	0	2	1	24_2_1	NA	NA	0	1	7.33823394775	None	None	None	None	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	24	3_1	3	1	1	1	23_1_1	2	0	1	0	0.678442001343	78.0	398.0	83.0	395.0	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	25	1_1	1	1	4	1	23_4_1	3	0	1	0	0.378626823425	-79.0	42.0	-78.0	40.0	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	26	ABS	0	0	3	1	24_3_1	NA	NA	0	1	7.22061514854	None	None	None	None	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	27	4_1	4	1	1	1	23_1_1	3	0	1	0	0.422714948654	-73.0	-366.0	-67.0	-366.0	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	28	3_1	3	1	4	1	23_4_1	-1	0	1	0	0.463165044785	347.0	-12.0	341.0	-15.0	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	29	4_1	4	1	2	1	23_2_1	2	0	1	0	0.364356040955	475.0	-132.0	482.0	-128.0	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	30	ABS	0	0	4	1	24_4_1	NA	NA	0	1	3.67889213562	None	None	None	None	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	31	4_1	4	1	3	1	23_3_1	1	0	1	0	0.411069869995	-220.0	4.0	-211.0	5.0	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	32	ABS	0	0	1	1	24_1_1	NA	NA	0	1	4.14983797073	None	None	None	None	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	33	ABS	0	0	4	1	24_4_1	NA	NA	0	1	2.3779900074	None	None	None	None	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	34	2_1	2	1	4	1	23_4_1	2	0	1	0	0.423149108887	-349.0	-201.0	-346.0	-212.0	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	35	3_1	3	1	1	1	23_1_1	2	0	1	0	0.620005130768	-7.0	-178.0	-3.0	-177.0	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	36	ABS	0	0	1	1	24_1_1	NA	NA	0	1	3.70780396461	None	None	None	None	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	37	3_1	3	1	2	1	23_2_1	1	0	1	0	0.458019018173	-195.0	258.0	-198.0	261.0	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	38	ABS	0	0	3	1	24_3_1	NA	NA	0	1	3.90691280365	None	None	None	None	1
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	39	1_1	1	1	2	1	23_2_1	1	0	0	1	4.10398411751	-391.0	90.0	None	None	0
3.0.1	2019_Mar_08_1557	s	s	10	2	Capacity	40	ABS	0	0	2	1	24_2_1	NA	NA	0	1	3.3042371273	None	None	None	None	1
