Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	TColor	TShape	DColor	DShape	Distractors	Channel1	Channel2	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
3.0.1	2019_Mar_04_1502	s	s	1	3	Capacity	1	3_1	3	1	4	1	23_4_1	-1	0	1	0	0.496632099152	-318.0	-37.0	-312.0	-34.0	1
3.0.1	2019_Mar_04_1502	s	s	1	3	Capacity	2	1_1	1	1	4	1	23_4_1	3	0	1	0	0.65803194046	-309.0	207.0	-310.0	209.0	1
3.0.1	2019_Mar_04_1502	s	s	1	3	Capacity	3	ABS	0	0	3	1	24_3_1	NA	NA	0	1	3.37028217316	None	None	None	None	1
3.0.1	2019_Mar_04_1502	s	s	1	3	Capacity	4	ABS	0	0	2	1	24_2_1	NA	NA	0	1	4.14223098755	None	None	None	None	1
3.0.1	2019_Mar_04_1502	s	s	1	3	Capacity	5	ABS	0	0	1	1	24_1_1	NA	NA	0	1	3.85702109337	None	None	None	None	1
3.0.1	2019_Mar_04_1502	s	s	1	3	Capacity	6	ABS	0	0	2	1	24_2_1	NA	NA	0	1	3.93937897682	None	None	None	None	1
3.0.1	2019_Mar_04_1502	s	s	1	3	Capacity	7	ABS	0	0	1	1	24_1_1	NA	NA	0	1	4.37737202644	None	None	None	None	1
3.0.1	2019_Mar_04_1502	s	s	1	3	Capacity	8	ABS	0	0	4	1	24_4_1	NA	NA	0	1	2.37798690796	None	None	None	None	1
3.0.1	2019_Mar_04_1502	s	s	1	3	Capacity	9	4_1	4	1	1	1	23_1_1	3	0	1	0	0.48156619072	364.0	127.0	371.0	125.0	1
3.0.1	2019_Mar_04_1502	s	s	1	3	Capacity	10	2_1	2	1	3	1	23_3_1	1	0	1	0	0.62268614769	-328.0	-229.0	-325.0	-226.0	1
3.0.1	2019_Mar_04_1502	s	s	1	3	Capacity	11	2_1	2	1	1	1	23_1_1	-1	0	1	0	2.48760414124	495.0	194.0	498.0	196.0	1
