Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	TColor	TShape	DColor	DShape	Distractors	Channel1	Channel2	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	1	ABS	0	0	1	1	24_1_1	NA	NA	0	1	4.48047685623	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	2	ABS	0	0	1	4	24_1_4	NA	NA	0	1	3.83828306198	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	3	1_2	1	2	1	3	23_1_3	0	1	1	0	3.51868605614	209.0	31.0	208.0	32.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	4	1_3	1	3	1	1	23_1_1	0	2	1	0	2.16814494133	126.0	-97.0	117.0	-95.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	5	ABS	0	0	1	1	24_1_1	NA	NA	0	1	2.5100209713	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	6	1_1	1	1	1	3	23_1_3	0	2	1	0	4.5513279438	68.0	338.0	69.0	343.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	7	ABS	0	0	1	1	24_1_1	NA	NA	0	1	3.77754688263	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	8	1_4	1	4	1	1	23_1_1	0	3	1	0	0.790241003036	-294.0	348.0	-301.0	348.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	9	1_1	1	1	1	4	23_1_4	0	3	1	0	1.46938586235	-340.0	-68.0	-342.0	-66.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	10	ABS	0	0	1	3	24_1_3	NA	NA	0	1	5.83728909492	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	11	ABS	0	0	1	2	24_1_2	NA	NA	0	1	6.17885184288	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	12	ABS	0	0	1	4	24_1_4	NA	NA	0	1	4.52739191055	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	13	1_2	1	2	1	1	23_1_1	0	-1	1	0	4.13269281387	-381.0	-222.0	-390.0	-219.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	14	1_2	1	2	1	4	23_1_4	0	2	1	0	1.57941412926	318.0	-268.0	312.0	-267.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	15	1_4	1	4	1	3	23_1_3	0	1	1	0	0.931282043457	-315.0	114.0	-324.0	112.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	16	1_3	1	3	1	4	23_1_4	0	-1	1	0	1.42255592346	310.0	359.0	309.0	362.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	17	ABS	0	0	1	4	24_1_4	NA	NA	0	1	4.14972496033	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	18	1_1	1	1	1	2	23_1_2	0	1	1	0	8.84836888313	472.0	-393.0	477.0	-391.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	19	ABS	0	0	1	3	24_1_3	NA	NA	0	1	5.37419509888	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	20	ABS	0	0	1	2	24_1_2	NA	NA	0	1	7.07961678505	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	21	ABS	0	0	1	3	24_1_3	NA	NA	0	1	6.1621530056	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	22	ABS	0	0	1	2	24_1_2	NA	NA	0	1	8.29697680473	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	23	1_3	1	3	1	2	23_1_2	0	1	0	1	7.60697793961	-264.0	305.0	None	None	0
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	24	1_4	1	4	1	2	23_1_2	0	2	1	0	2.62599802017	160.0	232.0	160.0	221.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	25	1_4	1	4	1	2	23_1_2	0	2	1	0	0.980426073074	-351.0	-220.0	-360.0	-224.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	26	1_2	1	2	1	4	23_1_4	0	2	1	0	1.51649808884	282.0	-323.0	287.0	-321.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	27	1_4	1	4	1	1	23_1_1	0	3	1	0	0.91671204567	134.0	-400.0	133.0	-396.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	28	ABS	0	0	1	1	24_1_1	NA	NA	0	1	5.67111897469	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	29	ABS	0	0	1	2	24_1_2	NA	NA	1	0	0.966640949249	None	None	-26.0	65.0	0
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	30	ABS	0	0	1	3	24_1_3	NA	NA	0	1	6.42092895508	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	31	1_2	1	2	1	3	23_1_3	0	1	0	1	6.33193993568	471.0	-49.0	None	None	0
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	32	1_1	1	1	1	3	23_1_3	0	2	1	0	0.914243936539	-172.0	-128.0	-167.0	-126.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	33	ABS	0	0	1	2	24_1_2	NA	NA	0	1	7.21441793442	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	34	ABS	0	0	1	1	24_1_1	NA	NA	0	1	4.78611922264	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	35	ABS	0	0	1	1	24_1_1	NA	NA	0	1	4.80251908302	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	36	1_1	1	1	1	4	23_1_4	0	3	1	0	0.857892990112	-398.0	402.0	-401.0	404.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	37	ABS	0	0	1	4	24_1_4	NA	NA	0	1	5.93201708794	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	38	1_3	1	3	1	2	23_1_2	0	1	1	0	3.30424904823	14.0	376.0	10.0	382.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	39	ABS	0	0	1	4	24_1_4	NA	NA	0	1	4.20193004608	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	40	ABS	0	0	1	4	24_1_4	NA	NA	0	1	3.61287093163	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	41	ABS	0	0	1	3	24_1_3	NA	NA	0	1	10.1374299526	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	42	1_1	1	1	1	2	23_1_2	0	1	1	0	8.16156101227	384.0	11.0	380.0	12.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	43	1_4	1	4	1	3	23_1_3	0	1	1	0	7.37996602058	195.0	-357.0	188.0	-347.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	44	1_3	1	3	1	4	23_1_4	0	-1	1	0	1.45778298378	-190.0	-341.0	-183.0	-347.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	45	1_3	1	3	1	1	23_1_1	0	2	1	0	1.77530503273	-514.0	213.0	-517.0	215.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	46	ABS	0	0	1	2	24_1_2	NA	NA	0	1	8.86994600296	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	47	ABS	0	0	1	3	24_1_3	NA	NA	0	1	7.57385897636	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	48	1_2	1	2	1	1	23_1_1	0	-1	1	0	4.26856994629	-100.0	359.0	-92.0	358.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	49	1_2	1	2	1	3	23_1_3	0	1	1	0	3.57477712631	-489.0	237.0	-502.0	242.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	50	1_1	1	1	1	3	23_1_3	0	2	1	0	9.64345693588	1.0	-82.0	12.0	-80.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	51	ABS	0	0	1	3	24_1_3	NA	NA	0	1	9.208370924	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	52	1_2	1	2	1	1	23_1_1	0	-1	1	0	3.50415205956	-324.0	-390.0	-323.0	-390.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	53	ABS	0	0	1	3	24_1_3	NA	NA	0	1	8.14974784851	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	54	ABS	0	0	1	2	24_1_2	NA	NA	0	1	11.9133110046	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	55	1_1	1	1	1	2	23_1_2	0	1	1	0	1.72121691704	-346.0	328.0	-353.0	324.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	56	1_2	1	2	1	4	23_1_4	0	2	1	0	1.06262302399	-537.0	252.0	-537.0	242.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	57	1_1	1	1	1	4	23_1_4	0	3	1	0	0.893224954605	-205.0	112.0	-207.0	114.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	58	1_3	1	3	1	1	23_1_1	0	2	0	1	2.3904800415	454.0	227.0	None	None	0
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	59	1_4	1	4	1	2	23_1_2	0	2	1	0	0.84132194519	33.0	-46.0	27.0	-45.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	60	ABS	0	0	1	4	24_1_4	NA	NA	0	1	3.86871790886	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	61	ABS	0	0	1	3	24_1_3	NA	NA	0	1	8.07255101204	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	62	ABS	0	0	1	1	24_1_1	NA	NA	0	1	4.55085086823	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	63	ABS	0	0	1	4	24_1_4	NA	NA	0	1	3.33949398994	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	64	1_3	1	3	1	2	23_1_2	0	1	0	1	12.3067669868	-289.0	21.0	None	None	0
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	65	1_4	1	4	1	1	23_1_1	0	3	1	0	1.09813785553	-402.0	-11.0	-406.0	-5.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	66	1_4	1	4	1	3	23_1_3	0	1	1	0	1.72914099693	182.0	-47.0	194.0	-46.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	67	ABS	0	0	1	1	24_1_1	NA	NA	0	1	6.65659594536	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	68	1_3	1	3	1	4	23_1_4	0	-1	1	0	0.966691970825	-194.0	-42.0	-193.0	-38.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	69	ABS	0	0	1	1	24_1_1	NA	NA	0	1	3.67829990387	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	70	ABS	0	0	1	2	24_1_2	NA	NA	0	1	9.57304000854	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	71	ABS	0	0	1	4	24_1_4	NA	NA	0	1	4.05693697929	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	72	ABS	0	0	1	2	24_1_2	NA	NA	0	1	13.0306708813	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	73	1_1	1	1	1	4	23_1_4	0	3	1	0	1.01589584351	-332.0	-221.0	-339.0	-215.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	74	1_2	1	2	1	1	23_1_1	0	-1	1	0	6.8609828949	174.0	-32.0	166.0	-27.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	75	1_4	1	4	1	1	23_1_1	0	3	1	0	0.975485086441	525.0	-308.0	526.0	-307.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	76	1_2	1	2	1	4	23_1_4	0	2	1	0	1.38352799416	196.0	171.0	198.0	170.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	77	1_4	1	4	1	2	23_1_2	0	2	1	0	1.26512503624	226.0	-225.0	223.0	-223.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	78	ABS	0	0	1	4	24_1_4	NA	NA	0	1	8.3762280941	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	79	ABS	0	0	1	3	24_1_3	NA	NA	0	1	8.440554142	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	80	1_3	1	3	1	2	23_1_2	0	1	1	0	3.08751606941	-268.0	23.0	-273.0	21.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	81	ABS	0	0	1	1	24_1_1	NA	NA	0	1	5.5389289856	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	82	1_1	1	1	1	3	23_1_3	0	2	1	0	2.04572319984	102.0	152.0	109.0	157.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	83	ABS	0	0	1	2	24_1_2	NA	NA	0	1	7.43821501732	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	84	1_4	1	4	1	3	23_1_3	0	1	1	0	0.913272857666	-447.0	80.0	-440.0	74.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	85	ABS	0	0	1	4	24_1_4	NA	NA	0	1	5.79758095741	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	86	ABS	0	0	1	3	24_1_3	NA	NA	0	1	7.49115014076	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	87	ABS	0	0	1	2	24_1_2	NA	NA	0	1	12.5249259472	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	88	ABS	0	0	1	1	24_1_1	NA	NA	0	1	5.20283794403	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	89	ABS	0	0	1	3	24_1_3	NA	NA	0	1	7.28430700302	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	90	1_3	1	3	1	4	23_1_4	0	-1	1	0	1.09834480286	-536.0	180.0	-533.0	185.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	91	ABS	0	0	1	2	24_1_2	NA	NA	0	1	10.3180370331	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	92	1_2	1	2	1	3	23_1_3	0	1	1	0	2.01340317726	-159.0	117.0	-166.0	112.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	93	1_3	1	3	1	1	23_1_1	0	2	1	0	2.65082597733	180.0	-103.0	187.0	-100.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	94	ABS	0	0	1	4	24_1_4	NA	NA	0	1	4.15680599213	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	95	ABS	0	0	1	1	24_1_1	NA	NA	0	1	4.4949889183	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	96	1_1	1	1	1	2	23_1_2	0	1	1	0	4.91591000557	427.0	358.0	438.0	366.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	1	3_1	3	1	2	1	23_2_1	1	0	1	0	1.29815912247	489.0	16.0	491.0	16.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	2	ABS	0	0	2	1	24_2_1	NA	NA	0	1	3.74338507652	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	3	ABS	0	0	4	1	24_4_1	NA	NA	0	1	4.4568901062	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	4	1_1	1	1	2	1	23_2_1	1	0	1	0	1.06989717484	303.0	96.0	298.0	96.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	5	ABS	0	0	1	1	24_1_1	NA	NA	0	1	3.74347019196	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	6	ABS	0	0	2	1	24_2_1	NA	NA	0	1	5.20950198174	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	7	2_1	2	1	1	1	23_1_1	-1	0	1	0	1.2342441082	-332.0	-217.0	-325.0	-208.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	8	ABS	0	0	3	1	24_3_1	NA	NA	0	1	4.99778604507	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	9	4_1	4	1	1	1	23_1_1	3	0	1	0	0.731573104858	161.0	88.0	166.0	91.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	10	4_1	4	1	2	1	23_2_1	2	0	1	0	0.621177911758	-194.0	-229.0	-195.0	-229.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	11	1_1	1	1	4	1	23_4_1	3	0	1	0	0.672621011734	257.0	167.0	263.0	161.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	12	ABS	0	0	4	1	24_4_1	NA	NA	0	1	4.2450978756	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	13	ABS	0	0	1	1	24_1_1	NA	NA	0	1	6.25634908676	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	14	3_1	3	1	4	1	23_4_1	-1	0	1	0	0.568716049194	-106.0	122.0	-97.0	121.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	15	4_1	4	1	3	1	23_3_1	1	0	1	0	0.815885066986	383.0	-79.0	388.0	-86.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	16	2_1	2	1	4	1	23_4_1	2	0	1	0	0.674566030502	-146.0	-94.0	-142.0	-85.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	17	2_1	2	1	3	1	23_3_1	1	0	1	0	0.792431116104	-125.0	156.0	-126.0	157.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	18	ABS	0	0	3	1	24_3_1	NA	NA	0	1	6.53857088089	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	19	ABS	0	0	3	1	24_3_1	NA	NA	0	1	6.98540592194	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	20	ABS	0	0	1	1	24_1_1	NA	NA	0	1	5.48004508018	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	21	ABS	0	0	4	1	24_4_1	NA	NA	0	1	8.3310110569	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	22	ABS	0	0	2	1	24_2_1	NA	NA	0	1	8.91757297516	None	None	None	None	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	23	1_1	1	1	3	1	23_3_1	2	0	1	0	1.57525205612	-336.0	-141.0	-342.0	-141.0	1
3.0.1	2019_Mar_11_0915	s	s	8	1	Capacity	24	3_1	3	1	1	1	23_1_1	2	0	1	0	0.695966959	-78.0	-24.0	-77.0	-22.0	1
