Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	TColor	TShape	DColor	DShape	Distractors	Channel1	Channel2	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
3.0.1	2019_Mar_12_1657	s	s	12	3	Capacity	1	ABS	0	0	1	4	24_1_4	NA	NA	0	1	2.57507991791	None	None	None	None	1
3.0.1	2019_Mar_12_1657	s	s	12	3	Capacity	2	ABS	0	0	1	3	24_1_3	NA	NA	0	1	2.29272007942	None	None	None	None	1
3.0.1	2019_Mar_12_1657	s	s	12	3	Capacity	3	1_1	1	1	1	3	23_1_3	0	2	1	0	1.10794782639	-45.0	-152.0	-44.0	-149.0	1
3.0.1	2019_Mar_12_1657	s	s	12	3	Capacity	4	1_4	1	4	1	1	23_1_1	0	3	1	0	0.980175971985	-510.0	279.0	-506.0	285.0	1
3.0.1	2019_Mar_12_1657	s	s	12	3	Capacity	5	1_4	1	4	1	3	23_1_3	0	1	1	0	0.543204069138	-333.0	261.0	-327.0	268.0	1
3.0.1	2019_Mar_12_1657	s	s	12	3	Capacity	6	ABS	0	0	1	2	24_1_2	NA	NA	0	1	4.08330202103	None	None	None	None	1
3.0.1	2019_Mar_12_1657	s	s	12	3	Capacity	7	ABS	0	0	1	4	24_1_4	NA	NA	0	1	2.3754029274	None	None	None	None	1
3.0.1	2019_Mar_12_1657	s	s	12	3	Capacity	8	ABS	0	0	1	2	24_1_2	NA	NA	0	1	2.42590808868	None	None	None	None	1
3.0.1	2019_Mar_12_1657	s	s	12	3	Capacity	9	1_3	1	3	1	2	23_1_2	0	1	0	1	1.61019206047	475.0	58.0	None	None	0
3.0.1	2019_Mar_12_1657	s	s	12	3	Capacity	10	1_2	1	2	1	4	23_1_4	0	2	1	0	0.744731903076	318.0	-297.0	325.0	-301.0	1
3.0.1	2019_Mar_12_1657	s	s	12	3	Capacity	11	1_2	1	2	1	1	23_1_1	0	-1	1	0	1.45767402649	-375.0	-353.0	-373.0	-356.0	1
3.0.1	2019_Mar_12_1657	s	s	12	3	Capacity	12	ABS	0	0	1	4	24_1_4	NA	NA	0	1	1.38710784912	None	None	None	None	1
3.0.1	2019_Mar_12_1657	s	s	12	3	Capacity	13	ABS	0	0	1	3	24_1_3	NA	NA	0	1	4.56267786026	None	None	None	None	1
3.0.1	2019_Mar_12_1657	s	s	12	3	Capacity	14	ABS	0	0	1	1	24_1_1	NA	NA	0	1	1.14306306839	None	None	None	None	1
3.0.1	2019_Mar_12_1657	s	s	12	3	Capacity	15	1_4	1	4	1	2	23_1_2	0	2	1	0	0.822575092316	89.0	368.0	87.0	371.0	1
3.0.1	2019_Mar_12_1657	s	s	12	3	Capacity	16	1_3	1	3	1	4	23_1_4	0	-1	1	0	1.17541193962	-21.0	196.0	-28.0	191.0	1
3.0.1	2019_Mar_12_1657	s	s	12	3	Capacity	17	1_2	1	2	1	3	23_1_3	0	1	0	1	3.37482714653	-415.0	385.0	None	None	0
3.0.1	2019_Mar_12_1657	s	s	12	3	Capacity	18	1_1	1	1	1	4	23_1_4	0	3	1	0	0.511058092117	-332.0	163.0	-337.0	162.0	1
