Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	Channel1	Channel2	Distractors	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	1	ABS	0	2	24RD	0	1	1.0181620121	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	2	RC	0	1	23RO	1	0	1.19231510162	326.0	273.0	332	273	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	3	RC	0	2	23RD	1	0	0.693837881088	486.0	-143.0	477	-145	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	4	ABS	0	1	24RO	0	1	6.00239706039	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	5	RC	0	2	23RD	1	0	0.632687807083	84.0	123.0	79	128	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	6	RC	0	1	23RO	1	0	2.69462490082	-435.0	301.0	-434	308	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	7	ABS	0	2	24RD	0	1	1.90617799759	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	8	ABS	0	1	24RO	0	1	7.04254007339	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	9	RC	0	2	23RD	1	0	0.841859102249	470.0	360.0	473	358	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	10	ABS	0	2	24RD	0	1	1.74144697189	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	11	ABS	0	1	24RO	0	1	5.91613793373	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	12	RC	0	1	23RO	1	0	1.17390108109	43.0	-188.0	37	-189	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	13	RC	0	1	23RO	1	0	4.18690419197	-354.0	51.0	-355	39	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	14	RC	0	2	23RD	1	0	0.644106864929	-429.0	-6.0	-434	-6	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	15	ABS	0	1	24RO	0	1	6.00882601738	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	16	ABS	0	2	24RD	0	1	1.04206395149	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	17	RC	0	1	23RO	1	0	1.57647585869	213.0	29.0	210	31	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	18	ABS	0	2	24RD	0	1	2.25931811333	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	19	RC	0	2	23RD	1	0	0.670567989349	11.0	139.0	13	133	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	20	ABS	0	1	24RO	0	1	7.37952780724	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	21	RC	0	2	23RD	1	0	0.658804893494	-48.0	1.0	-48	8	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	22	ABS	0	2	24RD	0	1	3.20745587349	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	23	RC	0	1	23RO	1	0	1.27705812454	250.0	303.0	254	311	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	24	ABS	0	1	24RO	0	1	6.29668903351	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	25	RC	0	1	23RO	1	0	1.56060099602	170.0	-385.0	168	-380	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	26	ABS	0	1	24RO	0	1	7.32733106613	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	27	RC	0	2	23RD	1	0	0.740881919861	123.0	36.0	117	41	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	28	ABS	0	2	24RD	0	1	1.00585317612	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	29	ABS	0	2	24RD	0	1	2.08951616287	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	30	RC	0	1	23RO	1	0	6.07294416428	338.0	-12.0	350	-7	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	31	RC	0	2	23RD	1	0	0.735424041748	427.0	-40.0	425	-36	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	32	ABS	0	1	24RO	0	1	7.2449669838	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	33	RC	0	1	23RO	1	0	1.71333408356	14.0	3.0	14	9	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	34	RC	0	2	23RD	1	0	0.670245170593	-188.0	247.0	-195	243	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	35	ABS	0	1	24RO	0	1	6.13890695572	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	36	ABS	0	2	24RD	0	1	1.46516394615	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	37	ABS	0	2	24RD	0	1	1.59511113167	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	38	ABS	0	1	24RO	0	1	5.66800189018	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	39	RC	0	2	23RD	1	0	0.971611976624	371.0	-204.0	367	-206	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	40	RC	0	1	23RO	0	1	5.06068706512	145.0	-214.0	None	None	0
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	41	ABS	0	1	24RO	0	1	5.67944192886	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	42	RC	0	2	23RD	1	0	0.830193996429	233.0	-18.0	227	-19	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	43	RC	0	1	23RO	1	0	1.07667303085	132.0	68.0	129	68	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	44	ABS	0	2	24RD	0	1	1.4824719429	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	45	RC	0	2	23RD	1	0	0.655526161194	-352.0	46.0	-351	45	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	46	RC	0	1	23RO	1	0	5.2558350563	400.0	99.0	408	103	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	47	ABS	0	2	24RD	0	1	1.93645405769	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	48	ABS	0	1	24RO	0	1	9.72178292274	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	49	ABS	0	1	24RO	0	1	6.73212909698	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	50	RC	0	2	23RD	1	0	0.912647008896	-304.0	-132.0	-307	-123	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	51	RC	0	1	23RO	1	0	2.90207004547	-482.0	171.0	-491	168	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	52	ABS	0	2	24RD	0	1	1.94827795029	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	53	ABS	0	2	24RD	0	1	1.57673311234	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	54	RC	0	1	23RO	0	1	6.01407599449	332.0	236.0	None	None	0
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	55	RC	0	2	23RD	1	0	0.705633163452	328.0	190.0	334	194	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	56	ABS	0	1	24RO	0	1	7.14787197113	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	57	RC	0	1	23RO	1	0	5.90484404564	516.0	-71.0	508	-73	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	58	ABS	0	1	24RO	0	1	7.47356319427	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	59	ABS	0	2	24RD	0	1	1.06723380089	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	60	RC	0	2	23RD	1	0	0.688702106476	-169.0	204.0	-167	203	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	61	RC	0	1	23RO	1	0	1.11251401901	176.0	15.0	175	17	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	62	ABS	0	2	24RD	0	1	1.23537111282	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	63	RC	0	2	23RD	1	0	0.764519929886	-464.0	-287.0	-469	-286	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	64	ABS	0	1	24RO	0	1	6.47032284737	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	65	RC	0	1	23RO	1	0	2.65628314018	-69.0	131.0	-59	138	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	66	ABS	0	1	24RO	0	1	7.97754788399	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	67	ABS	0	2	24RD	0	1	1.33630800247	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	68	RC	0	2	23RD	1	0	1.01842403412	16.0	-333.0	27	-329	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	69	RC	0	2	23RD	1	0	0.677036046982	326.0	51.0	328	52	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	70	ABS	0	1	24RO	0	1	6.46150493622	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	71	ABS	0	2	24RD	0	1	1.73855400085	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	72	RC	0	1	23RO	1	0	1.52953791618	-98.0	-57.0	-94	-52	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	73	RC	0	2	23RD	1	0	0.631478071213	-157.0	169.0	-157	167	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	74	ABS	0	2	24RD	0	1	1.03189396858	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	75	ABS	0	1	24RO	0	1	6.59089899063	None	None	None	None	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	76	RC	0	1	23RO	1	0	4.47217798233	-414.0	98.0	-421	101	1
1.7	2015_Jul_22_1311	s	s	8	3	Capacity	77	RC	0	2	23RD	1	0	0.835518121719	283.0	323.0	282	328	1
