Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	Channel1	Channel2	Distractors	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	1	RC	1	0	23MC	1	0	1.59536600113	283.0	120.0	282	120	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	2	RC	2	0	23VC	1	0	0.583786010742	342.0	232.0	340	231	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	3	ABS	1	0	24MC	0	1	2.51820397377	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	4	ABS	2	0	24VC	0	1	1.12943100929	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	5	ABS	1	0	24MC	0	1	3.21279501915	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	6	RC	1	0	23MC	1	0	1.97125387192	523.0	363.0	529	364	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	7	ABS	2	0	24VC	0	1	0.726788043976	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	8	RC	2	0	23VC	1	0	0.858569145203	278.0	395.0	281	390	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	9	RC	1	0	23MC	1	0	4.1425588131	-202.0	390.0	-206	391	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	10	RC	2	0	23VC	1	0	1.41187787056	-505.0	-356.0	-502	-363	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	11	ABS	2	0	24VC	0	1	0.726760864258	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	12	ABS	1	0	24MC	0	1	3.71105003357	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	13	ABS	2	0	24VC	0	1	0.597292900085	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	14	RC	1	0	23MC	0	1	3.07770299911	62.0	-65.0	None	None	0
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	15	RC	2	0	23VC	1	0	0.712558031082	-63.0	403.0	-61	402	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	16	ABS	1	0	24MC	0	1	2.94198513031	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	17	ABS	2	0	24VC	0	1	0.700538158417	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	18	RC	1	0	23MC	1	0	3.54231119156	-248.0	-392.0	-243	-400	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	19	ABS	1	0	24MC	0	1	3.66661906242	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	20	RC	2	0	23VC	1	0	0.713103055954	-35.0	-206.0	-37	-205	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	21	RC	2	0	23VC	1	0	0.729014873505	466.0	94.0	473	95	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	22	ABS	2	0	24VC	0	1	0.999825000763	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	23	ABS	1	0	24MC	0	1	3.61283397675	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	24	RC	1	0	23MC	1	0	2.24267506599	287.0	-20.0	296	-15	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	25	ABS	2	0	24VC	0	1	0.677183151245	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	26	RC	1	0	23MC	1	0	1.59521603584	-119.0	-195.0	-127	-200	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	27	ABS	1	0	24MC	0	1	3.71915698051	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	28	RC	2	0	23VC	1	0	0.535987138748	457.0	355.0	450	355	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	29	RC	1	0	23MC	1	0	6.2681479454	-113.0	-333.0	-106	-340	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	30	ABS	1	0	24MC	0	1	3.59636282921	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	31	ABS	2	0	24VC	0	1	0.6532330513	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	32	RC	2	0	23VC	1	0	0.823278903961	256.0	231.0	258	227	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	33	RC	1	0	23MC	1	0	1.4866130352	-276.0	-368.0	-270	-367	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	34	ABS	2	0	24VC	0	1	1.0471098423	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	35	RC	2	0	23VC	1	0	0.559374094009	154.0	381.0	163	377	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	36	ABS	1	0	24MC	0	1	4.45550107956	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	37	RC	1	0	23MC	1	0	1.60715293884	-215.0	184.0	-210	180	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	38	RC	2	0	23VC	1	0	0.599632978439	154.0	229.0	155	223	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	39	ABS	2	0	24VC	0	1	0.635014772415	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	40	ABS	1	0	24MC	0	1	3.0952000618	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	41	ABS	2	0	24VC	0	1	0.611315011978	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	42	RC	2	0	23VC	1	0	0.623204946518	402.0	196.0	403	204	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	43	RC	1	0	23MC	1	0	1.52956700325	8.0	-343.0	8	-350	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	44	ABS	1	0	24MC	0	1	3.32490897179	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	45	RC	1	0	23MC	0	1	3.10673904419	-234.0	288.0	None	None	0
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	46	ABS	2	0	24VC	0	1	2.32534408569	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	47	ABS	1	0	24MC	0	1	3.90721607208	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	48	RC	2	0	23VC	1	0	0.717349052429	247.0	-342.0	249	-336	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	49	ABS	2	0	24VC	0	1	0.63499212265	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	50	RC	1	0	23MC	1	0	0.728976964951	-115.0	161.0	-112	158	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	51	RC	2	0	23VC	1	0	0.552613973618	-212.0	313.0	-216	317	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	52	ABS	1	0	24MC	0	1	3.00085115433	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	53	RC	1	0	23MC	1	0	3.53733110428	299.0	-377.0	299	-375	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	54	RC	2	0	23VC	1	0	0.547595024109	-85.0	354.0	-93	348	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	55	ABS	2	0	24VC	0	1	0.63000702858	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	56	ABS	1	0	24MC	0	1	3.84835314751	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	57	RC	2	0	23VC	1	0	0.583023071289	71.0	251.0	68	251	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	58	RC	1	0	23MC	1	0	1.77667498589	520.0	100.0	522	107	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	59	ABS	1	0	24MC	0	1	2.36520695686	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	60	ABS	2	0	24VC	0	1	0.596493005753	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	61	RC	1	0	23MC	1	0	2.50169610977	238.0	308.0	235	304	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	62	RC	2	0	23VC	1	0	1.10593700409	-31.0	118.0	-28	116	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	63	ABS	2	0	24VC	0	1	0.63493514061	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	64	ABS	1	0	24MC	0	1	2.45939993858	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	65	RC	1	0	23MC	1	0	0.8388671875	-317.0	131.0	-313	131	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	66	RC	2	0	23VC	1	0	0.629961967468	-387.0	308.0	-380	307	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	67	ABS	2	0	24VC	0	1	0.599636077881	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	68	ABS	1	0	24MC	0	1	3.1609480381	None	None	None	None	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	69	RC	2	0	23VC	1	0	0.491604804993	516.0	98.0	518	95	1
1.7	2015_Aug_05_1557	s	s	19	2	Capacity	70	ABS	2	0	24VC	0	1	0.559370994568	None	None	None	None	1
