Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	Channel1	Channel2	Distractors	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	1	ABS	1	0	24MC	1	0	1.16045117378	None	None	294	-13	0
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	2	RC	1	0	23MC	0	1	2.37165403366	179.0	-278.0	None	None	0
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	3	RC	2	0	23VC	1	0	0.749486923218	177.0	-96.0	173	-94	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	4	ABS	2	0	24VC	0	1	1.41875600815	None	None	None	None	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	5	ABS	1	0	24MC	0	1	2.61243891716	None	None	None	None	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	6	ABS	2	0	24VC	0	1	1.88261914253	None	None	None	None	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	7	RC	2	0	23VC	1	0	0.653517007828	90.0	-5.0	90	-2	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	8	RC	1	0	23MC	0	1	2.26534318924	219.0	-273.0	None	None	0
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	9	RC	1	0	23MC	0	1	2.56528782845	505.0	-226.0	None	None	0
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	10	RC	2	0	23VC	1	0	0.734970092773	-43.0	-119.0	-39	-127	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	11	ABS	1	0	24MC	0	1	3.67179107666	None	None	None	None	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	12	ABS	2	0	24VC	0	1	1.74804878235	None	None	None	None	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	13	RC	1	0	23MC	1	0	5.12640190125	55.0	305.0	60	301	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	14	ABS	2	0	24VC	0	1	2.36509203911	None	None	None	None	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	15	RC	2	0	23VC	1	0	1.03542113304	-74.0	-296.0	-69	-295	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	16	ABS	1	0	24MC	1	0	5.90851998329	None	None	277	327	0
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	17	ABS	2	0	24VC	0	1	1.83555793762	None	None	None	None	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	18	RC	1	0	23MC	1	0	1.24195504189	29.0	195.0	27	189	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	19	RC	2	0	23VC	1	0	0.952790975571	-524.0	-38.0	-521	-42	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	20	ABS	1	0	24MC	0	1	7.11807799339	None	None	None	None	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	21	RC	2	0	23VC	1	0	0.701076030731	-510.0	-7.0	-511	-7	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	22	ABS	2	0	24VC	0	1	1.86599707603	None	None	None	None	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	23	ABS	1	0	24MC	0	1	8.52869796753	None	None	None	None	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	24	RC	1	0	23MC	0	1	7.80322909355	507.0	-297.0	None	None	0
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	25	ABS	1	0	24MC	0	1	7.36266589165	None	None	None	None	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	26	RC	2	0	23VC	1	0	0.665426969528	-76.0	95.0	-74	97	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	27	RC	1	0	23MC	1	0	3.66678190231	-145.0	-340.0	-144	-346	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	28	ABS	2	0	24VC	0	1	1.58836317062	None	None	None	None	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	29	ABS	2	0	24VC	0	1	1.7600581646	None	None	None	None	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	30	RC	1	0	23MC	1	0	3.76598191261	-508.0	312.0	-512	312	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	31	ABS	1	0	24MC	0	1	7.27356791496	None	None	None	None	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	32	RC	2	0	23VC	1	0	0.839878082275	-535.0	-195.0	-534	-194	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	33	RC	2	0	23VC	1	0	0.897605895996	167.0	251.0	171	248	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	34	RC	1	0	23MC	1	0	1.42092013359	8.0	-41.0	9	-42	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	35	ABS	2	0	24VC	0	1	1.98417592049	None	None	None	None	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	36	ABS	1	0	24MC	0	1	8.80374503136	None	None	None	None	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	37	ABS	2	0	24VC	0	1	1.60011196136	None	None	None	None	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	38	ABS	1	0	24MC	0	1	8.93323302269	None	None	None	None	1
1.7	2015_Oct_12_1339	s	s	21	1	Capacity	39	RC	2	0	23VC	1	0	1.1495218277	314.0	-391.0	312	-393	1
