Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	Channel1	Channel2	Distractors	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	1	ABS	0	2	24RD	0	1	5.64485788345	None	None	None	None	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	2	RC	0	1	23RO	1	0	5.32655405998	-416.0	64.0	-418	65	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	3	ABS	0	1	24RO	0	1	11.3312199116	None	None	None	None	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	4	RC	0	2	23RD	1	0	2.53697395325	-287.0	-230.0	-283	-226	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	5	RC	0	2	23RD	1	0	2.09003615379	-135.0	-99.0	-139	-95	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	6	ABS	0	1	24RO	0	1	9.75720310211	None	None	None	None	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	7	ABS	0	2	24RD	0	1	4.80178189278	None	None	None	None	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	8	RC	0	1	23RO	1	0	7.49718689919	374.0	-399.0	386	-396	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	9	ABS	0	1	24RO	0	1	9.32170605659	None	None	None	None	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	10	ABS	0	2	24RD	0	1	8.46242618561	None	None	None	None	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	11	RC	0	1	23RO	1	0	4.47225213051	167.0	-261.0	167	-256	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	12	RC	0	2	23RD	1	0	5.23766088486	171.0	378.0	177	379	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	13	ABS	0	2	24RD	0	1	4.36398911476	None	None	None	None	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	14	RC	0	1	23RO	1	0	4.83415198326	468.0	178.0	467	170	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	15	ABS	0	1	24RO	0	1	9.26040196419	None	None	None	None	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	16	RC	0	2	23RD	1	0	0.952840089798	-296.0	387.0	-294	380	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	17	ABS	0	2	24RD	0	1	3.16076207161	None	None	None	None	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	18	ABS	0	1	24RO	0	1	5.85577607155	None	None	None	None	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	19	RC	0	1	23RO	1	0	1.40899586678	-234.0	-144.0	-241	-142	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	20	RC	0	2	23RD	1	0	1.61877989769	-53.0	247.0	-50	236	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	21	ABS	0	2	24RD	0	1	2.52452993393	None	None	None	None	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	22	RC	0	1	23RO	1	0	4.49572396278	-529.0	-245.0	-526	-245	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	23	ABS	0	1	24RO	0	1	6.02059698105	None	None	None	None	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	24	RC	0	2	23RD	1	0	0.962141036987	375.0	0.0	367	0	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	25	ABS	0	1	24RO	0	1	5.04543209076	None	None	None	None	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	26	ABS	0	2	24RD	0	1	2.14883613586	None	None	None	None	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	27	RC	0	1	23RO	1	0	2.48941993713	-462.0	-127.0	-461	-132	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	28	RC	0	2	23RD	0	1	1.68259692192	484.0	264.0	None	None	0
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	29	ABS	0	1	24RO	0	1	6.22328901291	None	None	None	None	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	30	RC	0	1	23RO	1	0	3.51867198944	54.0	198.0	51	200	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	31	RC	0	2	23RD	1	0	1.48628091812	-139.0	-275.0	-134	-278	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	32	ABS	0	2	24RD	0	1	2.37194705009	None	None	None	None	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	33	RC	0	2	23RD	1	0	0.806156158447	-276.0	203.0	-275	204	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	34	RC	0	1	23RO	0	1	6.90553092957	394.0	34.0	None	None	0
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	35	ABS	0	2	24RD	0	1	2.96556806564	None	None	None	None	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	36	ABS	0	1	24RO	0	1	5.20206093788	None	None	None	None	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	37	RC	0	1	23RO	1	0	2.72497010231	-416.0	-239.0	-418	-238	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	38	RC	0	2	23RD	1	0	1.28980183601	-230.0	-244.0	-231	-253	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	39	ABS	0	2	24RD	0	1	1.38384795189	None	None	None	None	1
1.7	2015_Jul_20_1104	s	s	4	1	Capacity	40	ABS	0	1	24RO	0	1	5.90825390816	None	None	None	None	1
