Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	Channel1	Channel2	Distractors	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	1	ABS	0	2	24RD	0	1	3.01261091232	None	None	None	None	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	2	RC	0	2	23RD	1	0	0.714408874512	219.0	-6.0	220	-7	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	3	ABS	0	1	24RO	0	1	4.49576187134	None	None	None	None	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	4	RC	0	1	23RO	1	0	3.3017551899	432.0	381.0	439	380	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	5	RC	0	1	23RO	1	0	1.83552289009	-339.0	-334.0	-332	-332	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	6	ABS	0	2	24RD	0	1	3.18407201767	None	None	None	None	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	7	RC	0	2	23RD	1	0	0.752567052841	-76.0	-70.0	-64	-60	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	8	ABS	0	1	24RO	0	1	6.13892102242	None	None	None	None	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	9	ABS	0	1	24RO	0	1	4.43687820435	None	None	None	None	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	10	RC	0	1	23RO	1	0	6.84984898567	207.0	-412.0	211	-415	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	11	RC	0	2	23RD	1	0	1.57663202286	170.0	-359.0	173	-363	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	12	ABS	0	2	24RD	0	1	3.30210089684	None	None	None	None	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	13	ABS	0	1	24RO	0	1	9.62293887138	None	None	None	None	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	14	ABS	0	2	24RD	0	1	0.937344074249	None	None	None	None	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	15	RC	0	2	23RD	1	0	3.18428492546	524.0	-326.0	528	-326	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	16	RC	0	1	23RO	1	0	3.14207220078	-404.0	-219.0	-403	-214	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	17	RC	0	2	23RD	1	0	1.19984483719	391.0	88.0	396	86	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	18	ABS	0	2	24RD	0	1	1.97681593895	None	None	None	None	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	19	RC	0	1	23RO	1	0	1.54135799408	248.0	-222.0	250	-219	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	20	ABS	0	1	24RO	0	1	6.41429591179	None	None	None	None	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	21	ABS	0	2	24RD	0	1	4.49078702927	None	None	None	None	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	22	RC	0	2	23RD	1	0	0.747623920441	470.0	90.0	471	94	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	23	RC	0	1	23RO	1	0	3.21272802353	172.0	-344.0	168	-338	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	24	ABS	0	1	24RO	0	1	6.86150217056	None	None	None	None	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	25	RC	0	1	23RO	1	0	2.60720205307	420.0	93.0	422	87	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	26	ABS	0	2	24RD	0	1	0.923578023911	None	None	None	None	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	27	ABS	0	1	24RO	0	1	7.38597893715	None	None	None	None	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	28	RC	0	2	23RD	1	0	0.853554010391	-88.0	-77.0	-84	-71	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	29	RC	0	1	23RO	1	0	1.94830799103	177.0	263.0	180	257	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	30	ABS	0	2	24RD	0	1	4.04847502708	None	None	None	None	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	31	ABS	0	1	24RO	0	1	6.22112083435	None	None	None	None	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	32	RC	0	2	23RD	1	0	1.05870604515	-65.0	-350.0	-66	-346	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	33	ABS	0	1	24RO	0	1	7.61488103867	None	None	None	None	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	34	RC	0	1	23RO	1	0	1.06567692757	-322.0	-8.0	-320	-10	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	35	ABS	0	2	24RD	0	1	2.60058808327	None	None	None	None	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	36	RC	0	2	23RD	1	0	0.752691984177	-231.0	283.0	-233	283	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	37	ABS	0	1	24RO	0	1	5.23728108406	None	None	None	None	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	38	RC	0	1	23RO	1	0	1.30090618134	21.0	-46.0	30	-41	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	39	ABS	0	2	24RD	0	1	1.02709507942	None	None	None	None	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	40	RC	0	2	23RD	1	0	0.773493051529	280.0	275.0	284	266	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	41	RC	0	1	23RO	1	0	1.27695608139	-430.0	126.0	-426	119	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	42	ABS	0	1	24RO	0	1	7.18613600731	None	None	None	None	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	43	ABS	0	2	24RD	0	1	0.838757991791	None	None	None	None	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	44	RC	0	2	23RD	1	0	1.2538599968	-457.0	-339.0	-448	-343	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	45	ABS	0	2	24RD	0	1	0.961952924728	None	None	None	None	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	46	RC	0	1	23RO	1	0	0.84685587883	49.0	-52.0	55	-54	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	47	ABS	0	1	24RO	0	1	5.9439599514	None	None	None	None	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	48	RC	0	2	23RD	1	0	0.732853889465	-19.0	-146.0	-12	-144	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	49	RC	0	1	23RO	1	0	1.41171693802	-415.0	372.0	-427	375	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	50	ABS	0	1	24RO	0	1	5.94341301918	None	None	None	None	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	51	ABS	0	2	24RD	0	1	2.00738596916	None	None	None	None	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	52	RC	0	2	23RD	1	0	0.540749073029	-282.0	-212.0	-276	-217	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	53	ABS	0	2	24RD	0	1	1.08996295929	None	None	None	None	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	54	RC	0	2	23RD	1	0	1.16205692291	-241.0	148.0	-246	144	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	55	RC	0	1	23RO	1	0	2.67127585411	364.0	258.0	367	266	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	56	ABS	0	1	24RO	0	1	5.31464910507	None	None	None	None	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	57	RC	0	1	23RO	1	0	3.1185669899	-138.0	317.0	-142	306	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	58	RC	0	2	23RD	1	0	1.01163697243	-394.0	290.0	-385	288	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	59	ABS	0	2	24RD	0	1	1.01852202415	None	None	None	None	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	60	ABS	0	1	24RO	0	1	4.96653199196	None	None	None	None	1
1.7	2015_Jul_28_1402	s	s	15	2	Capacity	61	RC	0	1	23RO	1	0	2.42407298088	314.0	-12.0	314	-8	1
