Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	Channel1	Channel2	Distractors	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
1.7	2015_Jul_22_0912	s	s	10	3	Capacity	1	ABS	0	2	24RD	0	1	1.43540000916	None	None	None	None	1
1.7	2015_Jul_22_0912	s	s	10	3	Capacity	2	RC	0	2	23RD	1	0	0.750210046768	-268.0	246.0	-261	243	1
1.7	2015_Jul_22_0912	s	s	10	3	Capacity	3	RC	0	1	23RO	1	0	2.83594894409	-477.0	-165.0	-484	-169	1
1.7	2015_Jul_22_0912	s	s	10	3	Capacity	4	ABS	0	1	24RO	0	1	3.73746204376	None	None	None	None	1
1.7	2015_Jul_22_0912	s	s	10	3	Capacity	5	ABS	0	2	24RD	0	1	1.98490405083	None	None	None	None	1
1.7	2015_Jul_22_0912	s	s	10	3	Capacity	6	RC	0	1	23RO	1	0	1.56076717377	-290.0	-327.0	-295	-318	1
1.7	2015_Jul_22_0912	s	s	10	3	Capacity	7	ABS	0	1	24RO	0	1	3.93688392639	None	None	None	None	1
1.7	2015_Jul_22_0912	s	s	10	3	Capacity	8	RC	0	2	23RD	1	0	0.764414072037	457.0	-262.0	464	-261	1
1.7	2015_Jul_22_0912	s	s	10	3	Capacity	9	RC	0	1	23RO	1	0	2.09808897972	476.0	-398.0	482	-403	1
1.7	2015_Jul_22_0912	s	s	10	3	Capacity	10	RC	0	2	23RD	1	0	0.937551021576	265.0	287.0	260	289	1
1.7	2015_Jul_22_0912	s	s	10	3	Capacity	11	ABS	0	2	24RD	0	1	0.985054016113	None	None	None	None	1
1.7	2015_Jul_22_0912	s	s	10	3	Capacity	12	ABS	0	1	24RO	0	1	5.0960650444	None	None	None	None	1
1.7	2015_Jul_22_0912	s	s	10	3	Capacity	13	RC	0	2	23RD	1	0	0.506186008453	428.0	-193.0	426	-196	1
1.7	2015_Jul_22_0912	s	s	10	3	Capacity	14	RC	0	1	23RO	0	1	3.60117292404	-157.0	-208.0	None	None	0
1.7	2015_Jul_22_0912	s	s	10	3	Capacity	15	ABS	0	1	24RO	0	1	4.19577789307	None	None	None	None	1
1.7	2015_Jul_22_0912	s	s	10	3	Capacity	16	ABS	0	2	24RD	0	1	1.78853583336	None	None	None	None	1
1.7	2015_Jul_22_0912	s	s	10	3	Capacity	17	ABS	0	1	24RO	0	1	4.51345491409	None	None	None	None	1
1.7	2015_Jul_22_0912	s	s	10	3	Capacity	18	RC	0	1	23RO	0	1	5.86724495888	348.0	150.0	None	None	0
1.7	2015_Jul_22_0912	s	s	10	3	Capacity	19	ABS	0	2	24RD	0	1	2.44765996933	None	None	None	None	1
1.7	2015_Jul_22_0912	s	s	10	3	Capacity	20	RC	0	2	23RD	1	0	0.43168592453	349.0	9.0	348	12	1
1.7	2015_Jul_22_0912	s	s	10	3	Capacity	21	ABS	0	1	24RO	0	1	4.07202100754	None	None	None	None	1
1.7	2015_Jul_22_0912	s	s	10	3	Capacity	22	RC	0	2	23RD	1	0	0.540698051453	-469.0	161.0	-459	164	1
1.7	2015_Jul_22_0912	s	s	10	3	Capacity	23	RC	0	1	23RO	1	0	3.80857896805	64.0	408.0	67	404	1
1.7	2015_Jul_22_0912	s	s	10	3	Capacity	24	ABS	0	2	24RD	0	1	1.56233787537	None	None	None	None	1
1.7	2015_Jul_22_0912	s	s	10	3	Capacity	25	ABS	0	2	24RD	0	1	1.98406100273	None	None	None	None	1
1.7	2015_Jul_22_0912	s	s	10	3	Capacity	26	RC	0	1	23RO	1	0	1.20032310486	9.0	133.0	20	136	1
