Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	Channel1	Channel2	Distractors	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
1.7	2015_Aug_03_1210	s	s	7	4	Capacity	1	RC	0	2	23RD	1	0	0.596451044083	112.0	76.0	113	79	1
1.7	2015_Aug_03_1210	s	s	7	4	Capacity	2	ABS	0	1	24RO	0	1	4.42512321472	None	None	None	None	1
1.7	2015_Aug_03_1210	s	s	7	4	Capacity	3	ABS	0	2	24RD	0	1	1.36237096786	None	None	None	None	1
1.7	2015_Aug_03_1210	s	s	7	4	Capacity	4	RC	0	1	23RO	1	0	2.57717895508	-477.0	-168.0	-470	-170	1
1.7	2015_Aug_03_1210	s	s	7	4	Capacity	5	RC	0	1	23RO	1	0	2.07914495468	-470.0	-409.0	-470	-413	1
1.7	2015_Aug_03_1210	s	s	7	4	Capacity	6	ABS	0	2	24RD	0	1	1.54813504219	None	None	None	None	1
1.7	2015_Aug_03_1210	s	s	7	4	Capacity	7	ABS	0	1	24RO	0	1	5.14951395988	None	None	None	None	1
1.7	2015_Aug_03_1210	s	s	7	4	Capacity	8	RC	0	2	23RD	1	0	0.64181303978	265.0	229.0	270	224	1
1.7	2015_Aug_03_1210	s	s	7	4	Capacity	9	ABS	0	1	24RO	0	1	5.02540898323	None	None	None	None	1
1.7	2015_Aug_03_1210	s	s	7	4	Capacity	10	ABS	0	2	24RD	0	1	1.70118117332	None	None	None	None	1
1.7	2015_Aug_03_1210	s	s	7	4	Capacity	11	RC	0	1	23RO	1	0	3.29019904137	154.0	-248.0	155	-249	1
1.7	2015_Aug_03_1210	s	s	7	4	Capacity	12	RC	0	2	23RD	1	0	0.54488992691	367.0	61.0	365	56	1
1.7	2015_Aug_03_1210	s	s	7	4	Capacity	13	ABS	0	1	24RO	0	1	5.47263002396	None	None	None	None	1
1.7	2015_Aug_03_1210	s	s	7	4	Capacity	14	ABS	0	2	24RD	0	1	1.1647400856	None	None	None	None	1
1.7	2015_Aug_03_1210	s	s	7	4	Capacity	15	RC	0	1	23RO	1	0	1.25885295868	37.0	137.0	41	138	1
1.7	2015_Aug_03_1210	s	s	7	4	Capacity	16	RC	0	2	23RD	1	0	0.806608915329	523.0	-213.0	522	-213	1
1.7	2015_Aug_03_1210	s	s	7	4	Capacity	17	RC	0	2	23RD	1	0	0.631713151932	-40.0	-182.0	-38	-187	1
1.7	2015_Aug_03_1210	s	s	7	4	Capacity	18	ABS	0	1	24RO	0	1	4.01306295395	None	None	None	None	1
1.7	2015_Aug_03_1210	s	s	7	4	Capacity	19	RC	0	1	23RO	1	0	5.2254781723	377.0	285.0	376	283	1
1.7	2015_Aug_03_1210	s	s	7	4	Capacity	20	ABS	0	2	24RD	0	1	2.2710211277	None	None	None	None	1
1.7	2015_Aug_03_1210	s	s	7	4	Capacity	21	ABS	0	1	24RO	0	1	7.88133597374	None	None	None	None	1
