Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	Channel1	Channel2	Distractors	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	1	ABS	0	2	24RD	0	1	1.89433097839	None	None	None	None	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	2	ABS	0	1	24RO	0	1	2.6422419548	None	None	None	None	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	3	RC	0	2	23RD	1	0	0.599580049515	519.0	-292.0	513	-288	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	4	RC	0	1	23RO	1	0	0.794798851013	220.0	-213.0	229	-209	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	5	RC	0	2	23RD	1	0	0.470060825348	-495.0	312.0	-493	313	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	6	ABS	0	1	24RO	0	1	3.80124187469	None	None	None	None	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	7	RC	0	1	23RO	1	0	0.630106925964	-185.0	-93.0	-178	-97	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	8	ABS	0	2	24RD	0	1	0.831845998764	None	None	None	None	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	9	RC	0	2	23RD	1	0	0.540714979172	-203.0	323.0	-206	322	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	10	ABS	0	2	24RD	0	1	0.787928104401	None	None	None	None	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	11	RC	0	1	23RO	1	0	0.900844097137	-352.0	-78.0	-346	-82	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	12	ABS	0	1	24RO	0	1	4.5024189949	None	None	None	None	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	13	RC	0	1	23RO	1	0	1.04199910164	-197.0	100.0	-186	105	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	14	ABS	0	2	24RD	0	1	0.759416103363	None	None	None	None	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	15	RC	0	2	23RD	1	0	0.736221075058	-279.0	-401.0	-276	-406	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	16	ABS	0	1	24RO	0	1	3.78390192986	None	None	None	None	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	17	ABS	0	2	24RD	0	1	0.740901947021	None	None	None	None	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	18	RC	0	2	23RD	1	0	0.688511133194	191.0	64.0	191	54	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	19	RC	0	1	23RO	1	0	1.27977108955	434.0	279.0	433	278	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	20	ABS	0	1	24RO	0	1	4.22491407394	None	None	None	None	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	21	RC	0	2	23RD	1	0	0.505395174026	116.0	305.0	119	307	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	22	ABS	0	1	24RO	0	1	3.90066599846	None	None	None	None	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	23	RC	0	1	23RO	1	0	2.36520504951	-366.0	-294.0	-361	-285	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	24	ABS	0	2	24RD	0	1	1.25629997253	None	None	None	None	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	25	ABS	0	1	24RO	0	1	5.22547507286	None	None	None	None	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	26	RC	0	1	23RO	0	1	3.21269512177	375.0	-215.0	None	None	0
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	27	ABS	0	2	24RD	0	1	0.773773908615	None	None	None	None	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	28	RC	0	2	23RD	1	0	0.641725063324	-222.0	-129.0	-220	-131	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	29	ABS	0	2	24RD	0	1	1.16456985474	None	None	None	None	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	30	RC	0	1	23RO	1	0	1.49800014496	539.0	-318.0	537	-323	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	31	RC	0	2	23RD	1	0	0.79496884346	69.0	254.0	74	259	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	32	ABS	0	1	24RO	0	1	4.86055612564	None	None	None	None	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	33	RC	0	2	23RD	1	0	0.503052949905	13.0	87.0	16	91	1
1.7	2015_Jul_22_1206	s	s	11	3	Capacity	34	ABS	0	2	24RD	0	1	0.835487127304	None	None	None	None	1
