Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	Channel1	Channel2	Distractors	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
1.7	2015_Oct_13_1106	s	s	21	2	Capacity	1	RC	0	1	23RO	0	1	3.28340792656	490.0	-184.0	None	None	0
1.7	2015_Oct_13_1106	s	s	21	2	Capacity	2	RC	0	2	23RD	1	0	0.929232120514	463.0	-357.0	470	-356	1
1.7	2015_Oct_13_1106	s	s	21	2	Capacity	3	ABS	0	2	24RD	0	1	1.33554196358	None	None	None	None	1
1.7	2015_Oct_13_1106	s	s	21	2	Capacity	4	ABS	0	1	24RO	0	1	3.5776078701	None	None	None	None	1
1.7	2015_Oct_13_1106	s	s	21	2	Capacity	5	ABS	0	2	24RD	0	1	1.01203489304	None	None	None	None	1
1.7	2015_Oct_13_1106	s	s	21	2	Capacity	6	RC	0	2	23RD	1	0	0.505515098572	391.0	-20.0	390	-25	1
1.7	2015_Oct_13_1106	s	s	21	2	Capacity	7	RC	0	1	23RO	1	0	1.96194505692	-401.0	391.0	-395	393	1
1.7	2015_Oct_13_1106	s	s	21	2	Capacity	8	ABS	0	1	24RO	0	1	4.0955491066	None	None	None	None	1
1.7	2015_Oct_13_1106	s	s	21	2	Capacity	9	ABS	0	2	24RD	0	1	1.24702501297	None	None	None	None	1
1.7	2015_Oct_13_1106	s	s	21	2	Capacity	10	RC	0	2	23RD	1	0	0.500629901886	109.0	-14.0	109	-13	1
1.7	2015_Oct_13_1106	s	s	21	2	Capacity	11	ABS	0	1	24RO	0	1	3.95426487923	None	None	None	None	1
1.7	2015_Oct_13_1106	s	s	21	2	Capacity	12	RC	0	1	23RO	1	0	1.4118719101	395.0	122.0	401	118	1
1.7	2015_Oct_13_1106	s	s	21	2	Capacity	13	ABS	0	1	24RO	0	1	4.59664487839	None	None	None	None	1
1.7	2015_Oct_13_1106	s	s	21	2	Capacity	14	RC	0	2	23RD	1	0	0.607777833939	312.0	-104.0	305	-104	1
1.7	2015_Oct_13_1106	s	s	21	2	Capacity	15	ABS	0	2	24RD	0	1	1.37162899971	None	None	None	None	1
1.7	2015_Oct_13_1106	s	s	21	2	Capacity	16	RC	0	1	23RO	0	1	3.89043998718	-116.0	-110.0	None	None	0
1.7	2015_Oct_13_1106	s	s	21	2	Capacity	17	RC	0	2	23RD	1	0	0.878779888153	-501.0	409.0	-504	403	1
1.7	2015_Oct_13_1106	s	s	21	2	Capacity	18	ABS	0	2	24RD	0	1	1.12582588196	None	None	None	None	1
