Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	Channel1	Channel2	Distractors	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
1.7	2015_Jul_23_0913	s	s	5	4	Capacity	1	ABS	1	0	24MC	0	1	4.74292492867	None	None	None	None	1
1.7	2015_Jul_23_0913	s	s	5	4	Capacity	2	ABS	2	0	24VC	0	1	1.42365908623	None	None	None	None	1
1.7	2015_Jul_23_0913	s	s	5	4	Capacity	3	RC	2	0	23VC	1	0	1.04295802116	-300.0	-321.0	-290	-312	1
1.7	2015_Jul_23_0913	s	s	5	4	Capacity	4	RC	1	0	23MC	1	0	1.51303005219	403.0	-278.0	411	-279	1
1.7	2015_Jul_23_0913	s	s	5	4	Capacity	5	RC	2	0	23VC	1	0	0.646744012833	275.0	-138.0	270	-138	1
1.7	2015_Jul_23_0913	s	s	5	4	Capacity	6	RC	1	0	23MC	1	0	1.57674098015	9.0	202.0	8	206	1
1.7	2015_Jul_23_0913	s	s	5	4	Capacity	7	ABS	1	0	24MC	0	1	4.46778392792	None	None	None	None	1
1.7	2015_Jul_23_0913	s	s	5	4	Capacity	8	ABS	2	0	24VC	0	1	1.05847406387	None	None	None	None	1
1.7	2015_Jul_23_0913	s	s	5	4	Capacity	9	ABS	2	0	24VC	0	1	2.07735610008	None	None	None	None	1
1.7	2015_Jul_23_0913	s	s	5	4	Capacity	10	ABS	1	0	24MC	0	1	4.47217178345	None	None	None	None	1
1.7	2015_Jul_23_0913	s	s	5	4	Capacity	11	RC	2	0	23VC	1	0	0.682087898254	-475.0	-370.0	-471	-370	1
1.7	2015_Jul_23_0913	s	s	5	4	Capacity	12	RC	1	0	23MC	1	0	0.870315074921	-362.0	-99.0	-369	-94	1
1.7	2015_Jul_23_0913	s	s	5	4	Capacity	13	RC	1	0	23MC	1	0	0.701885938644	115.0	38.0	112	35	1
1.7	2015_Jul_23_0913	s	s	5	4	Capacity	14	RC	2	0	23VC	1	0	0.735891103745	-247.0	218.0	-243	213	1
1.7	2015_Jul_23_0913	s	s	5	4	Capacity	15	ABS	2	0	24VC	0	1	1.10234117508	None	None	None	None	1
1.7	2015_Jul_23_0913	s	s	5	4	Capacity	16	ABS	1	0	24MC	0	1	3.91578793526	None	None	None	None	1
1.7	2015_Jul_23_0913	s	s	5	4	Capacity	17	RC	1	0	23MC	1	0	1.36518096924	420.0	114.0	434	120	1
