Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	Channel1	Channel2	Distractors	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	1	RC	1	0	23MC	1	0	0.806478977203	-37.0	252.0	-38	248	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	2	ABS	2	0	24VC	0	1	0.517342090607	None	None	None	None	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	3	ABS	1	0	24MC	0	1	1.17137598991	None	None	None	None	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	4	RC	2	0	23VC	1	0	0.430022001266	-526.0	-391.0	-523	-394	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	5	ABS	1	0	24MC	0	1	1.218572855	None	None	None	None	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	6	ABS	2	0	24VC	0	1	0.658477783203	None	None	None	None	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	7	RC	2	0	23VC	1	0	0.434695005417	438.0	-172.0	437	-168	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	8	RC	1	0	23MC	1	0	0.571110963821	216.0	35.0	214	33	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	9	RC	2	0	23VC	1	0	0.423130989075	-295.0	124.0	-295	123	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	10	RC	1	0	23MC	1	0	0.879909992218	-210.0	-116.0	-215	-109	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	11	ABS	1	0	24MC	0	1	1.14135193825	None	None	None	None	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	12	ABS	2	0	24VC	0	1	0.653878927231	None	None	None	None	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	13	RC	2	0	23VC	1	0	0.418836832047	-279.0	173.0	-276	172	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	14	RC	1	0	23MC	0	1	1.17639112473	-434.0	-385.0	None	None	0
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	15	ABS	2	0	24VC	0	1	0.712305784225	None	None	None	None	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	16	ABS	1	0	24MC	0	1	1.45386505127	None	None	None	None	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	17	RC	1	0	23MC	0	1	1.48287391663	-181.0	360.0	None	None	0
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	18	RC	2	0	23VC	1	0	0.571615219116	521.0	212.0	526	201	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	19	ABS	1	0	24MC	0	1	1.32943296432	None	None	None	None	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	20	ABS	2	0	24VC	0	1	0.611479997635	None	None	None	None	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	21	RC	2	0	23VC	1	0	0.39460515976	151.0	-29.0	158	-31	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	22	RC	1	0	23MC	1	0	0.700698852539	-125.0	-281.0	-117	-282	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	23	ABS	2	0	24VC	0	1	0.788010835648	None	None	None	None	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	24	ABS	1	0	24MC	0	1	1.62121605873	None	None	None	None	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	25	ABS	1	0	24MC	0	1	1.41185498238	None	None	None	None	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	26	ABS	2	0	24VC	0	1	0.759509801865	None	None	None	None	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	27	RC	1	0	23MC	1	0	0.512194871902	220.0	225.0	220	223	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	28	RC	2	0	23VC	1	0	0.411265134811	96.0	283.0	96	286	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	29	RC	1	0	23MC	1	0	0.747361183167	372.0	345.0	373	343	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	30	ABS	2	0	24VC	0	1	0.47704911232	None	None	None	None	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	31	RC	2	0	23VC	1	0	0.430003881454	447.0	297.0	450	295	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	32	ABS	1	0	24MC	0	1	1.11789989471	None	None	None	None	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	33	ABS	1	0	24MC	0	1	0.971472978592	None	None	None	None	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	34	ABS	2	0	24VC	0	1	0.688817977905	None	None	None	None	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	35	RC	2	0	23VC	1	0	0.411375045776	-250.0	222.0	-249	218	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	36	RC	1	0	23MC	1	0	1.15979719162	-166.0	-310.0	-162	-307	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	37	RC	1	0	23MC	1	0	0.493643045425	-274.0	35.0	-271	30	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	38	ABS	2	0	24VC	0	1	0.611433982849	None	None	None	None	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	39	RC	2	0	23VC	1	0	0.562084913254	400.0	4.0	400	3	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	40	ABS	1	0	24MC	0	1	0.985230922699	None	None	None	None	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	41	ABS	1	0	24MC	0	1	1.04212093353	None	None	None	None	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	42	ABS	2	0	24VC	0	1	0.54082608223	None	None	None	None	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	43	RC	1	0	23MC	1	0	0.858592987061	371.0	344.0	366	343	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	44	RC	2	0	23VC	1	0	0.382859945297	-116.0	-112.0	-116	-115	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	45	RC	1	0	23MC	1	0	0.935882091522	474.0	-219.0	480	-222	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	46	RC	2	0	23VC	1	0	0.399787187576	-406.0	-220.0	-399	-219	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	47	ABS	2	0	24VC	0	1	0.619877099991	None	None	None	None	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	48	ABS	1	0	24MC	0	1	1.2940788269	None	None	None	None	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	49	RC	2	0	23VC	1	0	0.435333013535	359.0	375.0	362	381	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	50	ABS	1	0	24MC	0	1	1.06555700302	None	None	None	None	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	51	ABS	2	0	24VC	0	1	0.688775062561	None	None	None	None	1
1.7	2015_Oct_15_1115	s	s	21	4	Capacity	52	RC	1	0	23MC	1	0	0.858603000641	518.0	-96.0	520	-100	1
