Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	Channel1	Channel2	Distractors	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
1.7	2015_Jul_27_1303	s	s	9	1	Capacity	1	RC	2	0	23VC	1	0	1.27678489685	-91.0	-411.0	-101	-407	1
1.7	2015_Jul_27_1303	s	s	9	1	Capacity	2	ABS	2	0	24VC	0	1	2.25454211235	None	None	None	None	1
1.7	2015_Jul_27_1303	s	s	9	1	Capacity	3	RC	1	0	23MC	1	0	4.42514586449	245.0	-197.0	244	-200	1
1.7	2015_Jul_27_1303	s	s	9	1	Capacity	4	ABS	1	0	24MC	0	1	7.97423505783	None	None	None	None	1
1.7	2015_Jul_27_1303	s	s	9	1	Capacity	5	RC	1	0	23MC	1	0	2.07110691071	80.0	-292.0	79	-298	1
1.7	2015_Jul_27_1303	s	s	9	1	Capacity	6	ABS	1	0	24MC	0	1	3.29021596909	None	None	None	None	1
1.7	2015_Jul_27_1303	s	s	9	1	Capacity	7	RC	2	0	23VC	1	0	1.75062608719	-92.0	371.0	-86	377	1
1.7	2015_Jul_27_1303	s	s	9	1	Capacity	8	ABS	2	0	24VC	0	1	1.19994282722	None	None	None	None	1
1.7	2015_Jul_27_1303	s	s	9	1	Capacity	9	ABS	1	0	24MC	1	0	9.6136097908	None	None	-228	231	0
1.7	2015_Jul_27_1303	s	s	9	1	Capacity	10	ABS	2	0	24VC	1	0	3.46641898155	None	None	-173	184	0
1.7	2015_Jul_27_1303	s	s	9	1	Capacity	11	RC	1	0	23MC	0	1	1.82381796837	-442.0	293.0	None	None	0
1.7	2015_Jul_27_1303	s	s	9	1	Capacity	12	RC	2	0	23VC	1	0	1.45603394508	196.0	120.0	196	113	1
1.7	2015_Jul_27_1303	s	s	9	1	Capacity	13	ABS	1	0	24MC	0	1	1.150151968	None	None	None	None	1
1.7	2015_Jul_27_1303	s	s	9	1	Capacity	14	RC	1	0	23MC	1	0	1.85295009613	402.0	-332.0	411	-327	1
1.7	2015_Jul_27_1303	s	s	9	1	Capacity	15	RC	2	0	23VC	1	0	1.32935714722	86.0	-125.0	90	-125	1
1.7	2015_Jul_27_1303	s	s	9	1	Capacity	16	ABS	2	0	24VC	0	1	1.38333296776	None	None	None	None	1
1.7	2015_Jul_27_1303	s	s	9	1	Capacity	17	RC	2	0	23VC	1	0	0.999861001968	-391.0	-345.0	-387	-355	1
1.7	2015_Jul_27_1303	s	s	9	1	Capacity	18	ABS	2	0	24VC	0	1	1.67097496986	None	None	None	None	1
1.7	2015_Jul_27_1303	s	s	9	1	Capacity	19	ABS	1	0	24MC	1	0	5.63757395744	None	None	461	332	0
1.7	2015_Jul_27_1303	s	s	9	1	Capacity	20	RC	1	0	23MC	1	0	1.37154603004	-516.0	-28.0	-518	-32	1
1.7	2015_Jul_27_1303	s	s	9	1	Capacity	21	ABS	1	0	24MC	1	0	3.342233181	None	None	394	408	0
1.7	2015_Jul_27_1303	s	s	9	1	Capacity	22	RC	2	0	23VC	1	0	1.66447901726	-176.0	-71.0	-165	-67	1
1.7	2015_Jul_27_1303	s	s	9	1	Capacity	23	ABS	2	0	24VC	0	1	2.63603711128	None	None	None	None	1
1.7	2015_Jul_27_1303	s	s	9	1	Capacity	24	RC	1	0	23MC	1	0	2.35106611252	106.0	-134.0	-516	9	0
1.7	2015_Jul_27_1303	s	s	9	1	Capacity	25	ABS	1	0	24MC	1	0	6.03807497025	None	None	-518	-37	0
1.7	2015_Jul_27_1303	s	s	9	1	Capacity	26	RC	1	0	23MC	1	0	1.78851008415	452.0	18.0	460	13	1
1.7	2015_Jul_27_1303	s	s	9	1	Capacity	27	RC	2	0	23VC	1	0	0.994331121445	-519.0	-5.0	-509	2	1
1.7	2015_Jul_27_1303	s	s	9	1	Capacity	28	ABS	2	0	24VC	0	1	1.43288302422	None	None	None	None	1
1.7	2015_Jul_27_1303	s	s	9	1	Capacity	29	ABS	1	0	24MC	1	0	3.41281509399	None	None	-405	332	0
