Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	Channel1	Channel2	Distractors	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
1.7	2015_Jul_29_1302	s	s	9	2	Capacity	1	ABS	1	0	24MC	0	1	0.611247062683	None	None	None	None	1
1.7	2015_Jul_29_1302	s	s	9	2	Capacity	2	RC	1	0	23MC	0	1	0.458395957947	-120.0	12.0	None	None	0
1.7	2015_Jul_29_1302	s	s	9	2	Capacity	3	ABS	2	0	24VC	0	1	2.05432987213	None	None	None	None	1
1.7	2015_Jul_29_1302	s	s	9	2	Capacity	4	RC	2	0	23VC	0	1	0.715262174606	331.0	-206.0	None	None	0
1.7	2015_Jul_29_1302	s	s	9	2	Capacity	5	ABS	1	0	24MC	0	1	1.27056002617	None	None	None	None	1
1.7	2015_Jul_29_1302	s	s	9	2	Capacity	6	RC	2	0	23VC	0	1	1.8899641037	350.0	181.0	None	None	0
1.7	2015_Jul_29_1302	s	s	9	2	Capacity	7	RC	1	0	23MC	0	1	7.19783902168	-329.0	399.0	None	None	0
1.7	2015_Jul_29_1302	s	s	9	2	Capacity	8	ABS	2	0	24VC	0	1	16.2547588348	None	None	None	None	1
1.7	2015_Jul_29_1302	s	s	9	2	Capacity	9	RC	2	0	23VC	1	0	1.15289998055	443.0	381.0	450	382	1
1.7	2015_Jul_29_1302	s	s	9	2	Capacity	10	ABS	2	0	24VC	0	1	0.623172998428	None	None	None	None	1
1.7	2015_Jul_29_1302	s	s	9	2	Capacity	11	ABS	1	0	24MC	0	1	0.829905986786	None	None	None	None	1
1.7	2015_Jul_29_1302	s	s	9	2	Capacity	12	RC	1	0	23MC	0	1	1.36480689049	519.0	290.0	None	None	0
1.7	2015_Jul_29_1302	s	s	9	2	Capacity	13	ABS	1	0	24MC	0	1	1.40537190437	None	None	None	None	1
1.7	2015_Jul_29_1302	s	s	9	2	Capacity	14	RC	1	0	23MC	1	0	3.28335785866	-368.0	-45.0	-371	-59	1
1.7	2015_Jul_29_1302	s	s	9	2	Capacity	15	ABS	2	0	24VC	0	1	0.505398035049	None	None	None	None	1
1.7	2015_Jul_29_1302	s	s	9	2	Capacity	16	RC	2	0	23VC	0	1	1.51349496841	-157.0	308.0	None	None	0
1.7	2015_Jul_29_1302	s	s	9	2	Capacity	17	RC	1	0	23MC	0	1	0.293612957001	403.0	305.0	None	None	0
1.7	2015_Jul_29_1302	s	s	9	2	Capacity	18	ABS	2	0	24VC	0	1	0.0890078544617	None	None	None	None	1
