Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	Channel1	Channel2	Distractors	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
2.7	2015_May_08_1446	s	s	6	5	Capacity	1	RC	0	2	15RD 08RO	1	0	0.623143911362	-150.0	366.0	-140	365	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	2	ABS	0	1	08RD 16RO	0	1	3.61320900917	None	None	None	None	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	3	ABS	0	2	16RD 08RO	0	1	2.41233205795	None	None	None	None	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	4	RC	0	1	08RD 15RO	1	0	1.15935206413	-510.0	355.0	-513	354	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	5	ABS	0	1	08RD 16RO	0	1	3.50698804855	None	None	None	None	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	6	ABS	0	2	16RD 08RO	0	1	2.25930595398	None	None	None	None	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	7	RC	0	1	08RD 15RO	1	0	2.00722408295	445.0	-237.0	449	-235	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	8	RC	0	2	15RD 08RO	1	0	0.917438983917	-338.0	-36.0	-334	-46	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	9	RC	0	1	08RD 15RO	1	0	3.17426085472	536.0	-180.0	541	-179	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	10	ABS	0	1	08RD 16RO	0	1	4.81345295906	None	None	None	None	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	11	ABS	0	2	16RD 08RO	0	1	2.71349096298	None	None	None	None	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	12	RC	0	2	15RD 08RO	1	0	1.24703907967	-219.0	-192.0	-218	-197	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	13	RC	0	1	08RD 15RO	1	0	0.962323188782	207.0	-261.0	208	-265	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	14	ABS	0	2	16RD 08RO	0	1	2.48030090332	None	None	None	None	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	15	ABS	0	1	08RD 16RO	0	1	6.17335796356	None	None	None	None	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	16	RC	0	2	15RD 08RO	1	0	1.37423419952	421.0	-216.0	426	-226	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	17	ABS	0	2	16RD 08RO	0	1	2.65951609612	None	None	None	None	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	18	RC	0	1	08RD 15RO	1	0	2.28286290169	537.0	14.0	527	19	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	19	RC	0	2	15RD 08RO	1	0	0.599620103836	220.0	335.0	220	336	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	20	ABS	0	1	08RD 16RO	0	1	3.97774291039	None	None	None	None	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	21	RC	0	1	08RD 15RO	1	0	0.830451011658	439.0	209.0	440	209	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	22	ABS	0	1	08RD 16RO	0	1	3.91145014763	None	None	None	None	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	23	RC	0	2	15RD 08RO	1	0	1.11276507378	-125.0	85.0	-136	94	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	24	ABS	0	2	16RD 08RO	0	1	2.92512488365	None	None	None	None	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	25	RC	0	2	15RD 08RO	1	0	1.3530459404	-93.0	-232.0	-89	-242	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	26	RC	0	1	08RD 15RO	1	0	0.573843955994	125.0	347.0	124	338	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	27	ABS	0	2	16RD 08RO	0	1	3.22433996201	None	None	None	None	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	28	ABS	0	1	08RD 16RO	0	1	5.38544797897	None	None	None	None	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	29	ABS	0	2	16RD 08RO	0	1	2.71328997612	None	None	None	None	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	30	RC	0	1	08RD 15RO	1	0	0.717284917831	-109.0	23.0	-101	28	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	31	RC	0	2	15RD 08RO	1	0	0.756512880325	146.0	311.0	144	305	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	32	ABS	0	1	08RD 16RO	0	1	4.89093804359	None	None	None	None	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	33	ABS	0	2	16RD 08RO	0	1	2.63598489761	None	None	None	None	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	34	RC	0	2	15RD 08RO	1	0	1.43017506599	290.0	-342.0	295	-347	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	35	ABS	0	1	08RD 16RO	0	1	3.78444099426	None	None	None	None	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	36	RC	0	1	08RD 15RO	1	0	1.00868296623	152.0	-410.0	159	-417	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	37	RC	0	1	08RD 15RO	1	0	3.05701518059	107.0	-1.0	102	7	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	38	ABS	0	2	16RD 08RO	0	1	2.3888168335	None	None	None	None	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	39	RC	0	2	15RD 08RO	1	0	2.24390912056	-504.0	-181.0	-514	-183	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	40	ABS	0	1	08RD 16RO	0	1	4.26705694199	None	None	None	None	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	41	ABS	0	1	08RD 16RO	0	1	3.82174301147	None	None	None	None	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	42	RC	0	1	08RD 15RO	1	0	0.964703083038	325.0	29.0	317	30	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	43	ABS	0	2	16RD 08RO	0	1	2.23090004921	None	None	None	None	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	44	RC	0	2	15RD 08RO	1	0	0.693707942963	276.0	142.0	273	147	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	45	ABS	0	2	16RD 08RO	0	1	2.36029887199	None	None	None	None	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	46	ABS	0	1	08RD 16RO	0	1	3.15388321877	None	None	None	None	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	47	RC	0	1	08RD 15RO	1	0	2.1602139473	-193.0	220.0	-196	228	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	48	RC	0	2	15RD 08RO	1	0	1.03518891335	358.0	2.0	358	4	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	49	ABS	0	2	16RD 08RO	0	1	2.18849205971	None	None	None	None	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	50	RC	0	1	08RD 15RO	1	0	0.877804994583	227.0	332.0	233	330	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	51	ABS	0	1	08RD 16RO	0	1	4.12597203255	None	None	None	None	1
2.7	2015_May_08_1446	s	s	6	5	Capacity	52	RC	0	2	15RD 08RO	1	0	2.18872094154	12.0	389.0	14	387	1
