Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	Channel1	Channel2	Distractors	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	1	RC	0	2	15RD 08RO	1	0	1.78295516968	336.0	-328.0	335	-337	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	2	ABS	0	2	16RD 08RO	0	1	2.16031312943	None	None	None	None	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	3	ABS	0	1	08RD 16RO	0	1	3.92432808876	None	None	None	None	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	4	RC	0	1	08RD 15RO	1	0	2.28938508034	-144.0	380.0	-140	387	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	5	RC	0	2	15RD 08RO	1	0	1.75320386887	494.0	-336.0	493	-329	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	6	ABS	0	2	16RD 08RO	0	1	3.00774884224	None	None	None	None	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	7	ABS	0	1	08RD 16RO	0	1	5.10151410103	None	None	None	None	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	8	RC	0	1	08RD 15RO	1	0	0.594747781754	-68.0	26.0	-77	23	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	9	RC	0	2	15RD 08RO	1	0	0.61129283905	-38.0	-123.0	-32	-122	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	10	RC	0	1	08RD 15RO	1	0	1.4202029705	511.0	-146.0	510	-142	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	11	ABS	0	1	08RD 16RO	0	0	-1	None	None	None	None	-1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	12	ABS	0	2	16RD 08RO	0	1	2.7622718811	None	None	None	None	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	13	ABS	0	1	08RD 16RO	0	1	4.87228798866	None	None	None	None	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	14	RC	0	1	08RD 15RO	1	0	0.843610048294	446.0	-66.0	449	-63	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	15	ABS	0	2	16RD 08RO	0	1	3.08324098587	None	None	None	None	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	16	RC	0	2	15RD 08RO	1	0	0.724185943604	-166.0	-215.0	-172	-215	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	17	ABS	0	2	16RD 08RO	0	1	3.39529085159	None	None	None	None	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	18	ABS	0	1	08RD 16RO	0	1	5.07009387016	None	None	None	None	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	19	RC	0	1	08RD 15RO	1	0	1.7718398571	255.0	-15.0	252	-20	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	20	RC	0	2	15RD 08RO	1	0	1.12433099747	121.0	250.0	116	254	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	21	ABS	0	2	16RD 08RO	0	1	2.56057214737	None	None	None	None	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	22	ABS	0	1	08RD 16RO	0	1	6.74390792847	None	None	None	None	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	23	RC	0	2	15RD 08RO	1	0	1.78851699829	-317.0	-405.0	-317	-413	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	24	RC	0	1	08RD 15RO	1	0	0.582892894745	-204.0	16.0	-211	13	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	25	RC	0	2	15RD 08RO	1	0	2.38380384445	-419.0	-165.0	-412	-165	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	26	RC	0	1	08RD 15RO	1	0	1.72967410088	177.0	85.0	181	86	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	27	ABS	0	1	08RD 16RO	0	1	4.8557369709	None	None	None	None	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	28	ABS	0	2	16RD 08RO	0	1	3.39619994164	None	None	None	None	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	29	ABS	0	1	08RD 16RO	0	1	7.4453690052	None	None	None	None	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	30	RC	0	2	15RD 08RO	1	0	1.29445791245	520.0	-138.0	523	-133	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	31	ABS	0	2	16RD 08RO	0	1	3.596159935	None	None	None	None	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	32	RC	0	1	08RD 15RO	1	0	2.55036401749	135.0	-124.0	143	-129	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	33	RC	0	2	15RD 08RO	1	0	0.700825214386	173.0	9.0	169	14	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	34	RC	0	1	08RD 15RO	1	0	1.54811906815	232.0	180.0	229	184	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	35	ABS	0	2	16RD 08RO	0	1	3.40947890282	None	None	None	None	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	36	ABS	0	1	08RD 16RO	0	1	6.07997488976	None	None	None	None	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	37	RC	0	1	08RD 15RO	1	0	1.18341612816	-342.0	83.0	-341	79	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	38	ABS	0	2	16RD 08RO	0	1	2.00715112686	None	None	None	None	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	39	ABS	0	1	08RD 16RO	0	1	7.1276679039	None	None	None	None	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	40	RC	0	2	15RD 08RO	1	0	2.38683986664	95.0	-389.0	98	-391	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	41	ABS	0	2	16RD 08RO	0	1	4.8252799511	None	None	None	None	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	42	RC	0	2	15RD 08RO	1	0	1.28238201141	509.0	-222.0	509	-226	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	43	ABS	0	1	08RD 16RO	0	1	6.8969950676	None	None	None	None	1
2.7	2015_Jun_05_0912	s	s	20	5	Capacity	44	RC	0	1	08RD 15RO	1	0	2.76549100876	347.0	159.0	342	157	1
