Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	Channel1	Channel2	Distractors	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
2.7	2015_May_04_1505	s	s	6	1	Capacity	1	ABS	0	1	08RD 16RO	0	1	4.84394788742	None	None	None	None	1
2.7	2015_May_04_1505	s	s	6	1	Capacity	2	RC	0	1	08RD 15RO	1	0	2.40065789223	440.0	322.0	443	330	1
2.7	2015_May_04_1505	s	s	6	1	Capacity	3	ABS	0	2	16RD 08RO	0	1	5.45587515831	None	None	None	None	1
2.7	2015_May_04_1505	s	s	6	1	Capacity	4	RC	0	2	15RD 08RO	1	0	2.80077004433	409.0	188.0	417	183	1
2.7	2015_May_04_1505	s	s	6	1	Capacity	5	ABS	0	1	08RD 16RO	0	1	8.35651016235	None	None	None	None	1
2.7	2015_May_04_1505	s	s	6	1	Capacity	6	ABS	0	2	16RD 08RO	0	1	7.72088503838	None	None	None	None	1
2.7	2015_May_04_1505	s	s	6	1	Capacity	7	RC	0	1	08RD 15RO	1	0	2.69121599197	159.0	-96.0	159	-96	1
2.7	2015_May_04_1505	s	s	6	1	Capacity	8	RC	0	2	15RD 08RO	0	1	1.84279108047	528.0	-366.0	None	None	0
2.7	2015_May_04_1505	s	s	6	1	Capacity	9	RC	0	1	08RD 15RO	1	0	2.64778804779	-203.0	312.0	-202	314	1
2.7	2015_May_04_1505	s	s	6	1	Capacity	10	RC	0	2	15RD 08RO	1	0	1.64718794823	-514.0	153.0	-519	157	1
2.7	2015_May_04_1505	s	s	6	1	Capacity	11	ABS	0	2	16RD 08RO	0	1	5.58493995667	None	None	None	None	1
2.7	2015_May_04_1505	s	s	6	1	Capacity	12	ABS	0	1	08RD 16RO	0	1	9.01057600975	None	None	None	None	1
2.7	2015_May_04_1505	s	s	6	1	Capacity	13	RC	0	1	08RD 15RO	1	0	2.68901705742	-360.0	-158.0	-359	-166	1
2.7	2015_May_04_1505	s	s	6	1	Capacity	14	ABS	0	2	16RD 08RO	0	1	5.61397385597	None	None	None	None	1
2.7	2015_May_04_1505	s	s	6	1	Capacity	15	ABS	0	1	08RD 16RO	0	1	9.49820590019	None	None	None	None	1
2.7	2015_May_04_1505	s	s	6	1	Capacity	16	RC	0	2	15RD 08RO	1	0	1.97688984871	122.0	-131.0	130	-134	1
2.7	2015_May_04_1505	s	s	6	1	Capacity	17	RC	0	1	08RD 15RO	1	0	1.60020709038	506.0	-20.0	505	-22	1
2.7	2015_May_04_1505	s	s	6	1	Capacity	18	ABS	0	2	16RD 08RO	0	1	3.84040307999	None	None	None	None	1
2.7	2015_May_04_1505	s	s	6	1	Capacity	19	RC	0	2	15RD 08RO	1	0	1.87086796761	508.0	289.0	515	284	1
2.7	2015_May_04_1505	s	s	6	1	Capacity	20	ABS	0	1	08RD 16RO	0	1	7.2215681076	None	None	None	None	1
2.7	2015_May_04_1505	s	s	6	1	Capacity	21	RC	0	1	08RD 15RO	1	0	3.07702207565	-336.0	339.0	-335	337	1
2.7	2015_May_04_1505	s	s	6	1	Capacity	22	ABS	0	1	08RD 16RO	0	1	6.89688706398	None	None	None	None	1
2.7	2015_May_04_1505	s	s	6	1	Capacity	23	ABS	0	2	16RD 08RO	0	1	3.79614210129	None	None	None	None	1
2.7	2015_May_04_1505	s	s	6	1	Capacity	24	RC	0	2	15RD 08RO	1	0	2.12486791611	457.0	-238.0	465	-242	1
2.7	2015_May_04_1505	s	s	6	1	Capacity	25	RC	0	1	08RD 15RO	1	0	3.57762789726	514.0	223.0	521	217	1
