Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	Channel1	Channel2	Distractors	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
2.7	2015_Jun_17_1003	s	s	23	3	Capacity	1	RC	2	0	15VC 08MC	1	0	1.08918404579	-97.0	-92.0	-104	-96	1
2.7	2015_Jun_17_1003	s	s	23	3	Capacity	2	ABS	1	0	08VC 16MC	0	1	3.54593896866	None	None	None	None	1
2.7	2015_Jun_17_1003	s	s	23	3	Capacity	3	ABS	2	0	16VC 08MC	0	1	2.859634161	None	None	None	None	1
2.7	2015_Jun_17_1003	s	s	23	3	Capacity	4	RC	1	0	08VC 15MC	1	0	1.49419808388	412.0	-1.0	410	6	1
2.7	2015_Jun_17_1003	s	s	23	3	Capacity	5	ABS	2	0	16VC 08MC	0	1	1.77672100067	None	None	None	None	1
2.7	2015_Jun_17_1003	s	s	23	3	Capacity	6	ABS	1	0	08VC 16MC	0	1	2.79627490044	None	None	None	None	1
2.7	2015_Jun_17_1003	s	s	23	3	Capacity	7	RC	2	0	15VC 08MC	1	0	0.893876075745	-263.0	293.0	-265	295	1
2.7	2015_Jun_17_1003	s	s	23	3	Capacity	8	RC	1	0	08VC 15MC	1	0	1.40053987503	531.0	-252.0	524	-256	1
2.7	2015_Jun_17_1003	s	s	23	3	Capacity	9	ABS	2	0	16VC 08MC	0	1	1.89176893234	None	None	None	None	1
2.7	2015_Jun_17_1003	s	s	23	3	Capacity	10	ABS	1	0	08VC 16MC	0	1	2.72513794899	None	None	None	None	1
2.7	2015_Jun_17_1003	s	s	23	3	Capacity	11	RC	1	0	08VC 15MC	1	0	0.587924957275	-213.0	-161.0	-209	-161	1
2.7	2015_Jun_17_1003	s	s	23	3	Capacity	12	RC	2	0	15VC 08MC	0	1	1.26736187935	519.0	-318.0	None	None	0
2.7	2015_Jun_17_1003	s	s	23	3	Capacity	13	ABS	2	0	16VC 08MC	0	1	1.8556060791	None	None	None	None	1
2.7	2015_Jun_17_1003	s	s	23	3	Capacity	14	RC	2	0	15VC 08MC	1	0	0.641715049744	-153.0	-69.0	-155	-75	1
2.7	2015_Jun_17_1003	s	s	23	3	Capacity	15	ABS	1	0	08VC 16MC	0	1	2.47810411453	None	None	None	None	1
2.7	2015_Jun_17_1003	s	s	23	3	Capacity	16	RC	1	0	08VC 15MC	1	0	0.865483999252	50.0	-172.0	46	-171	1
2.7	2015_Jun_17_1003	s	s	23	3	Capacity	17	RC	2	0	15VC 08MC	1	0	2.00030589104	533.0	-358.0	534	-357	1
