Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	Channel1	Channel2	Distractors	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	1	RC	0	1	08RD 15RO	1	0	0.783053874969	236.0	91.0	235	87	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	2	RC	0	2	15RD 08RO	1	0	1.25395607948	475.0	-97.0	472	-96	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	3	ABS	0	2	16RD 08RO	0	1	1.15044689178	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	4	ABS	0	1	08RD 16RO	0	1	0.879948139191	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	5	ABS	0	1	08RD 16RO	0	1	1.09070396423	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	6	RC	0	1	08RD 15RO	0	1	1.36475992203	235.0	-80.0	None	None	0
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	7	ABS	0	2	16RD 08RO	0	1	1.29400897026	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	8	RC	0	2	15RD 08RO	1	0	0.700911998749	243.0	173.0	242	171	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	9	RC	0	2	15RD 08RO	1	0	0.811500787735	152.0	226.0	158	226	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	10	ABS	0	1	08RD 16RO	0	1	1.0656440258	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	11	RC	0	1	08RD 15RO	0	1	0.783098936081	268.0	235.0	None	None	0
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	12	ABS	0	2	16RD 08RO	0	1	0.952749013901	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	13	ABS	0	1	08RD 16RO	0	1	1.12403297424	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	14	RC	0	2	15RD 08RO	0	1	0.95268702507	334.0	104.0	None	None	0
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	15	ABS	0	2	16RD 08RO	0	1	0.94477891922	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	16	RC	0	1	08RD 15RO	0	1	0.929274082184	69.0	-278.0	None	None	0
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	17	ABS	0	2	16RD 08RO	0	1	0.999866008759	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	18	ABS	0	1	08RD 16RO	0	1	1.55309104919	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	19	RC	0	1	08RD 15RO	0	1	0.771183013916	350.0	-214.0	None	None	0
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	20	RC	0	2	15RD 08RO	1	0	1.15973305702	116.0	382.0	113	386	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	21	RC	0	2	15RD 08RO	1	0	0.517220973969	6.0	-22.0	11	-23	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	22	RC	0	1	08RD 15RO	1	0	1.34120821953	-245.0	-108.0	-251	-115	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	23	ABS	0	1	08RD 16RO	0	1	1.00608515739	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	24	ABS	0	2	16RD 08RO	0	1	0.858979940414	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	25	RC	0	1	08RD 15RO	1	0	0.844981908798	-18.0	-297.0	-22	-296	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	26	ABS	0	2	16RD 08RO	0	1	1.10211896896	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	27	RC	0	2	15RD 08RO	1	0	0.925441980362	-243.0	176.0	-232	177	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	28	ABS	0	1	08RD 16RO	0	1	1.27056598663	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	29	ABS	0	2	16RD 08RO	0	1	1.53659009933	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	30	RC	0	2	15RD 08RO	0	1	1.17171406746	-355.0	305.0	None	None	0
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	31	RC	0	1	08RD 15RO	0	1	1.23046112061	-482.0	-185.0	None	None	0
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	32	ABS	0	1	08RD 16RO	0	1	1.00664901733	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	33	ABS	0	1	08RD 16RO	0	1	0.885937929153	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	34	RC	0	1	08RD 15RO	0	1	1.60011601448	-504.0	-240.0	None	None	0
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	35	RC	0	2	15RD 08RO	1	0	0.670295953751	26.0	244.0	31	233	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	36	ABS	0	2	16RD 08RO	0	1	0.759526014328	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	37	RC	0	2	15RD 08RO	1	0	0.752660989761	104.0	212.0	101	204	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	38	RC	0	1	08RD 15RO	1	0	0.835106134415	-302.0	42.0	-299	43	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	39	ABS	0	1	08RD 16RO	0	1	0.952704906464	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	40	ABS	0	2	16RD 08RO	0	1	1.5248298645	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	41	ABS	0	2	16RD 08RO	1	0	1.2355928421	None	None	-110	-50	0
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	42	ABS	0	1	08RD 16RO	0	1	1.17642903328	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	43	RC	0	2	15RD 08RO	1	0	0.809261798859	-306.0	-159.0	-306	-170	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	44	RC	0	1	08RD 15RO	1	0	0.57608795166	-57.0	-32.0	-57	-37	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	45	RC	0	1	08RD 15RO	1	0	1.5004131794	-339.0	-254.0	-348	-258	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	46	ABS	0	1	08RD 16RO	0	1	0.776301860809	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	47	RC	0	2	15RD 08RO	1	0	1.01160788536	172.0	-206.0	169	-210	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	48	ABS	0	2	16RD 08RO	0	1	0.818450927734	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	49	RC	0	2	15RD 08RO	0	1	1.26806902885	-458.0	377.0	None	None	0
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	50	RC	0	1	08RD 15RO	0	1	1.16194200516	-453.0	-154.0	None	None	0
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	51	ABS	0	2	16RD 08RO	0	1	0.952893972397	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	52	ABS	0	1	08RD 16RO	0	1	1.32429003716	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	53	RC	0	1	08RD 15RO	0	1	1.093998909	-532.0	-336.0	None	None	0
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	54	ABS	0	1	08RD 16RO	0	1	0.968341112137	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	55	RC	0	2	15RD 08RO	1	0	0.994974851608	173.0	367.0	165	361	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	56	ABS	0	2	16RD 08RO	0	1	0.858672142029	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	57	ABS	0	1	08RD 16RO	0	1	0.817739009857	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	58	RC	0	1	08RD 15RO	0	1	1.16460704803	450.0	393.0	None	None	0
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	59	RC	0	2	15RD 08RO	1	0	1.14143419266	-322.0	-175.0	-320	-177	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	60	ABS	0	2	16RD 08RO	0	1	0.85583114624	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	61	ABS	0	2	16RD 08RO	0	1	1.41179299355	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	62	RC	0	1	08RD 15RO	1	0	1.25237393379	136.0	363.0	139	358	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	63	ABS	0	1	08RD 16RO	0	1	1.171407938	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	64	RC	0	2	15RD 08RO	0	1	1.09440898895	-198.0	-291.0	None	None	0
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	1	RC	1	0	08VC 15MC	1	0	0.952764987946	462.0	196.0	454	191	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	2	ABS	1	0	08VC 16MC	0	1	0.87028503418	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	3	RC	2	0	15VC 08MC	1	0	0.72912311554	358.0	-71.0	368	-73	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	4	ABS	2	0	16VC 08MC	0	1	1.0704228878	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	5	ABS	1	0	08VC 16MC	0	1	1.12545490265	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	6	ABS	2	0	16VC 08MC	0	1	1.57344579697	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	7	RC	2	0	15VC 08MC	1	0	0.529029846191	-139.0	241.0	-143	249	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	8	RC	1	0	08VC 15MC	1	0	0.78351187706	263.0	153.0	264	147	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	9	RC	2	0	15VC 08MC	0	1	0.759553194046	-508.0	157.0	None	None	0
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	10	RC	1	0	08VC 15MC	1	0	0.641134977341	472.0	-229.0	470	-240	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	11	ABS	1	0	08VC 16MC	0	1	0.69064283371	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	12	ABS	2	0	16VC 08MC	0	1	1.12935304642	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	13	RC	1	0	08VC 15MC	1	0	0.587815999985	401.0	-84.0	405	-93	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	14	RC	2	0	15VC 08MC	1	0	0.58301115036	-432.0	82.0	-431	83	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	15	ABS	2	0	16VC 08MC	0	1	0.752712011337	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	16	ABS	1	0	08VC 16MC	0	1	0.924306154251	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	17	ABS	1	0	08VC 16MC	0	1	0.866951942444	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	18	RC	2	0	15VC 08MC	1	0	0.879056930542	-468.0	-200.0	-478	-202	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	19	RC	1	0	08VC 15MC	0	1	0.576094150543	-249.0	-353.0	None	None	0
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	20	ABS	2	0	16VC 08MC	0	1	0.776248931885	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	21	RC	2	0	15VC 08MC	1	0	0.964558124542	345.0	325.0	344	327	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	22	ABS	1	0	08VC 16MC	0	1	0.641273975372	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	23	RC	1	0	08VC 15MC	1	0	0.579928874969	-470.0	179.0	-469	174	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	24	ABS	2	0	16VC 08MC	0	1	1.12934923172	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	25	ABS	1	0	08VC 16MC	0	1	0.83512711525	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	26	ABS	2	0	16VC 08MC	0	1	0.761667013168	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	27	RC	2	0	15VC 08MC	0	1	0.752660989761	-380.0	-404.0	None	None	0
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	28	RC	1	0	08VC 15MC	1	0	0.856253862381	396.0	-55.0	402	-52	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	29	ABS	1	0	08VC 16MC	0	1	0.676936864853	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	30	RC	2	0	15VC 08MC	1	0	0.552598953247	-223.0	293.0	-220	289	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	31	ABS	2	0	16VC 08MC	0	1	0.712455034256	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	32	RC	1	0	08VC 15MC	1	0	0.59968495369	-75.0	83.0	-72	75	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	33	RC	2	0	15VC 08MC	0	1	0.717324018478	308.0	394.0	None	None	0
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	34	ABS	1	0	08VC 16MC	0	1	0.835078954697	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	35	ABS	2	0	16VC 08MC	0	1	0.820938825607	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	36	RC	1	0	08VC 15MC	1	0	0.623142004013	-261.0	166.0	-264	162	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	37	RC	2	0	15VC 08MC	0	1	0.705607891083	454.0	94.0	None	None	0
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	38	ABS	2	0	16VC 08MC	0	1	0.900778055191	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	39	RC	1	0	08VC 15MC	0	1	0.82100892067	-216.0	-255.0	None	None	0
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	40	ABS	1	0	08VC 16MC	0	1	0.938694953918	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	41	ABS	1	0	08VC 16MC	0	1	0.599692821503	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	42	RC	2	0	15VC 08MC	1	0	0.535858869553	221.0	174.0	226	173	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	43	ABS	2	0	16VC 08MC	0	1	0.587738990784	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	44	RC	1	0	08VC 15MC	0	1	0.736082077026	-374.0	-202.0	None	None	0
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	45	ABS	1	0	08VC 16MC	0	1	0.481969118118	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	46	RC	1	0	08VC 15MC	1	0	0.72422003746	-491.0	246.0	-486	241	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	47	RC	2	0	15VC 08MC	1	0	0.705710887909	170.0	284.0	169	270	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	48	ABS	2	0	16VC 08MC	0	1	0.646951913834	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	49	RC	1	0	08VC 15MC	1	0	0.935782909393	-141.0	398.0	-133	400	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	50	ABS	1	0	08VC 16MC	0	1	0.547569990158	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	51	RC	2	0	15VC 08MC	1	0	0.846857070923	-289.0	-228.0	-294	-222	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	52	ABS	2	0	16VC 08MC	0	1	0.705692052841	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	53	RC	1	0	08VC 15MC	1	0	0.740931034088	320.0	153.0	326	152	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	54	ABS	1	0	08VC 16MC	0	1	0.634969949722	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	55	RC	2	0	15VC 08MC	1	0	0.717360019684	440.0	199.0	444	201	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	56	ABS	2	0	16VC 08MC	0	1	0.56432390213	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	57	ABS	1	0	08VC 16MC	0	1	0.682016849518	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	58	ABS	2	0	16VC 08MC	0	1	1.21842288971	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	59	RC	1	0	08VC 15MC	1	0	1.00730109215	-531.0	176.0	-527	174	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	60	RC	2	0	15VC 08MC	1	0	0.500653982162	-386.0	4.0	-385	-7	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	61	RC	1	0	08VC 15MC	1	0	0.571220874786	144.0	-130.0	145	-131	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	62	RC	2	0	15VC 08MC	1	0	0.608047962189	-175.0	143.0	-180	147	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	63	ABS	2	0	16VC 08MC	0	1	0.705603837967	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	Capacity	64	ABS	1	0	08VC 16MC	0	1	0.564322948456	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	SIC	1	RC	0	2	02VD 02VO 02VC 02MD 02MO 02MC 09RD 02RO	1	0	0.59476685524	-444.0	106.0	-443	105	1
2.7	2015_Jun_12_1141	s	s	21	5	SIC	2	ABS	2	1	02VD 10VO 02VC 02MD 02MO 02MC 02RD 02RO	0	1	0.75953412056	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	SIC	3	ABS	0	2	02VD 02VO 02VC 02MD 02MO 02MC 10RD 02RO	1	0	0.938616991043	None	None	-93	-106	0
2.7	2015_Jun_12_1141	s	s	21	5	SIC	4	ABS	2	2	10VD 02VO 02VC 02MD 02MO 02MC 02RD 02RO	0	1	1.76882696152	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	SIC	5	RC	1	1	02VD 02VO 02VC 02MD 09MO 02MC 02RD 02RO	1	0	0.620778799057	200.0	184.0	208	179	1
2.7	2015_Jun_12_1141	s	s	21	5	SIC	6	ABS	1	0	02VD 02VO 02VC 02MD 02MO 10MC 02RD 02RO	0	1	1.24183893204	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	SIC	7	RC	2	0	02VD 02VO 09VC 02MD 02MO 02MC 02RD 02RO	1	0	0.788200855255	-94.0	328.0	-95	321	1
2.7	2015_Jun_12_1141	s	s	21	5	SIC	8	RC	1	0	02VD 02VO 02VC 02MD 02MO 09MC 02RD 02RO	0	1	0.917508125305	121.0	-284.0	None	None	0
2.7	2015_Jun_12_1141	s	s	21	5	SIC	9	RC	2	1	02VD 09VO 02VC 02MD 02MO 02MC 02RD 02RO	1	0	0.594938993454	354.0	-92.0	352	-85	1
2.7	2015_Jun_12_1141	s	s	21	5	SIC	10	ABS	2	0	02VD 02VO 10VC 02MD 02MO 02MC 02RD 02RO	0	1	0.762008190155	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	SIC	11	RC	1	2	02VD 02VO 02VC 09MD 02MO 02MC 02RD 02RO	1	0	0.882127046585	-472.0	184.0	-469	181	1
2.7	2015_Jun_12_1141	s	s	21	5	SIC	12	RC	0	1	02VD 02VO 02VC 02MD 02MO 02MC 02RD 09RO	1	0	0.94105386734	160.0	-238.0	159	-238	1
2.7	2015_Jun_12_1141	s	s	21	5	SIC	13	ABS	0	1	02VD 02VO 02VC 02MD 02MO 02MC 02RD 10RO	0	1	1.32388496399	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	SIC	14	ABS	1	2	02VD 02VO 02VC 10MD 02MO 02MC 02RD 02RO	0	1	1.24709296227	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	SIC	15	RC	2	2	09VD 02VO 02VC 02MD 02MO 02MC 02RD 02RO	1	0	0.634979009628	-208.0	-47.0	-208	-43	1
2.7	2015_Jun_12_1141	s	s	21	5	SIC	16	ABS	1	1	02VD 02VO 02VC 02MD 10MO 02MC 02RD 02RO	0	1	0.971080064774	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	SIC	17	RC	1	1	02VD 02VO 02VC 02MD 09MO 02MC 02RD 02RO	0	1	1.00841212273	74.0	-304.0	None	None	0
2.7	2015_Jun_12_1141	s	s	21	5	SIC	18	ABS	1	2	02VD 02VO 02VC 10MD 02MO 02MC 02RD 02RO	0	1	0.924309968948	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	SIC	19	RC	2	2	09VD 02VO 02VC 02MD 02MO 02MC 02RD 02RO	0	1	0.717835903168	532.0	340.0	None	None	0
2.7	2015_Jun_12_1141	s	s	21	5	SIC	20	RC	0	1	02VD 02VO 02VC 02MD 02MO 02MC 02RD 09RO	1	0	2.0590031147	-302.0	-376.0	-300	-381	1
2.7	2015_Jun_12_1141	s	s	21	5	SIC	21	ABS	2	0	02VD 02VO 10VC 02MD 02MO 02MC 02RD 02RO	0	1	0.905683994293	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	SIC	22	ABS	2	2	10VD 02VO 02VC 02MD 02MO 02MC 02RD 02RO	1	0	0.599541902542	None	None	120	-312	0
2.7	2015_Jun_12_1141	s	s	21	5	SIC	23	ABS	0	1	02VD 02VO 02VC 02MD 02MO 02MC 02RD 10RO	0	1	0.889459133148	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	SIC	24	ABS	2	1	02VD 10VO 02VC 02MD 02MO 02MC 02RD 02RO	0	1	0.823549985886	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	SIC	25	RC	1	2	02VD 02VO 02VC 09MD 02MO 02MC 02RD 02RO	0	1	1.04694700241	430.0	41.0	None	None	0
2.7	2015_Jun_12_1141	s	s	21	5	SIC	26	ABS	1	1	02VD 02VO 02VC 02MD 10MO 02MC 02RD 02RO	0	1	0.800145864487	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	SIC	27	RC	0	2	02VD 02VO 02VC 02MD 02MO 02MC 09RD 02RO	1	0	0.630107879639	38.0	-137.0	41	-136	1
2.7	2015_Jun_12_1141	s	s	21	5	SIC	28	ABS	1	0	02VD 02VO 02VC 02MD 02MO 10MC 02RD 02RO	0	1	1.04698586464	None	None	None	None	1
2.7	2015_Jun_12_1141	s	s	21	5	SIC	29	RC	2	1	02VD 09VO 02VC 02MD 02MO 02MC 02RD 02RO	0	1	0.877632856369	498.0	256.0	None	None	0
2.7	2015_Jun_12_1141	s	s	21	5	SIC	30	RC	2	0	02VD 02VO 09VC 02MD 02MO 02MC 02RD 02RO	0	1	1.13315606117	-406.0	-318.0	None	None	0
