Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	Channel1	Channel2	Distractors	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
2.7	2015_May_26_1553	s	s	15	1	Capacity	1	RC	1	0	08VC 15MC	1	0	5.82590913773	422.0	237.0	429	238	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	2	ABS	2	0	16VC 08MC	0	1	5.43190097809	None	None	None	None	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	3	ABS	1	0	08VC 16MC	0	1	10.2229070663	None	None	None	None	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	4	RC	2	0	15VC 08MC	1	0	2.87178397179	176.0	7.0	172	-1	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	5	RC	2	0	15VC 08MC	1	0	2.20623207092	120.0	-9.0	119	-13	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	6	ABS	1	0	08VC 16MC	1	0	6.8941860199	None	None	-365	-376	0
2.7	2015_May_26_1553	s	s	15	1	Capacity	7	ABS	2	0	16VC 08MC	0	1	3.83082699776	None	None	None	None	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	8	RC	1	0	08VC 15MC	1	0	3.7746450901	123.0	394.0	115	399	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	9	ABS	1	0	08VC 16MC	0	1	10.2254111767	None	None	None	None	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	10	RC	2	0	15VC 08MC	1	0	2.12984395027	513.0	-280.0	514	-278	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	11	ABS	2	0	16VC 08MC	1	0	6.7203950882	None	None	-266	341	0
2.7	2015_May_26_1553	s	s	15	1	Capacity	12	RC	1	0	08VC 15MC	1	0	1.7839179039	-385.0	318.0	-386	303	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	13	RC	2	0	15VC 08MC	1	0	1.64733982086	-68.0	115.0	-61	115	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	14	ABS	1	0	08VC 16MC	0	1	5.16658997536	None	None	None	None	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	15	ABS	2	0	16VC 08MC	0	1	5.70578384399	None	None	None	None	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	16	RC	1	0	08VC 15MC	1	0	1.65258407593	313.0	55.0	307	50	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	17	RC	2	0	15VC 08MC	1	0	1.52963399887	-384.0	400.0	-384	398	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	18	ABS	2	0	16VC 08MC	0	1	7.19892597198	None	None	None	None	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	19	ABS	1	0	08VC 16MC	1	0	7.90926098824	None	None	522	-150	0
2.7	2015_May_26_1553	s	s	15	1	Capacity	20	RC	1	0	08VC 15MC	1	0	2.9149479866	-323.0	61.0	-322	63	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	21	ABS	1	0	08VC 16MC	1	0	5.72588801384	None	None	-520	-349	0
2.7	2015_May_26_1553	s	s	15	1	Capacity	22	ABS	2	0	16VC 08MC	0	1	3.67178297043	None	None	None	None	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	23	RC	2	0	15VC 08MC	1	0	2.1978559494	-437.0	227.0	-436	223	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	24	RC	1	0	08VC 15MC	1	0	2.61289596558	-44.0	-299.0	-36	-298	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	25	RC	2	0	15VC 08MC	1	0	2.69132781029	255.0	-33.0	269	-28	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	26	ABS	2	0	16VC 08MC	0	1	7.37441492081	None	None	None	None	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	27	ABS	1	0	08VC 16MC	1	0	4.81347799301	None	None	499	-70	0
2.7	2015_May_26_1553	s	s	15	1	Capacity	28	RC	1	0	08VC 15MC	1	0	2.85963797569	267.0	306.0	261	303	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	29	RC	2	0	15VC 08MC	1	0	1.40372896194	-157.0	347.0	-151	352	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	30	ABS	1	0	08VC 16MC	0	1	5.71661281586	None	None	None	None	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	31	RC	1	0	08VC 15MC	1	0	1.25884795189	-75.0	14.0	-79	18	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	32	ABS	2	0	16VC 08MC	0	1	3.27164721489	None	None	None	None	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	33	RC	1	0	08VC 15MC	1	0	1.45457005501	210.0	47.0	208	44	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	34	ABS	2	0	16VC 08MC	0	1	2.24171900749	None	None	None	None	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	35	RC	2	0	15VC 08MC	1	0	1.45581102371	1.0	189.0	-1	186	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	36	ABS	1	0	08VC 16MC	0	1	4.47218990326	None	None	None	None	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	37	RC	1	0	08VC 15MC	1	0	2.39551615715	322.0	128.0	321	123	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	38	ABS	2	0	16VC 08MC	0	1	2.44760417938	None	None	None	None	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	39	RC	2	0	15VC 08MC	1	0	1.6119389534	80.0	-122.0	86	-131	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	40	ABS	1	0	08VC 16MC	0	1	5.71990704536	None	None	None	None	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	41	ABS	2	0	16VC 08MC	0	1	4.52532505989	None	None	None	None	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	42	ABS	1	0	08VC 16MC	0	1	5.53929018974	None	None	None	None	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	43	RC	1	0	08VC 15MC	1	0	1.52655315399	-147.0	-51.0	-134	-47	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	44	RC	2	0	15VC 08MC	1	0	1.74168515205	-297.0	400.0	-294	391	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	45	ABS	1	0	08VC 16MC	0	1	2.62426900864	None	None	None	None	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	46	ABS	2	0	16VC 08MC	0	1	7.6268529892	None	None	None	None	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	47	RC	2	0	15VC 08MC	1	0	1.32613110542	-364.0	-112.0	-351	-109	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	48	RC	1	0	08VC 15MC	1	0	1.39611196518	-221.0	267.0	-227	265	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	49	ABS	2	0	16VC 08MC	0	1	2.52688980103	None	None	None	None	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	50	RC	1	0	08VC 15MC	0	1	5.22581911087	461.0	-290.0	None	None	0
2.7	2015_May_26_1553	s	s	15	1	Capacity	51	ABS	1	0	08VC 16MC	0	1	4.68411493301	None	None	None	None	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	52	RC	2	0	15VC 08MC	1	0	2.08278203011	-462.0	111.0	-461	99	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	53	RC	1	0	08VC 15MC	1	0	2.83127093315	-180.0	85.0	-168	87	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	54	RC	2	0	15VC 08MC	1	0	2.5336868763	456.0	-392.0	460	-395	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	55	ABS	2	0	16VC 08MC	0	1	4.04281687737	None	None	None	None	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	56	ABS	1	0	08VC 16MC	0	1	4.24616503716	None	None	None	None	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	57	ABS	2	0	16VC 08MC	0	1	5.04554486275	None	None	None	None	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	58	RC	1	0	08VC 15MC	1	0	1.01164197922	-375.0	303.0	-384	312	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	59	ABS	1	0	08VC 16MC	0	1	5.17200303078	None	None	None	None	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	60	RC	2	0	15VC 08MC	1	0	3.07840704918	-491.0	287.0	-499	282	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	61	ABS	1	0	08VC 16MC	0	1	3.12669110298	None	None	None	None	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	62	RC	2	0	15VC 08MC	1	0	1.0554330349	-65.0	179.0	-72	177	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	63	ABS	2	0	16VC 08MC	0	1	2.1128590107	None	None	None	None	1
2.7	2015_May_26_1553	s	s	15	1	Capacity	64	RC	1	0	08VC 15MC	1	0	3.55457401276	137.0	-84.0	139	-81	1
