Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	Channel1	Channel2	Distractors	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
2.7	2015_May_20_1428	s	s	10	3	Capacity	1	ABS	1	0	08VC 16MC	0	1	1.42361903191	None	None	None	None	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	2	RC	1	0	08VC 15MC	1	0	2.6571059227	118.0	408.0	110	405	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	3	RC	2	0	15VC 08MC	1	0	2.66868400574	25.0	145.0	23	145	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	4	ABS	2	0	16VC 08MC	0	1	5.4844648838	None	None	None	None	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	5	RC	2	0	15VC 08MC	1	0	5.47318601608	-506.0	-260.0	-498	-264	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	6	ABS	2	0	16VC 08MC	0	1	4.22508716583	None	None	None	None	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	7	RC	1	0	08VC 15MC	1	0	3.47840809822	191.0	-2.0	191	-6	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	8	ABS	1	0	08VC 16MC	0	1	8.82732892036	None	None	None	None	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	9	ABS	2	0	16VC 08MC	0	1	9.16270112991	None	None	None	None	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	10	ABS	1	0	08VC 16MC	0	1	8.24722099304	None	None	None	None	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	11	RC	1	0	08VC 15MC	1	0	2.15341901779	88.0	161.0	83	165	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	12	RC	2	0	15VC 08MC	1	0	5.61076116562	308.0	217.0	307	212	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	13	RC	1	0	08VC 15MC	1	0	1.98485803604	456.0	-278.0	460	-286	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	14	ABS	1	0	08VC 16MC	0	1	2.08955001831	None	None	None	None	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	15	ABS	2	0	16VC 08MC	0	1	2.28897213936	None	None	None	None	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	16	RC	2	0	15VC 08MC	1	0	2.30242586136	244.0	-207.0	247	-200	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	17	ABS	2	0	16VC 08MC	0	1	1.0190141201	None	None	None	None	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	18	RC	2	0	15VC 08MC	1	0	1.5858669281	-371.0	338.0	-370	337	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	19	RC	1	0	08VC 15MC	1	0	1.14112901688	305.0	-118.0	314	-117	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	20	ABS	1	0	08VC 16MC	0	1	1.84257507324	None	None	None	None	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	21	RC	1	0	08VC 15MC	1	0	2.32543110847	173.0	-172.0	179	-167	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	22	RC	2	0	15VC 08MC	1	0	1.72955083847	-250.0	-386.0	-246	-379	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	23	ABS	1	0	08VC 16MC	0	1	6.15544891357	None	None	None	None	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	24	ABS	2	0	16VC 08MC	0	1	1.19418215752	None	None	None	None	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	25	ABS	2	0	16VC 08MC	0	1	1.85104084015	None	None	None	None	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	26	ABS	1	0	08VC 16MC	0	1	1.31469297409	None	None	None	None	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	27	RC	2	0	15VC 08MC	1	0	1.23276805878	-75.0	-224.0	-75	-230	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	28	RC	1	0	08VC 15MC	1	0	1.04150700569	-214.0	277.0	-211	273	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	29	ABS	2	0	16VC 08MC	0	1	2.01639604568	None	None	None	None	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	30	RC	2	0	15VC 08MC	1	0	1.20912003517	-67.0	-310.0	-68	-313	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	31	RC	1	0	08VC 15MC	1	0	1.30594491959	175.0	-81.0	169	-80	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	32	ABS	1	0	08VC 16MC	0	1	3.27151703835	None	None	None	None	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	33	ABS	1	0	08VC 16MC	0	1	1.44731402397	None	None	None	None	1
2.7	2015_May_20_1428	s	s	10	3	Capacity	34	ABS	2	0	16VC 08MC	0	1	0.936383962631	None	None	None	None	1
