Version	Date	Stimuli	Method	Subject	Session	Condition	Trial	Target	Channel1	Channel2	Distractors	LMouseButton	RMouseButton	RT	TargetX	TargetY	ResponseX	ResponseY	Correct
2.7	2015_Jun_04_1106	s	s	18	4	Capacity	1	RC	0	2	15RD 08RO	1	0	1.67885804176	525.0	-92.0	530	-91	1
2.7	2015_Jun_04_1106	s	s	18	4	Capacity	2	ABS	0	1	08RD 16RO	0	1	3.47172808647	None	None	None	None	1
2.7	2015_Jun_04_1106	s	s	18	4	Capacity	3	RC	0	1	08RD 15RO	1	0	3.17340803146	-458.0	224.0	-464	228	1
2.7	2015_Jun_04_1106	s	s	18	4	Capacity	4	ABS	0	2	16RD 08RO	0	1	1.80921387672	None	None	None	None	1
2.7	2015_Jun_04_1106	s	s	18	4	Capacity	5	RC	0	2	15RD 08RO	1	0	0.823080062866	-100.0	270.0	-97	264	1
2.7	2015_Jun_04_1106	s	s	18	4	Capacity	6	ABS	0	2	16RD 08RO	0	1	1.85915708542	None	None	None	None	1
2.7	2015_Jun_04_1106	s	s	18	4	Capacity	7	RC	0	1	08RD 15RO	0	1	2.71840500832	-503.0	-118.0	None	None	0
2.7	2015_Jun_04_1106	s	s	18	4	Capacity	8	ABS	0	1	08RD 16RO	0	1	3.31372690201	None	None	None	None	1
2.7	2015_Jun_04_1106	s	s	18	4	Capacity	9	ABS	0	1	08RD 16RO	0	1	2.57717108727	None	None	None	None	1
2.7	2015_Jun_04_1106	s	s	18	4	Capacity	10	ABS	0	2	16RD 08RO	0	1	1.78853702545	None	None	None	None	1
2.7	2015_Jun_04_1106	s	s	18	4	Capacity	11	RC	0	2	15RD 08RO	1	0	2.47558784485	384.0	-111.0	386	-113	1
2.7	2015_Jun_04_1106	s	s	18	4	Capacity	12	RC	0	1	08RD 15RO	0	1	4.89280390739	187.0	338.0	None	None	0
2.7	2015_Jun_04_1106	s	s	18	4	Capacity	13	ABS	0	2	16RD 08RO	0	1	6.4379491806	None	None	None	None	1
2.7	2015_Jun_04_1106	s	s	18	4	Capacity	14	ABS	0	1	08RD 16RO	0	1	3.99672198296	None	None	None	None	1
2.7	2015_Jun_04_1106	s	s	18	4	Capacity	15	RC	0	1	08RD 15RO	1	0	1.70078706741	147.0	397.0	155	398	1
2.7	2015_Jun_04_1106	s	s	18	4	Capacity	16	RC	0	2	15RD 08RO	1	0	2.64318704605	290.0	205.0	297	210	1
2.7	2015_Jun_04_1106	s	s	18	4	Capacity	17	ABS	0	2	16RD 08RO	0	1	3.68339514732	None	None	None	None	1
2.7	2015_Jun_04_1106	s	s	18	4	Capacity	18	RC	0	2	15RD 08RO	1	0	1.78354001045	-338.0	-146.0	-342	-148	1
2.7	2015_Jun_04_1106	s	s	18	4	Capacity	19	RC	0	1	08RD 15RO	1	0	1.0898308754	-34.0	318.0	-33	327	1
2.7	2015_Jun_04_1106	s	s	18	4	Capacity	20	ABS	0	1	08RD 16RO	0	1	3.43630313873	None	None	None	None	1
2.7	2015_Jun_04_1106	s	s	18	4	Capacity	21	ABS	0	1	08RD 16RO	0	1	3.31865096092	None	None	None	None	1
2.7	2015_Jun_04_1106	s	s	18	4	Capacity	22	RC	0	1	08RD 15RO	0	1	2.47941088676	320.0	-265.0	None	None	0
2.7	2015_Jun_04_1106	s	s	18	4	Capacity	23	RC	0	2	15RD 08RO	1	0	1.13594508171	-348.0	95.0	-343	91	1
